factorAbbreviation,factorName,styleName,cagr,tstat,newey_west_tstat,rank_score,rank_style,rank_total
AdjChgEPStoSales,Change EPS to Sales,Earnings Quality,0.06572794636238233,2.821052164407386,3.2472218404846025,2.821052164407386,7.0,32.0
CurLiaP,Current Liability to Price,Valuation,0.10903941255828653,2.8184203483758656,2.615175087559558,2.8184203483758656,4.0,33.0
AdjRev3MFY1C,Adjusted 3M Revision in FY1 EPS Estimate,Analyst Expectations,0.10077815994649386,2.8031271070390904,3.3945003730504903,2.8031271070390904,6.0,34.0
RevMagFY1C,Street Revision Magnitude,Analyst Expectations,0.07062728112360883,2.7906988072517045,2.498036255394807,2.7906988072517045,7.0,35.0
ChgATO,Change of Asset Turnover,Historical Growth,0.11213806569436846,2.7810345997265458,2.548669456193285,2.7810345997265458,12.0,36.0
OEP,Operating Earnings to Price Ratio,Valuation,0.09159220388002365,2.763136026076574,2.59788013495516,2.763136026076574,5.0,37.0
Chg1YOPM,1Y Chg in Operating Margin,Historical Growth,0.0644155464107472,2.757724396568984,2.555745635991735,2.757724396568984,13.0,38.0
Chg1YFCF,1Y Chg in Free Cash Flow per Share,Historical Growth,0.053319492321543205,2.7544261373751464,3.0771061829485493,2.7544261373751464,14.0,39.0
EPSStab,EPS Stability,Historical Growth,0.05044573874269198,2.746544783646909,3.2307587801961417,2.746544783646909,15.0,40.0
EP,Earnings to Price,Valuation,0.08679212691024318,2.7297046028410454,2.336108946623456,2.7297046028410454,6.0,41.0
AstAdjChg1YEPS,1Y Chg in Asset Adjusted EPS,Historical Growth,0.0773052383465378,2.6820564594152008,3.38813419702298,2.6820564594152008,16.0,42.0
FCFP,Free Cash Flow to Price,Valuation,0.061789790912706755,2.675886198608642,2.4973031021575953,2.675886198608642,7.0,43.0
LTDA,Long Term Debt to Assets Ratio,Capital Efficiency,0.07781002979338436,2.652446801974573,2.638632227932857,2.652446801974573,4.0,44.0
WCTurn,Working Capital Turnover Ratio,Capital Efficiency,0.030802688614406826,2.6344442263397165,2.432161835302591,2.6344442263397165,5.0,45.0
Chg1YEPS,1Y Chg in Earnings per Share,Historical Growth,0.042756964244651474,2.623047947002493,2.29791665484843,2.623047947002493,17.0,46.0
60MAVGTTMEP,Normalized EP,Valuation,0.07244969823789527,2.6202011567692525,2.6608040631699734,2.6202011567692525,8.0,47.0
AdjIntCov,Adjusted Interest Coverage Ratio,Capital Efficiency,0.053498253313582156,2.586776185483589,2.7684977284501415,2.586776185483589,6.0,48.0
WCAccruals,Working Capital Accruals,Earnings Quality,0.05149230649673586,2.5830473245319947,2.562152605423442,2.5830473245319947,8.0,49.0
DA,Debt to Assets Ratio,Capital Efficiency,0.06729764031651664,2.5763832842831627,2.6786869865026737,2.5763832842831627,7.0,50.0
OCFEV,Operating Cash Flow to Enterprise Value,Valuation,0.06507473195468982,2.5614080418227068,2.4176385158731803,2.5614080418227068,9.0,51.0
AdjAccruals,Adjusted Accruals,Earnings Quality,0.058505037483992606,2.55674926573535,3.0351510901787204,2.55674926573535,9.0,52.0
SEV,Sales to EV Ratio,Valuation,0.08764222297805357,2.5365268508866006,2.3285630490113487,2.5365268508866006,10.0,53.0
Rev3MFY2C,3M Revision in FY2 EPS Estimate,Analyst Expectations,0.0702149584985754,2.5228819336029407,2.3349131923764386,2.5228819336029407,8.0,54.0
IntCovRatio,Interest Coverage Ratio,Capital Efficiency,0.05316321157457571,2.513089067690352,2.92762634927046,2.513089067690352,8.0,55.0
EbitdaToAst,EBITDA to Assets,Capital Efficiency,0.07928071278411486,2.500174944749975,3.1885567439095586,2.500174944749975,9.0,56.0
DepToCapex,Depreciation to Capex Ratio,Earnings Quality,0.05917321228158512,2.4949127302434966,2.5386750396745965,2.4949127302434966,10.0,57.0
CFIC,Cash Flow to Invested Capital,Earnings Quality,0.04879936949230923,2.46843470950475,4.766009137267767,2.46843470950475,11.0,58.0
DivperShareGrowth,Dividend per Share Growth,Historical Growth,0.04841755221378241,2.4321587964975295,2.22775784634919,2.4321587964975295,18.0,59.0
AdjChgEPS,Adj 1Y Chg in Earnings per Share,Historical Growth,0.07432758227654768,2.4304127448882418,3.0331404257988535,2.4304127448882418,19.0,60.0
ConsQPosChgTTMEPS,Number of Consecutive Qtrs of Positive Changes in TTM Quarterly Earnings,Historical Growth,0.10648521338034378,2.4099520552554217,2.760537857596565,2.4099520552554217,20.0,61.0
WCapToSales,Working Capital to Sales,Earnings Quality,0.07232500529005281,2.401540465722575,3.236849594667168,2.401540465722575,12.0,62.0
FCFSales,Free Cash Flow to Sales,Earnings Quality,0.05066841720911186,2.3939115555966404,2.3394328143152427,2.3939115555966404,13.0,63.0
EPSToSalesChg1Y,Year over Year Change of EPS to Sales,Earnings Quality,0.05598676829996996,2.3901175586447123,2.5021815790837967,2.3901175586447123,14.0,64.0
OCFP,Operating Cash Flow to Price,Valuation,0.07324046766389603,2.3763918730793336,2.3418139865191354,2.3763918730793336,11.0,65.0
AstP,Assets to Price Ratio,Valuation,0.1092742637199915,2.372111176596357,2.29682531146567,2.372111176596357,12.0,66.0
EPSEstDispFY2C,Analyst Dispersion for FY2 EPS,Analyst Expectations,0.11179763053760516,2.368524020877681,2.398528256244038,2.368524020877681,9.0,67.0
AstAdjChg1YCF,1Y Chg in Asset Adjusted Cash Flow,Historical Growth,0.0690396044648498,2.36322960062067,2.8720090801944336,2.36322960062067,21.0,68.0
3YAvgAnnEPSGrw,3Y Average Annual Earnings Growth,Historical Growth,0.04641858324026371,2.3537684500363456,2.375483555835363,2.3537684500363456,22.0,69.0
AssetTurn,Asset Turnover,Earnings Quality,0.05059868329860029,2.3486874479039126,2.4975175643951584,2.3486874479039126,15.0,70.0
SGAToSalesChg1Y,Year over Year Change in SGA to Sales,Earnings Quality,0.0691526346875373,2.333176384973317,2.319341216732507,2.333176384973317,16.0,71.0
AstAdjChg1YFCF,1Y Chg in Asset Adjusted Free Cash Flow,Historical Growth,0.05562695915047322,2.328308078246743,2.0639275209522197,2.328308078246743,23.0,72.0
AccrualRatioCF,Accrual Ratio - Cash Flows,Earnings Quality,0.0421822798941196,2.324871071701888,3.782027573363465,2.324871071701888,17.0,73.0
Chg1YOCF,1Y Chg in Operating Cash Flow per Share,Historical Growth,0.059211126123247526,2.323329850684588,2.3092422254768787,2.323329850684588,24.0,74.0
CFAst,Cash Flow to Total Asset,Earnings Quality,0.07464119838104133,2.317104748024614,2.7098961470799554,2.317104748024614,18.0,75.0
ROA,Return on Assets,Capital Efficiency,0.08773649225661839,2.3058427071544614,3.0455156770640595,2.3058427071544614,10.0,76.0
AstAdjChg1YOCF,1Y Chg in Asset Adjusted Operating Cash Flow,Historical Growth,0.05287978258212922,2.302386333012568,2.1641426724023374,2.302386333012568,25.0,77.0
PTIP,Pretax Income Per Share to Price,Valuation,0.08398893793365536,2.3011207401356213,1.9593173403672672,2.3011207401356213,13.0,78.0
AdjEBITP,Adjusted EBIT to Price,Valuation,0.07144480214001359,2.2847636114028753,1.9884702137612538,2.2847636114028753,14.0,79.0
InvToAsset,Asset Adjusted Capital Investments,Earnings Quality,0.039114326662416765,2.276196644382199,2.640245918149454,2.276196644382199,19.0,80.0
CashP,Cash to Price,Valuation,0.08743631564657273,2.2593273509643246,1.9532212668274813,2.2593273509643246,15.0,81.0
OEA,Operating Earnings to Assets Ratio,Earnings Quality,0.10351031910278197,2.248778521651738,3.1209585406814133,2.248778521651738,20.0,82.0
Chg3YOCF,3Y Chg in Operating Cash Flow per Share,Historical Growth,0.07308854212883675,2.248607396092177,2.346818898207358,2.248607396092177,26.0,83.0
TTMEPStoTTMSales,Trailing 12-Month Earnings/Trailing 12-Month Sales,Earnings Quality,0.09400564471439621,2.2485650695278814,2.535157158689201,2.2485650695278814,21.0,84.0
DivP,Dividends to Price Ratio,Valuation,0.07184217838271345,2.246773152446927,2.041183138347865,2.246773152446927,16.0,85.0
YoYChgDA,1Y Chg in Debt to Assets,Volatility,0.03636538395593347,2.182830006521534,3.6586325700799454,2.182830006521534,2.0,86.0
TotalAccruals,Balance Sheet Accruals,Earnings Quality,0.06566315163589542,2.1765250116195354,1.9085305248224693,2.1765250116195354,22.0,87.0
LTGC,Expected LTG,Analyst Expectations,0.08278384044505871,2.1761940591362423,2.5393591851250763,2.1761940591362423,10.0,88.0
EbitToAst,EBIT to Assets,Capital Efficiency,0.059002463231553115,2.1569907253681526,2.802168204310364,2.1569907253681526,11.0,89.0
ROIC,Return on Invested Capital,Capital Efficiency,0.0805498931549391,2.146564817327129,3.1127838519248634,2.146564817327129,12.0,90.0
CashAdjEV,Cash to Adjusted Enterprise Value,Valuation,0.10390690409290504,2.1308210381023223,2.5103062325541186,2.1308210381023223,17.0,91.0
PAdjChg3YFCF,3Y Chg in Free Cash Flow to Price,Historical Growth,0.05624095747797053,2.1133150518536796,1.8567851024420454,2.1133150518536796,27.0,92.0
CFEqt,Cash Flow to Equity,Valuation,0.054666936209513795,2.1099759709329398,2.9490898892032646,2.1099759709329398,18.0,93.0
ROE,Return on Equity,Capital Efficiency,0.07850209851604428,2.109369163431611,2.1754108539368127,2.109369163431611,13.0,94.0
AdjRevMagC,Adjusted Revision Magnitude,Analyst Expectations,0.05829202606528883,2.1059580561614544,2.1106168694809195,2.1059580561614544,11.0,95.0
SolvencyRatio,Solvency Ratio,Valuation,0.06075766448479447,2.065068221970282,2.1393091826964845,2.065068221970282,19.0,96.0
12QTrendTTMEPS,12-Quarter Trendline in Trailing 12-Month Earnings,Historical Growth,0.06833778439706495,2.040695324509628,1.8681825667027387,2.040695324509628,28.0,97.0
AdjFCFP,Adj Free Cash Flow to Price,Valuation,0.07246770418915749,2.039912672818044,1.8169260485029712,2.039912672818044,20.0,98.0
Alpha18M6MPChg,6M Chg in 18M CAPM Alpha,Price Momentum,0.031972473111409716,2.038696804508951,1.9527266806904422,2.038696804508951,2.0,99.0
LTDE,Long Term Debt to Equity Ratio,Capital Efficiency,0.12105537775644715,2.0237625518903206,2.1067399549291066,2.0237625518903206,14.0,100.0
OCFIC,Operating Cash Flow to Invested Capital,Earnings Quality,0.06590390822329129,1.9988958286369019,2.479348773252386,1.9988958286369019,23.0,101.0
CFEV,Net Cash Flow to Enterprise Value,Valuation,0.05786126668546698,1.9876966208007791,1.835301087851177,1.9876966208007791,21.0,102.0
AstAdjChg3YEPS,3Y Chg in Asset Adjusted EPS,Historical Growth,0.054854188907984325,1.9789958105441843,2.234560558116959,1.9789958105441843,29.0,103.0
OCFAst,Operating Cash Flow to Asset,Earnings Quality,0.06606046829718615,1.9680565401915162,2.6064203409645867,1.9680565401915162,24.0,104.0
Chg3YCF,3Y Chg in Cash Flow per Share,Historical Growth,0.052973283698684925,1.9600352946062738,2.30592574495235,1.9600352946062738,30.0,105.0
OPM,Operating Margin,Earnings Quality,0.05961650485665415,1.9454875308028863,2.2255508687591994,1.9454875308028863,25.0,106.0
CashEV,Cash to EV Ratio,Valuation,0.05258918671030677,1.9389160090388067,1.9348355872340095,1.9389160090388067,22.0,107.0
BP,Book to Price,Valuation,0.08660230610224695,1.93620443849196,1.703907976557546,1.93620443849196,23.0,108.0
6MTTMSalesMom,6M Momentum in Trailing 12M Sales,Historical Growth,0.040766994606954654,1.9256262659965013,1.700495418754312,1.9256262659965013,31.0,109.0
OCFRatio,Operating Cash Flow Ratio,Capital Efficiency,0.05646301749804006,1.923165283940397,2.361909578862245,1.923165283940397,15.0,110.0
FCFStab,Free Cash Flow Stability,Earnings Quality,0.05280350339912032,1.9174651931528472,2.009214779186035,1.9174651931528472,26.0,111.0
InvTurn,Inventory Turnover,Earnings Quality,0.06057680414176625,1.8876484073460114,2.0278925925069746,1.8876484073460114,27.0,112.0
Chg3YFCF,3Y Chg in Free Cash Flow per Share,Historical Growth,0.044960407673890534,1.8834249753928611,1.8813388876701649,1.8834249753928611,32.0,113.0
DebtChg1Y,Year over Year Change of Total Debt,Capital Efficiency,0.03047891692958027,1.871855558431901,3.011595632158848,1.871855558431901,16.0,114.0
EPSEstDispFY1C,Analyst Dispersion for FY1 EPS,Analyst Expectations,0.06998667212789389,1.863730667646469,1.9436990064521453,1.863730667646469,12.0,115.0
12QTTMCFTrend,12-Quarter Trendline in Trailing 12-Month Cash Flows,Historical Growth,0.07290177278281096,1.8618413653137886,1.9193537986498412,1.8618413653137886,33.0,116.0
ROA60MSlope,ROA 60 Month Slope,Earnings Quality,0.04201668795579927,1.8544256196959996,1.7158492760856392,1.8544256196959996,28.0,117.0
CFP,Net Cash Flow to Price,Valuation,0.062253747936346304,1.851137369503264,1.7745385893644094,1.851137369503264,24.0,118.0
Chg1YCF,1Y Chg in Cash Flow per Share,Historical Growth,0.032587185625363224,1.8309775749877555,1.6875274041438952,1.8309775749877555,34.0,119.0
PAdjChg3YSales,3Y Chg in Sales to Price,Historical Growth,0.04380631702320392,1.8252062704380767,1.6421820542066,1.8252062704380767,35.0,120.0
AdjFwdEPC,Adjusted Forward Earnings to Price,Valuation,0.08253798062689377,1.8198638588872544,1.9320292318211143,1.8198638588872544,25.0,121.0
FwdEPC,Forward Earnings to Price,Valuation,0.08614878507833201,1.8121813929660566,1.9594423637582579,1.8121813929660566,26.0,122.0
TTMRecInvToSales,Trailing 12-Month Receivables and Inventories/Trailing 12-Month Sales,Historical Growth,0.13742077800752628,1.7800315000204707,1.4585576389707178,1.7800315000204707,36.0,123.0
IO_Level_AM,Institution Ownership Level - Active Manager,Price Momentum,0.06775741037719074,1.7798406298215257,1.9414944141239667,1.7798406298215257,3.0,124.0
ChgSalesMargin,Sales to Gross Profit Margin Growth,Earnings Quality,0.03941261647054106,1.7762415109954115,1.6998562830232886,1.7762415109954115,29.0,125.0
OCFEqt,Operating Cash Flow to Equity,Capital Efficiency,0.03525863819450592,1.774851703421831,2.548616649756015,1.774851703421831,17.0,126.0
AdjAstAdjChg3YFCF,Adjusted 3Y Chg in Asset Adjusted Free Cash Flow,Historical Growth,0.07021137538315969,1.7602930020697771,1.7397142788973945,1.7602930020697771,37.0,127.0
PAdjChg3YEPS,3Y Chg in Earnings to Price,Historical Growth,0.052386156941373274,1.7564688645023412,1.6674826700158427,1.7564688645023412,38.0,128.0
EBITDAEV,EBITDA to Enterprise Value,Valuation,0.05437613315321621,1.7478188591673864,1.7107215386004724,1.7478188591673864,27.0,129.0
AnnVol12M,12M Realized Price Volatility,Volatility,0.11863373337895,1.7208522848566363,2.1379276519841426,1.7208522848566363,3.0,130.0
SGAToSales,SG&A to Sales,Earnings Quality,0.052795337294962996,1.7115884709941778,1.1027475998039282,1.7115884709941778,30.0,131.0
EPSToOCFChg,1Y Chg in EPS to Operating Cash Flow,Earnings Quality,0.03209250924231388,1.7103303765612943,1.7752107590552741,1.7103303765612943,31.0,132.0
CQDOHtoSales,Consecutive Quarters of Declines in TTM Overhead/Sales,Historical Growth,0.07692737407594974,1.7083637040707673,1.9095668865239086,1.7083637040707673,39.0,133.0
FinLev,Degree of Financial Leverage,Capital Efficiency,0.037064220308122175,1.7017008644123681,1.7934802940405723,1.7017008644123681,18.0,134.0
Chg3YAstTo,3Y Chg in Sales Turnover,Historical Growth,0.039627899947718204,1.6686023591788477,1.4991575493969178,1.6686023591788477,40.0,135.0
ShareChg,1Y Chg in Shares Outstanding,Capital Efficiency,0.044630100061240574,1.6649603959522852,2.342298240244365,1.6649603959522852,19.0,136.0
CashBurn,Cash Burn Rate,Earnings Quality,0.04905653054970238,1.661822079578745,1.8653509643788373,1.661822079578745,32.0,137.0
CashAst,Cash to Total Assets,Valuation,0.04462435973707324,1.6595962127867243,2.0283664325124353,1.6595962127867243,28.0,138.0
CFROIC,Cash Flow Return on Invested Capital,Capital Efficiency,0.039312974664532874,1.6450676030428375,2.141152597868464,1.6450676030428375,20.0,139.0
EBITDAMargin,EBITDA Margin,Earnings Quality,0.07277581961527235,1.6144516887024023,1.743804660668885,1.6144516887024023,33.0,140.0
FwdFCFPC,Forward Free Cash Flow to Price Ratio,Valuation,0.062189328097702834,1.6020365093236082,1.865941525791185,1.6020365093236082,29.0,141.0
3MSalesMom,3M Momentum in Trailing 12M Sales,Historical Growth,0.04105609529892207,1.5813095464163165,1.4383732904230615,1.5813095464163165,41.0,142.0
FCFEqt,Free Cash Flow to Common Equity,Valuation,0.03677018544296362,1.5810052058574173,1.546282534461597,1.5810052058574173,30.0,143.0
PTIToNOA,Pretax Income to Net Operating Assets,Earnings Quality,0.03446055505923229,1.5714784720960129,2.3740119551999883,1.5714784720960129,34.0,144.0
CQDRItoSales,Num of Quarters of Declines in Receivables and Inventories/TTM Sales,Historical Growth,0.032867204130674565,1.564341915743626,1.7480599297483608,1.564341915743626,42.0,145.0
GFP,Growth Flow to Price,Valuation,0.06279408363268013,1.5569159718307648,1.6892236192206418,1.5569159718307648,31.0,146.0
AnnVol1M,1M Realized Price Volatility,Volatility,0.07917282010630666,1.5457706678782424,1.937927230646231,1.5457706678782424,4.0,147.0
EBITDAP,EBITDA to Price,Valuation,0.06284966147896665,1.5216027786631032,1.6213454203546083,1.5216027786631032,32.0,148.0
CashRatio,Cash Ratio,Earnings Quality,0.0591861924483319,1.5063230086666175,1.8907795588520386,1.5063230086666175,35.0,149.0
AstAdjChg3YFCF,3Y Chg in Asset Adjusted Free Cash Flow,Historical Growth,0.03802972994696585,1.5023864407247576,1.2305807281931198,1.5023864407247576,43.0,150.0
UnexpectedRecChg,Unexpected Receivables Change,Earnings Quality,0.03211870464831823,1.4883749540497433,1.6003857951125908,1.4883749540497433,36.0,151.0
AstAdjChg3YOCF,3Y Chg in Asset Adjusted Operating Cash Flow,Historical Growth,0.05665037299792508,1.4835984873548576,1.4873894475278555,1.4835984873548576,44.0,152.0
REToAst,Retained Earnings to Total Assets,Earnings Quality,0.03903669689810085,1.4770597071668568,1.7819173585980954,1.4770597071668568,37.0,153.0
Alpha36M6MPChg,6M Chg in 36M CAPM Alpha,Price Momentum,0.028816952018253073,1.4678523063307858,1.4155503207703277,1.4678523063307858,4.0,154.0
CapAcqRatio,Capital Acquisition Ratio,Capital Efficiency,0.03702971444192493,1.4675284213798085,1.536786421572087,1.4675284213798085,21.0,155.0
TobinQ,Tobin's Q Ratio,Capital Efficiency,0.06844191529187338,1.4652526259472163,1.4143656168504306,1.4652526259472163,22.0,156.0
AdjGFP,Adj Growth Flow to Price,Valuation,0.05480071044088097,1.4629735322031434,1.4749352719226387,1.4629735322031434,33.0,157.0
InvToAst,Inventory to Assets Ratio,Earnings Quality,0.0439038223240249,1.4597034327900584,1.5534779903078186,1.4597034327900584,38.0,158.0
FY2OverFY1Growth,Expected Earnings Growth: Fiscal Year 2/Fiscal Year 1,Historical Growth,0.06833115194964123,1.4563738664139931,1.49000243478469,1.4563738664139931,45.0,159.0
LogUnadjPrice,Log of Unadjusted Stock Price,Price Momentum,0.053747011869545336,1.445120538061146,1.5753797183123643,1.445120538061146,5.0,160.0
Chg3YEPS,3Y Chg in Earnings per Share,Historical Growth,0.03231235386312381,1.4445820521853037,1.2608836215104027,1.4445820521853037,46.0,161.0
CashCycle,Cash Conversion Cycle,Earnings Quality,0.029342009214911702,1.4350866367111295,1.5043521483777527,1.4350866367111295,39.0,162.0
90DCV,90 Day Coefficient of Variation,Volatility,0.0729711604869634,1.4314669710716075,1.5778323497175537,1.4314669710716075,5.0,163.0
ROEStab,Return on Equity Stability,Historical Growth,0.04234145057017935,1.42634836981889,1.2955622017986699,1.42634836981889,47.0,164.0
AdjFwdFCFPC,Adj Forward Free Cash Flow to Price Ratio,Valuation,0.04814730234340958,1.4233896332398255,1.5335714613389215,1.4233896332398255,34.0,165.0
AccrualRatioBS,Accrual Ratio - Balance Sheet,Earnings Quality,0.027114582395101117,1.411605451936895,1.4391959127463123,1.411605451936895,40.0,166.0
NIStab,Net Income Stability,Earnings Quality,0.04434969768183694,1.4051798410390377,1.4545010136504466,1.4051798410390377,41.0,167.0
EBITMargin,EBIT Margin,Earnings Quality,0.05393862740096678,1.3944335167355884,1.2560491121606352,1.3944335167355884,42.0,168.0
EBITP,EBIT to Price,Valuation,0.054804567685417194,1.3843599903782444,1.2315872799484293,1.3843599903782444,35.0,169.0
Alpha12M6MPChg,6M Chg in 12M CAPM Alpha,Price Momentum,0.01697831550613671,1.3564801142512055,1.1591039264045129,1.3564801142512055,6.0,170.0
WCA,Working Capital to Assets Ratio,Earnings Quality,0.0454780374701973,1.3471239791229337,1.4809956827003419,1.3471239791229337,43.0,171.0
IO_Foreign,Foreign Institution Ownership,Price Momentum,0.036383629314280075,1.3231280089385502,1.239080066227089,1.3231280089385502,7.0,172.0
SalesToEPSChg,1Y Chg in Sales to Earnings,Earnings Quality,0.03225257697587791,1.3135938906034075,1.176537765437166,1.3135938906034075,44.0,173.0
AdjSTO_6M,Adjusted 6 Month Average Share Turn Over,Price Momentum,0.05524948419185849,1.3112409323643899,1.4330160862242842,1.3112409323643899,8.0,174.0
Amihud,Amihud Illiquidity Measure,Volatility,0.06310107596564363,1.306758590337489,1.3945718692731317,1.306758590337489,6.0,175.0
SusGrwRate,Sustainable Growth Rate,Historical Growth,0.036265147929747776,1.3035252025249973,1.2344413128307288,1.3035252025249973,48.0,176.0
EPSNumRevFY1C,Number of EPS FY1 Revisions,Analyst Expectations,0.04003661679678072,1.2896878769383189,1.909637528079993,1.2896878769383189,13.0,177.0
ROASTAB,Return on Assets Stability,Historical Growth,0.04048294308700373,1.285071526333062,1.3884297371481165,1.285071526333062,49.0,178.0
52WVPT20DLag,52-Week Volume Price Trend with 20-Day Lag,Price Momentum,0.056075165567677665,1.2623373447095534,1.3317722544461277,1.2623373447095534,9.0,179.0
AstAdjChg3YCF,3Y Chg in Asset Adjusted Cash Flow,Historical Growth,0.05220013139139268,1.2603132184172507,1.1864275228444885,1.2603132184172507,50.0,180.0
CVVolPrc60D,60 Day Coefficient of Variation of Volume to Price,Price Momentum,0.03951013213672905,1.25033069605627,1.2863983467978124,1.25033069605627,10.0,181.0
52WSlope,Slope of 52W Price Trend,Price Momentum,0.061671422631585315,1.2462003998131237,1.303457005541692,1.2462003998131237,11.0,182.0
Beta60M,60M CAPM Beta,Volatility,0.08681428032953198,1.2427442034417557,1.6792117458941402,1.2427442034417557,7.0,183.0
CACL,Current Ratio,Earnings Quality,0.04717345920328819,1.2325974483478637,1.2543090361841407,1.2325974483478637,45.0,184.0
RskAdjRS,Risk Adjusted Relative Strength,Price Momentum,0.03405910287340763,1.229571319166985,1.0671861434599914,1.229571319166985,12.0,185.0
QuickRatio,Quick Ratio,Earnings Quality,0.040924770114596054,1.2272150949470881,1.5284534757527477,1.2272150949470881,46.0,186.0
OCFStab,Operating Cash Flow Stability,Earnings Quality,0.025707518846663113,1.2113217294983192,1.2400858095518965,1.2113217294983192,47.0,187.0
PA52WL20DLag,Percent Above 260-Day Low,Price Momentum,0.06454211038797175,1.2059465426412777,1.2248565135503762,1.2059465426412777,13.0,188.0
Chg1YAstTo,1Y Chg in Sales Turnover,Historical Growth,0.04815123144184086,1.198284757095458,1.201554666815268,1.198284757095458,51.0,189.0
