factorAbbreviation,factorName,styleName,cagr,tstat,newey_west_tstat,rank_score,rank_style,rank_total
ChgSalesMargin,Sales to Gross Profit Margin Growth,Earnings Quality,0.040409478737759796,1.0168916262808918,0.8805681227137514,1.0168916262808918,51.0,189.0
Chg1YEPS,1Y Chg in Earnings per Share,Historical Growth,0.023730198106487244,1.0079517360082992,1.2502497895308413,1.0079517360082992,45.0,190.0
6MChgTgtPrc,6M Chg in Target Price,Analyst Expectations,0.047641401738302,1.0070766795753463,1.369560154637923,1.0070766795753463,20.0,191.0
90DCV,90 Day Coefficient of Variation,Volatility,0.03252473755487095,1.0049135651650445,1.1385589008079071,1.0049135651650445,5.0,192.0
GPMargin,Gross Profit Margin,Earnings Quality,0.032342682460859695,0.999411826179835,1.102107629457397,0.999411826179835,52.0,193.0
ROAStddev20Q,ROA 20 Qtr Standard Deviation,Earnings Quality,0.026113246286807668,0.9897814100091527,1.36619517080315,0.9897814100091527,53.0,194.0
PTIP,Pretax Income Per Share to Price,Valuation,0.047495530913156836,0.9887606291125925,1.032497454479552,0.9887606291125925,31.0,195.0
SharpeRatio,Sharpe Ratio,Price Momentum,0.042866539509667234,0.9867998311480392,1.0212485362297348,0.9867998311480392,15.0,196.0
EP,Earnings to Price,Valuation,0.04388551240058858,0.9855489689901229,0.9587683090616482,0.9855489689901229,32.0,197.0
EBITP,EBIT to Price,Valuation,0.06049302760724817,0.9746448325621072,0.8182070898558569,0.9746448325621072,33.0,198.0
IO_TO,Institution Ownership Turnover,Price Momentum,0.03018339418161009,0.9589123934747774,0.8233522948731907,0.9589123934747774,16.0,199.0
DivperShareGrowth,Dividend per Share Growth,Historical Growth,0.015589667957761844,0.949859418904652,1.1052093703202892,0.949859418904652,46.0,200.0
AstAdjChg3YCF,3Y Chg in Asset Adjusted Cash Flow,Historical Growth,0.030517323279884545,0.9464335632893089,1.209939596072071,0.9464335632893089,47.0,201.0
OEP,Operating Earnings to Price Ratio,Valuation,0.04354309525248867,0.9462330780626134,0.9137045539814007,0.9462330780626134,34.0,202.0
AstAdjChg3YEPS,3Y Chg in Asset Adjusted EPS,Historical Growth,0.028603916470756108,0.9381630492768458,1.1911198747305853,0.9381630492768458,48.0,203.0
3YAvgAnnEPSGrw,3Y Average Annual Earnings Growth,Historical Growth,0.025928507441585813,0.9210842096689207,1.1525658912079828,0.9210842096689207,49.0,204.0
IO_BreadthStabBY,Ownership Breadth Stability of Institution Ownership by Buyers,Price Momentum,0.04191863033760401,0.9194093940447817,0.7142224176039406,0.9194093940447817,17.0,205.0
EBITDAP,EBITDA to Price,Valuation,0.04775349763981951,0.9158221876947907,0.9438724046589471,0.9158221876947907,35.0,206.0
IO_InvDuration,Investment Duration,Price Momentum,0.030299272414031853,0.9125788247947576,0.9347985594318146,0.9125788247947576,18.0,207.0
TobinQ,Tobin's Q Ratio,Capital Efficiency,0.04553286121060163,0.9038762479272611,1.0895967610192239,0.9038762479272611,27.0,208.0
60MAVGTTMEP,Normalized EP,Valuation,0.04669648536119242,0.8924674982619114,0.8423264305985557,0.8924674982619114,36.0,209.0
PA52WL20DLag,Percent Above 260-Day Low,Price Momentum,0.03251387905307812,0.8793130293450694,1.0592540938583046,0.8793130293450694,19.0,210.0
39WRtnLag4W,39W Lagged Return,Price Momentum,0.042783228465026246,0.8789560254774796,1.06238814781991,0.8789560254774796,20.0,211.0
Chg4QSalesTrend,Change in Slope of 4-Quarter Trendline through Quarterly Sales,Historical Growth,0.03744330335543311,0.876489647836262,0.7565838582493336,0.876489647836262,50.0,212.0
MaxRetPayoff,Max Daily Return in the Past 6 Months,Price Momentum,0.042697820883685234,0.8750908411143143,0.8300511147732171,0.8750908411143143,21.0,213.0
STO_6M,6 Month Average Share Turn Over,Price Momentum,0.04290361441134172,0.8742266765509236,1.107697772251104,0.8742266765509236,22.0,214.0
3YAvgAnnSalesGrw,3Y Average Annual Sales Growth,Historical Growth,0.03134763084465564,0.869409890328413,1.4003628813250022,0.869409890328413,51.0,215.0
LogUnadjPrice,Log of Unadjusted Stock Price,Price Momentum,0.03744073362220268,0.8672111457243573,0.8911225389695722,0.8672111457243573,23.0,216.0
CFP,Net Cash Flow to Price,Valuation,0.03703840965537153,0.8642550811438287,0.8661001009126347,0.8642550811438287,37.0,217.0
STO,Share Turnover,Price Momentum,0.029888821809921362,0.8499498827330201,1.0294933367057024,0.8499498827330201,24.0,218.0
VolAdjRtn12M,Volatility adjusted 12M return,Price Momentum,0.03746600895564778,0.8406502465274907,0.961682841978948,0.8406502465274907,25.0,219.0
DIVIDENDGROWTH,Dividend Growth,Historical Growth,0.01740189961098859,0.8347060642638751,1.2062314001767707,0.8347060642638751,52.0,220.0
AdjSTO_6M,Adjusted 6 Month Average Share Turn Over,Price Momentum,0.04194604498576626,0.8117022916068813,0.9232192462526153,0.8117022916068813,26.0,221.0
PM9M,9 Month Price Momentum,Price Momentum,0.03844090102121034,0.7931013167103725,0.9024424230355119,0.7931013167103725,27.0,222.0
RevEstDisp,Revenue Estimate Dispersion,Analyst Expectations,0.019076478639165062,0.7919563996934685,0.8445284625276268,0.7919563996934685,21.0,223.0
REToAst,Retained Earnings to Total Assets,Earnings Quality,0.036582061260767906,0.7899915397337489,0.7365615090071786,0.7899915397337489,54.0,224.0
4To52WPrcOsc,4W to 52W Price Oscillator,Price Momentum,0.03828971332214692,0.787550680064715,0.9343371359019114,0.787550680064715,28.0,225.0
AdjEBITP,Adjusted EBIT to Price,Valuation,0.03708233822830542,0.7844913286028231,0.8086904880210415,0.7844913286028231,38.0,226.0
AnnVol12M,12M Realized Price Volatility,Volatility,0.030358650015052113,0.7649891267419214,0.8556385672168276,0.7649891267419214,6.0,227.0
52WVPT20DLag,52-Week Volume Price Trend with 20-Day Lag,Price Momentum,0.025438840628492887,0.7648671202565018,0.9960870924174688,0.7648671202565018,29.0,228.0
AdjEBITDAEV,Adj. EBITDA to Enterprise Value,Valuation,0.05079294694314429,0.7644434088140585,0.6783833510148616,0.7644434088140585,39.0,229.0
Chg3YOPM,3Y Chg in Operating Margin,Historical Growth,0.021281912234309752,0.7592708312547745,0.7335958052920952,0.7592708312547745,53.0,230.0
14DayRSI,14-Day Relative Strength Index,Price Momentum,0.02994121286746032,0.7530868338343052,0.9775827028176852,0.7530868338343052,30.0,231.0
PAYOUTRATIO,Payout Ratio,Capital Efficiency,0.02167654025960908,0.7450883843498902,0.7436876198107516,0.7450883843498902,28.0,232.0
HL52W,52W High Low,Price Momentum,0.03349148967036464,0.7426532557607486,0.8566838493162222,0.7426532557607486,31.0,233.0
Chg1YAstTo,1Y Chg in Sales Turnover,Historical Growth,0.029817542935697272,0.731547018038425,0.8607544708285533,0.731547018038425,54.0,234.0
130DMinRtn,130 Day Minimum Return,Volatility,0.035711172686197834,0.7216662154860856,0.7178626821303927,0.7216662154860856,7.0,235.0
24MResRtnVar,24M Residual Return Variance,Price Momentum,0.03739939265214143,0.7212735179111321,0.6805770294165697,0.7212735179111321,32.0,236.0
6MAvgChg1MRecC,6M Avg Chg 1M Recommendation,Analyst Expectations,0.015335080069603713,0.719843821941031,0.8071573347320473,0.719843821941031,22.0,237.0
RSI26W,26W Relative Price Strength,Price Momentum,0.0318652045029606,0.7181743900150572,0.8199691220240904,0.7181743900150572,33.0,238.0
IndiDivP,Indicated Annual Dividends to Price Ratio,Valuation,0.02884571756058585,0.7169890650528166,0.6871428182016989,0.7169890650528166,40.0,239.0
PrcTo52WH,Closing Price to 52 Week High,Price Momentum,0.036858993122262484,0.7166999131966311,0.7889776834845755,0.7166999131966311,34.0,240.0
CFEV,Net Cash Flow to Enterprise Value,Valuation,0.027856941078900466,0.7040714362465813,0.6885968550836923,0.7040714362465813,41.0,241.0
Beta60M,60M CAPM Beta,Volatility,0.034033828658058596,0.6651791930311619,0.7706826422746884,0.6651791930311619,8.0,242.0
ROEStddev20Q,ROE 20 Qtr Standard Deviation,Earnings Quality,0.021405967110954105,0.6596148312008692,0.8170752165954206,0.6596148312008692,55.0,243.0
IO_Level,Institution Ownership Level,Price Momentum,0.026543561002652094,0.6511945203103057,0.6575385172589798,0.6511945203103057,35.0,244.0
PrcTo260DL,Closing Price to 260 Day Low,Price Momentum,0.025377146994259192,0.636173068668827,0.5895957956267379,0.636173068668827,36.0,245.0
DivToCF,Dividends to Cash Flow,Valuation,0.027298872596316803,0.6345476587878633,0.5893603258931324,0.6345476587878633,42.0,246.0
10DMACD,10 Day MACD Trend,Price Momentum,0.023464465850067784,0.6181063030009377,0.7004307034172559,0.6181063030009377,37.0,247.0
StdErr180D,180D Price TStat,Price Momentum,0.027498593954716988,0.6153091468318075,0.7602184313565309,0.6153091468318075,38.0,248.0
AnnVol1M,1M Realized Price Volatility,Volatility,0.017579362395043985,0.6062842036806511,0.7216775670419389,0.6062842036806511,9.0,249.0
Chg3YEPS,3Y Chg in Earnings per Share,Historical Growth,0.019036361142160896,0.5896858754594574,0.6292694700574565,0.5896858754594574,55.0,250.0
CVVolPrc20D,20 Day Coefficient of Variation of Volume to Price,Price Momentum,0.026362015046861975,0.5873312182260748,0.5806234979798129,0.5873312182260748,39.0,251.0
Alpha18M6MPChg,6M Chg in 18M CAPM Alpha,Price Momentum,0.007621043021928564,0.5720080633164206,0.6755139080754735,0.5720080633164206,40.0,252.0
IO_StabofChgHD,Stability of Change in Number of Holders,Price Momentum,0.020784019855989877,0.5649956298043513,0.6278332605649499,0.5649956298043513,41.0,253.0
PRatio15To36W,15/36 Week Price Ratio,Price Momentum,0.025787451373339598,0.5628372731028211,0.5939642091172146,0.5628372731028211,42.0,254.0
IO_Foreign,Foreign Institution Ownership,Price Momentum,0.015654573580023756,0.5412236864389218,0.43787755106362697,0.5412236864389218,43.0,255.0
4WChgFwd12MEPS,4-Week Change in 12-Month Forward Earnings Consensus Estimate/Price,Valuation,0.01811000072928226,0.5323289109419388,0.5890137565711623,0.5323289109419388,43.0,256.0
PSlopeSERR_26W,26W Price Stat,Price Momentum,0.02072249000750226,0.5053732400691753,0.6071771403770501,0.5053732400691753,44.0,257.0
5DVolSig,5 Day Volume Signal,Price Momentum,0.011354442346201532,0.5049791012949754,0.5090401769177387,0.5049791012949754,45.0,258.0
50To200PrcRatio,50 Day to 200 Day Stock Price,Price Momentum,0.022106990102198854,0.5027784155078826,0.6000623918552607,0.5027784155078826,46.0,259.0
50DVolSig,50 Day Volume Signal,Price Momentum,0.01528193327655858,0.492149874003255,0.7497645300256277,0.492149874003255,47.0,260.0
HL1M,1M Price High - 1M Price Low,Price Momentum,0.01575181070195919,0.4886591499150074,0.5442917242054023,0.4886591499150074,48.0,261.0
EPSEstDispFY2C,Analyst Dispersion for FY2 EPS,Analyst Expectations,0.01845130795651584,0.48361999056214366,0.4604109277360895,0.48361999056214366,23.0,262.0
PM5D,5 Day Price Reversal,Price Momentum,0.014358249905753961,0.459216400016094,0.502833070957288,0.459216400016094,49.0,263.0
20DStochastic,20-Day Lane's Stochastic Indicator,Price Momentum,0.01396839883569001,0.45187899570925816,0.46868141213417125,0.45187899570925816,50.0,264.0
IO_ChgofIO_HF,Change of Ownership Level - Hedge Fund,Price Momentum,0.012618480182851055,0.449465112261766,0.6085107070888289,0.449465112261766,51.0,265.0
Chg1YTurnover,1Y Chg in Share Turnover,Price Momentum,0.011885349280532642,0.43929258892185946,0.4340145806891219,0.43929258892185946,52.0,266.0
5DMoneyFlowVol,5-Day Money Flow/Volume,Price Momentum,0.00896420053806568,0.41237960640711724,0.4732365070120887,0.41237960640711724,53.0,267.0
PM6M,6 Months Price Reversal,Price Momentum,0.01691091883486573,0.393755292098342,0.5912401680101755,0.393755292098342,54.0,268.0
Chg3YCF,3Y Chg in Cash Flow per Share,Historical Growth,0.009445699930358042,0.38445290163863877,0.41655449466410405,0.38445290163863877,56.0,269.0
IO_ChgofIO_AM,Change of Ownership Level - All Managers,Price Momentum,0.00638468499357403,0.3484730300413392,0.441952378894187,0.3484730300413392,55.0,270.0
CVVolPrc30D,30 Day Coefficient of Variation of Volume to Price,Price Momentum,0.010595506025936174,0.3251585608674132,0.3264976878824293,0.3251585608674132,56.0,271.0
LogTTMSales,Log TTM Sales,Size,0.010778173652670198,0.29745106295371426,0.2670930367001551,0.29745106295371426,2.0,272.0
CVVolPrc60D,60 Day Coefficient of Variation of Volume to Price,Price Momentum,0.009429446006940845,0.27805410780692663,0.2827004817956875,0.27805410780692663,57.0,273.0
IO_ChgofNumHD,Change in Number of Holders,Price Momentum,0.005602161278099205,0.20849521257169668,0.19605414968066157,0.20849521257169668,58.0,274.0
EPSEstDispFY1C,Analyst Dispersion for FY1 EPS,Analyst Expectations,0.004828584445372153,0.19824156749261404,0.1825569841512229,0.19824156749261404,24.0,275.0
Alpha60M,60M CAPM Alpha,Price Momentum,0.0028963906977095277,0.14984101851441195,0.1982495342893125,0.14984101851441195,59.0,276.0
Adj50DVolSig,Adj 50 Day Volume Signal,Volatility,-0.01761378698146987,-0.25699904531006884,-0.4143075073790151,-0.25699904531006884,10.0,277.0
