date,12QTTMCFTrend,12QTrendTTMEPS,14DayRSI,20DStochastic,3YAvgAnnEPSGrw,3YAvgAnnSalesGrw,4WChgFwd12MEPS,50DVolSig,5DMoneyFlowVol,60MAVGTTMEP,60MAVGTTMROA,60MAVGTTMROE,6MAvgChg1MRecC,6MChgTgtPrcGap,6MChgTgtPrcGapEMA,8WChgFwd12MEPS,90DCV,AccrualRatioBS,AccrualRatioCF,Adj50DVolSig,AdjAccruals,AdjAstAdjChg1YFCF,AdjAstAdjChg3YFCF,AdjChgEPS,AdjChgEPStoSales,AdjEPSNumRevFY1C,AdjEPSNumRevFY2C,AdjFCFP,AdjIntCov,AdjInvPEGC,AdjRev3MFY1C,AdjRevMagC,Alpha12M6MPChg,Alpha60M,Amihud,AssetTurn,AstAdjChg1YCF,AstAdjChg1YEPS,AstAdjChg1YFCF,AstAdjChg1YOCF,AstAdjChg3YCF,AstAdjChg3YEPS,AstAdjChg3YFCF,AstAdjChg3YOCF,BVEV,BookLev,BuyBackChg,BuyToSellRecLess3MEMA,BuyToSellRecLess3MSMA,CACL,CFAst,CFEqt,CFIC,CFROIC,CQDOHtoSales,CQDRItoSales,CQPTTMCFtoSales,CapAcqRatio,CapExToSales,CashAdjEV,CashAst,CashBurn,CashCycle,CashEV,CashP,CashRatio,CashToSales,Chg1YAmihud,Chg1YFCF,Chg1YOPM,Chg3YAstTo,Chg3YCF,Chg3YEPS,Chg3YFCF,Chg3YOCF,Chg3YOPM,Chg4QSalesTrend,ChgATO,ChgDeprCapex,ConsQPosChgTTMEPS,ConsQPosChginTTMCF,DA,DIVIDENDGROWTH,DepToCapex,DivP,DivToCF,DivperShareGrowth,EBITEstDisp,EBITMargin,EP,EPSNumRevFY1C,EPSSurpC,ETO,EbitToAst,EbitdaToAst,EstDiffC,FCFEV,FCFEqt,FCFP,FCFSales,FY2OverFY1Growth,FinLev,FwdFCFPC,GPMargin,GrPftToAst,HL1M,IO_BreadthStabBY,IO_Concentration,IO_InvDuration,IO_Level,IO_Level_AM,IO_NAT,IO_TO,IndiDivP,IntCovRatio,InvPEGC,InvPEGYC,InvToAsset,InvToAst,InvToAstChg1Y,InvTurn,LTDA,LTDE,LTGC,LogAssets,LogMktCap,LogTTMSales,NIStab,NetProfitMargin,OCFAst,OCFEqt,OCFIC,OCFRatio,OCFStab,OEA,OEP,OPM,PAYOUTRATIO,PAdjChg1YFCF,PAdjChg1YOCF,PAdjChg3YCF,PAdjChg3YEPS,PAdjChg3YFCF,PAdjChg3YOCF,PAdjChg3YSales,PM5D,PTIToNOA,PrcTo260DL,QuickRatio,RDInt,REToAst,ROA,ROA60MSlope,ROE,ROEStab,ROEStddev20Q,ROIC,RONA,RecTurn,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,SEV,SGAToSales,SP,SUEC,SalesAcc,SalesToEPSChg,SalesToInvCap,ShareChg,SharpeRatio,ShortIntTrdVol,SolvencyRatio,SusGrwRate,TTMEPStoTTMSales,TTMOverheadtoSales,TTMRecInvToSales,TotalAccruals,UnexpectedInvChg,UnexpectedRecChg,VolAdjRtn12M,WCA,WCAccruals,WCTurn,WCapToAst,WCapToSales,YoYChgDA
2019-04-30,,,,0.05913232593200199,0.01643549555335484,,0.02171740614507004,,0.009633688787739781,,,,,,,0.09458618387973998,,0.024805407477282354,,,0.010876536969500422,,0.028040587586727752,,,,,,,,,,,,,0.00835029547545594,,,,,0.019509348232232857,0.021660407337713183,,,,,,,,,,,0.011797210852601327,0.003047278551898202,,,,0.03091883084917509,,,0.005495436327163691,,,,,,,,,,,,0.01705608424783963,,,,,,,0.002747708151863616,0.002995443695671893,,0.01624297254010674,,,,0.027830732659409673,,,,,0.026093015024448878,0.0333914104648317,,,,0.011027645928215256,0.05726432371224387,0.054090182487706945,0.020077626397460108,,,,,0.014337430567939544,,,,,,,,0.01929851355351222,,,,0.0058397532869180506,,,0.04497320825668293,,,0.016434219641357207,,,,,,,0.0028202810018338725,0.02957632555849598,0.004709583967032703,,,0.010548139573053708,,,,,,,0.016561447625295978,0.015449329200547892,0.018877779243987446,0.002951894584018508,0.005184282369137491,0.014944570032382174,,,,0.017542962952908647,0.011277669731715631,,,,,0.01556900136402187,,,,,,,,,0.02532841218701417,0.004753640183855949,,0.007514946111720574,,,,,0.03748313544399643,,0.0014248872962077822,,,,,,,,,0.021775000998907546,,
2019-05-31,,,,0.05694839484235238,0.013552314014935306,,0.022041543363657067,,0.010549065200116921,,,,,,,0.09059828127471722,,,,,0.016087849859069085,,0.02181476446391405,,,,,,,,,,,,,0.008629453926096105,,,,,0.013567881071095848,0.015558019537992861,,,,,,,,,,,0.011457110258978208,0.01554665367778447,,,,0.028887654334981062,,,0.0054632604550182715,,,,,,,,,,,,0.013691370713851658,0.024225341969655454,,,,,,0.011593651455729461,0.012766488274893068,,0.013056381040139385,,,,0.021153380178257658,,,,,0.02562251017294198,0.0353130310382173,,,,0.013156496349929757,0.05740843464667703,0.05496814981473706,0.019627825438330058,,,,,0.014140769226899585,,,,,,,,0.019240743578696085,,,,0.006379125829199934,,,0.008144857940510014,,,0.016698255411843884,,,,,,,0.014495404740761667,0.02990037632140564,0.02706028776401339,,,0.01054373337860815,,,,,,,0.013470512231459078,0.01244844628604804,0.01587239397869788,0.012517375329455405,0.005941864777080051,0.01459035866106704,,,,0.016827925310937197,0.011265178654500463,,,,,0.014954390287977506,,,,,,,,,0.024842400890615172,0.003959304947305769,,0.038507262439850996,,,,,0.024491651785688653,,0.006276005607252698,,,,,,,,,0.004146067246056975,,
2019-06-30,,,,,0.012047643262694236,,0.024844261753987348,,,,,,,,,0.08121286616239927,,,,,0.04180195701082552,,0.033222967056428326,,,,,,,,,,,,,0.007698637236560598,,,,,0.01470231968102696,0.019707827585789872,,,,,,,,,,,0.008812617818334296,0.020055674716912022,,,,0.02011575247565351,,,0.00466278351364134,,,,,,,,,,,0.009404312216361711,,,,,,,,0.009657637553439855,0.0145626566802148,,0.009216384352757049,,,,0.026840836747113034,,,,,,0.012035344216344326,,,,0.005948433394605528,0.025724600036323535,0.00720646443799363,0.01235961770963451,,,0.061894649938726204,,0.01847636205410918,,,,,,,,0.026743917728678242,0.021278324348793516,,,0.019756006766902517,0.07457947246425804,,0.020010133041422802,,,0.017338200146502353,,,,,,,0.010029228754431081,0.030485530517257182,0.01733765997939021,,,0.007282119033000863,,,,,,0.011107623965047204,0.012150169774546629,0.012844952271958542,0.015322277857535907,0.013283495323854567,,0.010313941526015108,,,,0.01223612805721797,0.0134271844322974,,,,,0.020045348211844036,,,,,,,,,0.028872645537112097,0.02450623262578968,,0.01499923650405497,0.04685415118656183,,,,0.0078047777457900015,,0.006146297073444482,,,,,,,,,0.0030323375144159946,,
2019-07-31,,,,0.06900850908392837,0.01394886941482353,,0.020485845130872524,,,,,,,,,0.06524333570480044,,,,,0.05433824090458307,,0.006970159470993636,,,,,,,,,,,,,0.011073825310528173,,,,,0.017597053773605157,0.02316832804204103,,,,,,,,,,,0.013134591709552994,0.016397063223549363,,,,0.01703414003941687,,,0.004348812300905986,,,,,,,,,,,0.011449478939857113,,,,,,,,,0.016458724230579425,,,,,,0.030156551911942026,,,,,,0.01827476978266327,,,,0.006358843969702292,0.031035819171232798,0.007110922363477092,0.018236097542814366,,,0.0651469400898953,,0.015061278387107649,,,,,,,,0.01987315779138405,0.027182965494137065,,,0.023103645824480434,0.02066235497890266,,0.027285928796052475,,,0.002762716586417594,,,,,,,0.0029541983766452813,0.025347941450009077,0.00517391570013673,,,0.010645940315544522,,,,,,0.013488735511997476,0.014517472598805597,0.01494003601642443,0.0185986036909289,0.01574295065459169,,0.015063921480660563,,,,0.01835349634510686,0.010889257659319805,,,,,0.016608130728159635,,,,,,,,,0.023227116850157353,0.005857936763230513,,0.02213301395499659,0.0387521510537018,,,,0.03965728114173267,,0.00746499259143578,,,,,,0.003728681365497269,,,0.003945255780670748,,
2019-08-31,,,,0.06809478196049758,0.015009400308984702,0.026400172861664038,0.021627614093340443,,,,,,,,,0.06816976460299652,,,,,0.03719685568029834,,0.007504171163274403,,,,,,,,,,,,,0.007516921900536588,,,,,0.0192197019485968,0.02522156552691563,,,,,,,,,,,0.008890792652948636,0.015555483158678423,,,,0.01599567928913877,,,0.004858512390659553,,,,,,,,,,,0.012627631320013962,,,,,,,,,,,,,,,0.0065882051742692975,,,,,,0.012368254259867326,,,,0.007068894278611943,0.0320158896146873,0.008217105573086116,0.012300682151032482,,,0.07121235072527905,,0.014012480037182272,,,,,0.012328348019202117,,,,0.029487138366900156,,,0.0050768069497391,0.0742976286740241,,0.019738832323207063,,,0.002621015046174512,,,,,,,0.002058042894562347,0.0239234806827164,0.0036404460829086464,,,0.007275437409543491,,,,,,,0.00322334558795196,0.016190441189600183,0.02032478509198589,0.016993675238505868,,0.010424196632748685,,,,0.01272346441213863,0.010307281191679155,,0.013876271317818722,,,0.015718743073317516,,,,,,,,,0.022108735331354087,0.03166029575751847,,0.015460915733922049,0.03769979221811692,,,,0.041222341013139985,,0.00782618385699051,,,,,,0.0127313275685702,,,0.013388117663103102,,
2019-09-30,,,,0.06277139648259249,0.013755432918047927,0.021243797509225223,0.016036861021381178,,,,,,,,,0.05775423557819199,,,,,0.009924091410406776,,0.005277993599734862,,,,,,,,,,,,,0.009881280378264004,,,,,0.016165333233354,0.020483812281732145,,,,,,,,,,,0.013252720871338875,0.015242094624239564,,,,0.01621575317022629,,,0.0034418205335166835,,,,,,,,,,,0.011346328883469361,,,0.02390522288291745,,,,,,,,,,,,0.03287197717394519,,,,,,0.0129617673440875,,,,,0.03388411237721407,0.007012046689448276,0.017964124877536274,,,0.012502637464541543,,0.013390736344849443,,,,,0.011618660617566917,,,,0.0254678348693535,,,0.006381400735164645,0.019294386804298045,,0.004920029091143147,,,,,,,,,,0.014669094738015042,0.024496217782261156,0.021932238543166095,,,0.01091575428273757,,,,,,,,0.012616464630385646,0.01630340924282631,0.013519441387444344,,0.014955288276028648,,,,0.016037077088198466,0.010567848522680879,,0.013954228359790778,,,0.016114918884416643,,,,,,,,,0.023581059327055325,0.026483727027540243,,0.015970446552094602,0.02983188538972978,,0.0891284934540418,,0.02918004346693463,,0.0068470112222455285,,,,,,0.014172738967288726,,0.04912277228411674,0.014631950803213655,,
2019-10-31,,,,0.07237132163238978,0.003583862346927164,0.027678056719826784,0.02055720875252816,,,,,,,,,0.07437955120129701,,,,,0.009739650776224238,,,,,,,0.020852758394657014,,,,,,,,0.011784024044276179,,,,,0.004546438978852293,,,,,,,,,,,,0.0027938514126036843,0.017922709432345234,,,,0.01956505960095896,,,,,,,,,,,,,,0.014221752592241487,,,0.029555411247738122,,,,,0.014589451796913585,,,,,,,0.008134871092992688,,,,,,0.015165350033542142,,0.01652048589738033,,,0.007242105705369476,0.008122065407114677,0.0204888589862309,,,0.014078232052856387,,0.015812447883652443,,,,,0.013021399752102782,,,,0.03190476938727384,,,0.006224815499961954,0.02121161934776676,,0.006195140767661511,,,,,,,,,,0.017441146725458902,0.02580860167028761,0.02563839687550056,,,0.011825709112946283,,,,,,,,0.0034687403950370995,0.02028660551781228,0.018322833564983067,,0.003412036352307958,,,,0.01932051291020635,0.002273265357064655,,0.0031296972885615114,,,0.018449877144764256,,,,,,,,,0.027247478337864513,0.03144614888154525,,0.01991322710786861,0.03418803342387205,,0.12083550247682268,0.012217422471099438,0.007750442540289556,,0.008995073251242684,,,,,,0.01909512352552725,,,0.020670854325251814,,
2019-11-30,,,,0.04031102968261128,,0.008404928907119974,0.003936076403890951,,,,,,,,,0.04734751794827401,,,,,0.0026887344685693976,,,,,,,0.018179667499835652,,,,,,,,0.008968415367319195,,,,,0.00729033419464285,,,,,,,,,,,,0.0019950598270437503,0.021789807090647047,0.02049797145365601,,,,,,,,,,,,,,,,,0.020851266797763834,,,,,,,,0.016622555812292127,,,,,,,0.011230325878505303,,,,,,0.012837626537900453,,0.019358027072876243,,,0.0066179300286807454,0.009728003896176684,0.0030924916620339985,,,0.010845429829185054,,0.020652129548937366,0.038028041479628065,,,,0.002007660155391618,,,,0.023407257303117702,,,0.007008030308372249,0.009219490611733371,,,,,,,0.076996428155228,,,,,0.015973574873952113,0.02705913131973379,0.018405202154825835,,,0.0016565602877640067,,,,,,,,0.006424913431608014,0.005308251648746317,0.02367997648343523,,0.0031418354586776947,,,,0.017141229825681465,0.002412923064577895,,,,,0.004639005597528114,,,,,,,,,0.004599239056257144,0.0397279249130401,0.08635364181332335,0.020307778626534177,0.02284938764917636,0.048377225404908485,0.12131322510763591,0.0028698457367421055,0.0077553272423049316,,0.0018360012289555328,,,,,,0.022288204349626407,,,0.02596735680353205,,
2019-12-31,,,,0.03268437018666055,0.03541364446167489,0.027657450525323098,0.0037597088747998576,,,,,,,,,0.04880846188935316,,,,,0.004949644569320876,,,,,,,0.0291727421246159,,,,,0.08299547258971951,,,0.016357833174899243,,,,,,,,,,,0.007787170655853361,,,,,,0.003169886235409718,0.004297289441129031,0.0036718106520597675,,,0.005557998432079596,,,,,,,,,,,0.007643195639432127,,,0.0063942646191732615,,,,,,,,0.0033731371384884902,,,,,,,,,,,,,0.029577848809586065,,0.018419568970107707,,0.009120509767577487,0.006932733900050535,0.004490002429498076,0.005534053663529489,,,0.10701004935325835,,0.018409033849365646,0.03279318963927597,,,,,,,0.0024442572097281745,0.018187788863201885,,,,0.02356741713992058,,,,,,,,,,,0.00408599610212663,0.00349469708365619,0.0065776685729438894,0.0039141158679901885,,,0.0026293920264672537,,,,,,,,0.004518545137502175,,0.020905373177505966,,0.004444149694825628,,,,0.004392710421807064,0.0022934004181174705,,0.003897539025003258,,,0.004233064506414268,,,,,,,,,0.024276878173216835,,,0.031905959619328066,0.03743682722839693,,0.0990828403814237,,0.03705187436351678,0.02935700429212095,0.0017962328478323593,,,,,,0.034610769913467884,,,0.03891442634124412,,
2020-01-31,,,,0.03029350324308625,0.032199097347801985,0.026125864341092632,0.003510751682747317,,,,,,,,,0.00833048614913054,0.049997652281205514,,,,0.005219017850185015,,,,,,,,,,,,0.07966829440963304,,,0.0035144455410710037,,,,,,0.0324190757495807,,,,,0.008416331742535936,,,0.022035696579545926,,,0.00362760985358722,0.004954697316037595,0.019306219098908433,0.04441271917237844,,0.006561605082094334,,,,,,,,,,,0.007778953170946956,,,,,,,,,,,,,,,,,,,,,,,,0.03067299299451038,,,,0.011265905137086083,0.006903912709417648,0.005400480008216222,0.00616226931139542,,,0.08504164592138265,,0.01980977964916813,0.03197206324588832,,,,,,,0.002935008740343421,0.004407243996571166,,,,0.020107927683355373,,,,,,,,,,,0.004979175268340516,0.004231997485675739,0.007716046984883691,0.004317162747910521,,,,,,0.028884574175985122,,,,,0.004802132236119808,,0.022999235506950853,,,,,0.006061951430206617,0.005246475103534889,0.0024748452628283605,,0.0043975959599359985,,,0.004567972584875029,,,,,,,,,0.0045636871038598524,,,0.03711460321119584,0.00899409169689433,,0.1051446171057784,,0.03179674362616757,0.04539288034582463,0.0019336545058744668,,,,,,0.02421136492952758,,,0.027117942718726633,,
2020-02-29,,,,0.030568972354511968,0.024747878413900703,0.018094085230642577,0.013432918171183222,,,,,,,,,0.0337848180418914,,,,,0.0033078841068521075,,,,,,,,,,,,0.10759802206488452,,,0.009888571727334056,,,,,,0.021031562324625518,,,,,0.0075888675946754365,,,0.019553482612172594,,,0.01149868783569593,0.0035815045849132187,0.017311707209552378,,,0.024749383431187412,,,,,,,,0.0167339835997775,,,0.02893260878192276,,,,,,,,,,,,,,,,,,,,,,,,0.019057845774458793,,,,0.018027385770221997,0.005368354286520323,0.022629965188918726,0.017089126701247813,0.03397551565304667,,,,0.013797266465018542,0.0322763772133823,,,,,,,0.0025920092699490867,0.021501708863368236,,,,0.013532058390977564,,,,,,,,,,,0.012592437728393744,0.0019404614656134684,0.006429153055071407,,,0.019832525483115853,,,,0.025112282587090726,,,,0.027082326001008204,0.013984790128826589,,0.01542818645713694,,,,,0.0179051738961927,0.012279112873339205,0.009557222986419546,,0.018196322098010136,,,0.016319517112707613,,,,,,,,,0.015629138861203085,,,0.017909472881214642,0.009985329623972826,,0.07699601383587118,,0.02618706423283406,0.02107340478542833,0.007470338635782461,,,,,,0.016648329862241115,,,0.01918884374569281,,
2020-03-31,,,,0.036862996342396974,,0.020226918636569467,0.017763982013371347,,,,,,,,0.031005588157932366,0.05511107052821156,,,,,0.005204189691139189,,,,,,,,,,,,,,0.014431614768130957,0.011611328733326914,,,,,0.022667725172229165,0.019039890245308378,,0.017014161152399673,,,0.044463505151405465,,,0.02107465689269368,,,,0.004777232297347034,0.017527748311474585,,,0.0065867031610703595,,,0.020967245594992256,,,,,0.01934202060884425,,,0.03763457476186846,,,,,,0.02927670137885651,,,,,,,,,,,,,,,,,0.01706662814219702,0.003808633513905104,,,,0.028319556932029137,0.006683402386266654,0.00601482917729247,0.02019746462813204,0.0361763210161143,,,,0.0178070109799756,0.00789451058892197,,,,,,,0.0042553600924535116,,,,,,,0.022626348371911135,,,,,,,,,0.01540369669808386,0.012572820594034827,0.007911979406864828,,,0.020241093366488445,,,,0.026190726702395684,,,,0.005490131339641116,0.01750390272771338,,0.003837033032332625,,,,,0.01524574252306949,0.016116522631554116,,,,,,0.02060474131281461,,,,,,,,,0.020248514144937488,,,0.00402226494770701,0.014482416553125732,,0.09048967276221535,,0.023635225926329804,0.02540250741076964,,,,,,,0.017897386524741547,,,0.019263701966412805,,
2020-04-30,0.01522149984223674,,,0.03067067826563936,,0.02308088124109261,,,,,,,,,0.02667279705442917,0.023462462749818846,,,,,,,,,,,,,,,,,,,0.015554794135146228,0.012166180464409208,,,,,0.016093821322724418,0.013287498501106073,,0.012352788648832637,,,0.03228802804929191,,,,,,0.014155153123885492,0.0234764102375536,0.013587505460507573,,,0.02980114702775674,,,0.011293127895655522,,,,,0.012478193103858032,,,0.03919549527289596,,,0.01753623705114391,,,0.026450438188136482,,,,,,,,,,,,,,,,,0.015780055002759797,0.02438791059851842,,,,0.030211336905088496,0.03333112429813873,0.028129350260400324,0.025175045860515,,,,,0.017776974638253753,0.03214422810964198,,,,,,,0.017591490560246982,,,,,,,0.02920622930639529,,,,,,,,,0.014143678297738329,0.008934462992171344,0.013038744088781168,,,0.023156307198401796,,,,0.02366258349430795,,,,0.01854171717888986,0.015472540651622865,,0.01919074101987193,,,,,0.014978364099349856,0.010754531910455884,,,0.01915578661885291,,,0.018308191754241154,,,,,,,,,0.022500553620081895,,,0.01649474081457862,0.011606246015068364,,0.023490957497063276,,0.020015308001088285,0.018522600850548274,,,,,,,0.012057293016259874,,,0.013415767704547074,,
2020-05-31,0.010670393700399253,,,0.022756135080588918,,0.016454253338065813,,,,,,,,,0.024991365137979685,0.08542846139267624,,,,,,,,,,,,,,,,,,,0.01751718110520524,0.014660147011903978,,,,,0.013103974976994108,0.010945860291390745,0.012970350676695653,0.009794561187832354,,,0.02819149008570635,,,,,,0.01619017868480171,0.020512944077834046,0.010622244323314054,,,0.024802379298581565,,,,,,,,0.013813194812362458,,,0.037719089520294645,,,0.01662645860732232,0.017995169377888007,,0.015800207845959716,,,,,,,,,,,,,,,,,0.01491563673367927,0.006310800087493472,,,,0.028724940480326797,0.02511409482680536,0.005501199045450799,0.026093546288975727,,,,0.021192977195050113,0.015787838019529432,0.023397732515168503,,,,,,,0.020651051765004615,,,,,,,0.02973372674093874,,,,,,,,,0.01506622786863417,0.00944134871967074,0.042864479104585726,,,0.022360982362944176,,,,0.020937209939147713,,,,0.015905443571551964,0.01263936701573461,0.014397693791241527,0.01653391122048073,,,,,0.01455831620164294,,,,0.018410701296101,,,0.016196245320049932,,,,,,,,,0.01978505774411137,,,0.021828725923863833,,,0.024229323480171466,,0.01782104930941898,0.020758347576130952,,,,,,,,,,0.017275985322298487,,
2020-06-30,0.00864815253159897,,,,,0.009322932063830013,,,,,,,0.04320985485546641,,0.029414424905574516,0.0660395701987076,,,,,,,0.009362572878209751,,0.011717676277831428,,,0.0085921483794537,,,,,,,,0.012018207555780898,,,,,0.009599826374648627,0.009070287530401204,0.010873225603646055,0.008969734493869118,,,0.024660356538009857,0.03334691029363194,0.037237402346467524,,,,0.014802019228988479,0.013761441332262243,0.009046322737721487,,,0.02224690670994921,,,,,,,,,,,,,,0.013492306801196754,0.011699175554740236,,0.011518763469447836,,,,,,,,,,0.004759291224604449,,0.04356687177933604,,,,,,0.042214520609773154,0.01093206097644057,,,0.02806666329369567,0.023990359347237325,0.025693886185435607,0.021879002625096143,0.017937746040961558,,,0.013880281819014247,0.011060204444464051,,,,,,,,,0.021195965055530612,,,,,,0.007297482864957865,,,,,,,,,,,0.05066541622453931,,,0.018497677666349577,,,,0.019516650741818853,,,,0.01253565038233346,0.012834936481990813,,0.03159368808245877,,,,,,,,,,,,0.013408258663462659,,,,,,,,0.02235406096094243,0.02077760936376609,,,0.022441048352745276,,,0.023247108047455937,,0.019927846425573055,0.010654966431266828,,,,,,,,,0.02042052724731572,,,
2020-07-31,0.009675074389965727,,,,,0.010363841385815312,,,,,,,0.05431868742575177,,0.029917980524044454,0.05882738349813434,,,,,,,0.010398257477000352,,0.012752920120912668,,,0.007757980112399914,,,,,,,,0.013579970810956275,,,,,0.010552726624696154,0.009708509798571944,0.011826595110366022,0.009830737493089879,,,,0.04202908999758019,0.04763254075228552,,,,0.01560582073760415,0.014658988005893502,0.01032173350221004,,,0.004753056932186009,,,,,,,,,,,,,,0.015414795319648155,0.012258700804664957,,0.0131046219509404,,,,,,,,,,0.005818077281465935,,0.03913069893401061,,0.014924590003319466,,,0.015519904375532323,0.0418767070122553,0.011545978331804452,,,0.03568952194914062,0.02555130740564126,0.005386333405953204,0.02360503712286358,0.020849609648985253,,,0.015065508408829245,0.011980561343918839,,,,,,,,,0.02374259531684022,,,,,,0.008283049020368652,,,,,,,,,,,0.04919535576484079,,,,,,,0.01813115008990638,,,,,0.014546167599816874,,0.03293989288906643,,,,,,,,,,,,0.015035775007108901,0.023988160842280608,,,,,,,0.02094648581408424,0.023082265321809056,,,0.005493386597529011,,,0.0210551804615434,,0.01907807595386573,0.011339303902099194,,,,,,,,,0.02090930742040272,,,
2020-08-31,0.008401733699881187,,,,,0.0092058096593325,,,,,,,0.029565292908201587,,,0.032037864900570014,,,,,,,0.010365214046787358,,0.04545370795214931,,,,,,,,,,,0.013871379924496418,0.028039233347756858,0.01810508567359755,,,0.009559412346630596,0.00925312922733204,0.010866427634706502,0.008439216638991925,,,,0.03706652244199279,0.041206802568391765,,0.008353541482642033,,0.011918945994485728,0.013075883308476617,0.011532747017554227,,,0.017415465531597302,,,,,,,,,,,,,,0.013914382812425933,0.011897370044716096,,0.011080029258029107,,,,,,,,,,0.00796733319248492,,,,0.012117114671650756,,,0.011254226623797724,0.0425459438282078,0.008848849554202166,,,0.11669049240846628,0.020446778906475036,0.02169777607383209,0.019681611740975283,0.021627489160156853,,,0.01176722889269343,0.010478579285519547,,,,,,,,,0.008192251316245684,,,,,,0.035743504238352,,,,,,,,,,,0.039690300240067554,,0.011372191664658469,,,,,0.018467468870000323,,,,,0.012229339971568338,,0.03167786030198792,,,,,,,,,,,,0.01099745074919439,0.014855857720617429,,,,,,,,0.020033126403091718,,,0.03164990199870807,,,,,0.014801812141082678,0.0026446764435119423,0.009003726633443782,,,,,,,,0.02289190854826238,,,
2020-09-30,0.009711293363454708,,,,,0.009567300650949441,,0.11521709544037936,,,,,0.03873540405146893,,,0.04399031337178325,,,,,,,0.011254046881163748,,0.054269644579682974,,,,,,,,,,,0.020973317022354887,0.023285530171426275,0.0032495853487694887,,,0.009914910277648728,0.009090463499629699,0.011194392877153037,0.008734570690071355,,,,0.04610676251849642,0.0490733378002078,,0.011469943283326811,0.020210930785844638,0.016660606248081293,0.003773550914144107,0.01224496104773423,,,0.00472550692665823,,,,,,,,,,,,,,0.015011499419176727,0.002414644195300541,,0.011431202127427204,,,,,0.002538497988743038,,,,,0.0023939720940715004,,,,0.0031474709522111345,,,0.01550403214961989,0.01157307794375093,0.012160215351280442,0.012629883181524287,,,0.03101475864580948,,0.02718852421136375,0.022248379564983878,,,0.015618605313740314,0.014262612703190654,,,,,,,,,,,,,,,,,,,,,,,,,,0.05042640419527025,,,,,,,0.005378209442494208,,,,0.01517974749646514,0.013273504371066282,,0.035526312374828534,,,,,,,,,,,,0.014344010295037032,0.019873400863224908,,,,,,,,0.025119736428041092,,,0.054293337425639174,,,,,0.014308895709190627,0.003775737193856457,0.009820366136528855,,,,,,,,0.006089494475734267,,,
2020-10-31,0.008263089594039912,,,,,0.008393305252200953,,0.0963283169527835,,,,,0.03347119275934481,,,0.03824600158520227,,,,,,,0.010194053749998381,,0.04544068817912699,,,,,,,,,,,0.017400095028615337,0.020813684658540506,0.014515487301441529,,,0.008697817928091033,0.008119141584682427,0.009583648178179352,0.007552328893746923,,,,0.03927450207009117,0.04088897581067245,,0.00994564394532389,0.018627404941100382,0.014787005081557607,0.016213128146929046,0.010442046322164496,,,0.020330169923331393,,,,,,,,,,,,,,0.01332879422858886,0.01057038909065066,,0.009663578937177987,,,,,0.011515395576413588,,,,,0.002062987744045592,,,,0.002756194411003471,,,0.013221709828933488,0.0489228883422934,0.010487567506415418,0.010898343155460002,,,0.025986326543779813,,0.023295262546429024,0.020325040198652517,,,0.013757445682914187,0.012290199138435917,,,,,,,,,,,,,,,,,,,,,,,,,,0.04245007359250359,,,,,,,0.021617520338829826,,,,0.013211490426445961,0.011577564151484207,,0.0314866524102851,,,,,,,0.009650180930781781,,,,,0.01245429910541895,0.016928670722923502,,,,,,,,0.020424689850284748,,,0.04430871030687053,,,,,0.012936877861451904,,0.008809698638947604,,,,,,,,0.02753372084541398,,,
2020-11-30,0.014837396192947439,,,,,0.015326134717779842,,0.17259929913469313,,,,,0.011026598410433174,,,0.05977215189698942,,,,,,,0.0036120158283783513,,0.014707347241161883,,,,,,,,,,,0.029751177600108297,0.007314920357289535,0.005143325727960787,,,0.0031610985457794878,0.0029452915494768738,0.0034505249611053155,0.002769609188944016,,,,0.06837221916418319,0.07059012287678083,,0.003322597329294334,0.029303043807828392,0.004850793584708185,0.005467040879027538,0.0035859131851614157,,,0.0067478701775160604,,,,,,,,,,,,,,0.024203177316084717,0.0038250987061755853,,0.0034854898370291123,,,,,,,,,,0.003489953898918313,,,,0.004517799666916955,,,0.004385331604766366,0.014921809407679277,0.0034944647597664525,0.0036555542270135673,,,0.00829621024153931,,0.00756021954528783,0.03845984452907141,,,0.004614349877328148,0.020326034907940452,,,,,,,,,,,,,,,,,,,0.024042729064424253,,,,,,,0.013288750189461278,,,,,,,0.03600782867513757,,,,0.023878883348043233,0.021228024538345408,,0.05208697121509378,,,,,,,0.003223694132420289,,,,,0.004200574902812253,0.027720860878742665,,,,,,,,0.006575894480795651,,,0.07464286615473344,,,,,0.004531572530683386,,0.016154760344375296,,,,,,,,0.008524758661866574,,,
