factorAbbreviation,factorName,styleName,cagr,tstat,newey_west_tstat,rank_score,rank_style,rank_total
CFROIC,Cash Flow Return on Invested Capital,Capital Efficiency,0.09379210393881965,3.0455087657540223,3.581889306915865,3.0455087657540223,4.0,13.0
PAdjChg3YFCF,3Y Chg in Free Cash Flow to Price,Historical Growth,0.058529233836449146,3.026479512404301,2.9746600706668835,3.026479512404301,5.0,14.0
AdjInvPEGC,Adjusted Inverse PEG,Analyst Expectations,0.10426184268740601,2.9733775160135827,3.680723799069149,2.9733775160135827,1.0,15.0
TotalAccruals,Balance Sheet Accruals,Earnings Quality,0.0724726121268433,2.9688894826051904,2.8096122596753643,2.9688894826051904,5.0,16.0
CapAcqRatio,Capital Acquisition Ratio,Capital Efficiency,0.08141552642536243,2.955144943720997,3.204218765475079,2.955144943720997,5.0,17.0
UnexpectedRecChg,Unexpected Receivables Change,Earnings Quality,0.05956562588893166,2.9217815537725076,2.834970463654863,2.9217815537725076,6.0,18.0
AstAdjChg1YOCF,1Y Chg in Asset Adjusted Operating Cash Flow,Historical Growth,0.06901188366138311,2.8519451908763163,2.8056490178595737,2.8519451908763163,6.0,19.0
PAdjChg3YOCF,3Y Chg in Operating Cash Flow to Price,Historical Growth,0.05262051079056218,2.848697835853241,3.419619681933803,2.848697835853241,7.0,20.0
AstAdjChg1YFCF,1Y Chg in Asset Adjusted Free Cash Flow,Historical Growth,0.052332627694081646,2.8055959041110237,2.3982521686288947,2.8055959041110237,8.0,21.0
PAdjChg3YSales,3Y Chg in Sales to Price,Historical Growth,0.0606529860736269,2.793787331975421,2.2070772213840155,2.793787331975421,9.0,22.0
PAdjChg1YFCF,1Y Chg in Free Cash Flow to Price,Historical Growth,0.05488431618498879,2.772601980225929,2.6609963667787526,2.772601980225929,10.0,23.0
ConsQPosChgTTMEPS,Number of Consecutive Qtrs of Positive Changes in TTM Quarterly Earnings,Historical Growth,0.13342932774602345,2.756259704513069,2.818468578308663,2.756259704513069,11.0,24.0
Chg3YFCF,3Y Chg in Free Cash Flow per Share,Historical Growth,0.06557034753564528,2.7531533477293064,3.6355390660311495,2.7531533477293064,12.0,25.0
AdjRevMagC,Adjusted Revision Magnitude,Analyst Expectations,0.07311352162982154,2.742272378155051,3.4436340592961674,2.742272378155051,2.0,26.0
InvPEGC,Inverse PEG,Analyst Expectations,0.07024484016561727,2.707360838348314,3.311811503522768,2.707360838348314,3.0,27.0
Chg1YOPM,1Y Chg in Operating Margin,Historical Growth,0.05619788402879866,2.7056918630156126,2.776903463353089,2.7056918630156126,13.0,28.0
Chg3YAstTo,3Y Chg in Sales Turnover,Historical Growth,0.053273186809220885,2.693201723019147,2.5981907909356634,2.693201723019147,14.0,29.0
BookLev,Book Leverage,Volatility,0.08111136624454107,2.684504609738569,3.308939382164413,2.684504609738569,1.0,30.0
Rev3MFY1C,3M Revision in FY1 EPS Estimate,Analyst Expectations,0.06039699390520026,2.646763110671097,3.1288034865925507,2.646763110671097,4.0,31.0
RecTurn,Receivables Turnover Ratio,Capital Efficiency,0.043144117586316755,2.6346004198599906,3.7459101665476675,2.6346004198599906,6.0,32.0
WCAccruals,Working Capital Accruals,Earnings Quality,0.05241271568668959,2.609047533581793,2.5499039886712835,2.609047533581793,7.0,33.0
SGAToSalesChg1Y,Year over Year Change in SGA to Sales,Earnings Quality,0.07249953383104968,2.5944806547357095,2.5556299107904796,2.5944806547357095,8.0,34.0
PAdjChg1YSales,1Y Chg in Sales to Price,Historical Growth,0.06755608579092187,2.5754492988815025,3.006339176561998,2.5754492988815025,15.0,35.0
OCFIC,Operating Cash Flow to Invested Capital,Earnings Quality,0.10958674530756896,2.5706142156030114,2.8102429504726594,2.5706142156030114,9.0,36.0
CQDRItoSales,Num of Quarters of Declines in Receivables and Inventories/TTM Sales,Historical Growth,0.07407645627554871,2.560021355627575,2.3209304852746353,2.560021355627575,16.0,37.0
EPSSurpC,Earnings Surprise,Analyst Expectations,0.050063622430405186,2.5510231149777507,2.466578665859805,2.5510231149777507,5.0,38.0
CashAst,Cash to Total Assets,Valuation,0.10008893311419187,2.530460035143323,2.1589815978932396,2.530460035143323,2.0,39.0
TTMRecInvToSales,Trailing 12-Month Receivables and Inventories/Trailing 12-Month Sales,Historical Growth,0.10281307467281642,2.519490834620793,2.031750920736934,2.519490834620793,17.0,40.0
CashBurn,Cash Burn Rate,Earnings Quality,0.07792864179281556,2.493050360919647,2.1079223881492326,2.493050360919647,10.0,41.0
PAdjChg1YEPS,1Y Chg in Earnings to Price,Historical Growth,0.05904739421585892,2.4785622991891145,2.569912831533494,2.4785622991891145,18.0,42.0
EbitdaToAst,EBITDA to Assets,Capital Efficiency,0.08852620515181475,2.4607876386692578,2.4136094196113382,2.4607876386692578,7.0,43.0
GPMargin,Gross Profit Margin,Earnings Quality,0.05395490936814151,2.420977855050822,2.2740503391865934,2.420977855050822,11.0,44.0
AdjRev3MFY1C,Adjusted 3M Revision in FY1 EPS Estimate,Analyst Expectations,0.0700324509221506,2.4134609211953753,3.2721634619571667,2.4134609211953753,6.0,45.0
OCFAst,Operating Cash Flow to Asset,Earnings Quality,0.10795234590285019,2.3996390170559705,2.980426420620566,2.3996390170559705,12.0,46.0
FCFEV,Free Cash Flow to Enterprise Value,Valuation,0.06911645604093053,2.3789967448707197,2.625315012551666,2.3789967448707197,3.0,47.0
ShortIntTrdVol,Short Interest Trading Volume,Price Momentum,0.0602979238081891,2.377520453387098,3.369173400597735,2.377520453387098,1.0,48.0
AssetTurn,Asset Turnover,Earnings Quality,0.060264673482253395,2.3763350778324455,2.9501935265334356,2.3763350778324455,13.0,49.0
Chg1YOCF,1Y Chg in Operating Cash Flow per Share,Historical Growth,0.05696396871303122,2.3179343698938633,2.248971448684529,2.3179343698938633,19.0,50.0
EPSToSalesChg1Y,Year over Year Change of EPS to Sales,Earnings Quality,0.05244904297032926,2.2477366847930633,2.240953985531943,2.2477366847930633,14.0,51.0
AstAdjChg1YEPS,1Y Chg in Asset Adjusted EPS,Historical Growth,0.058622901335415145,2.2337957047305057,2.8375029716780205,2.2337957047305057,20.0,52.0
RevMagFY1C,Street Revision Magnitude,Analyst Expectations,0.06009119779373617,2.2209380419754354,2.696705761468028,2.2209380419754354,7.0,53.0
WCapToAst,Working Capital to Total Assets,Earnings Quality,0.07695345251553332,2.2151229056355235,2.2068340197644933,2.2151229056355235,15.0,54.0
AstAdjChg3YFCF,3Y Chg in Asset Adjusted Free Cash Flow,Historical Growth,0.06155155656433897,2.1899700392658055,2.2048630025425027,2.1899700392658055,21.0,55.0
ROEStab,Return on Equity Stability,Historical Growth,0.05482769672654442,2.1855480673471086,2.2520865304972015,2.1855480673471086,22.0,56.0
AdjChgEPStoSales,Change EPS to Sales,Earnings Quality,0.057591471090404855,2.1700011313097036,2.401992491444122,2.1700011313097036,16.0,57.0
EPSStab,EPS Stability,Historical Growth,0.05455940734984055,2.1689138968797845,2.4145631679256003,2.1689138968797845,23.0,58.0
6MChgTgtPrcGapEMA,Target Price Gap to 6M EMA,Analyst Expectations,0.0590224771250516,2.157299615147097,2.4599483390803694,2.157299615147097,8.0,59.0
IO_NAT,Net Arbitrage Trading,Price Momentum,0.06562479625910922,2.1564220770580556,2.268209034467034,2.1564220770580556,2.0,60.0
FCFP,Free Cash Flow to Price,Valuation,0.06752852239478191,2.1557960044957083,2.2636336183547354,2.1557960044957083,4.0,61.0
CACL,Current Ratio,Earnings Quality,0.06289116190067978,2.1486829474516527,2.095014340282156,2.1486829474516527,17.0,62.0
FCFEqt,Free Cash Flow to Common Equity,Valuation,0.06164603696663029,2.124432690073288,2.798391447241365,2.124432690073288,5.0,63.0
Alpha36M6MPChg,6M Chg in 36M CAPM Alpha,Price Momentum,0.029538869999057304,2.1166608446102275,2.6788902746672103,2.1166608446102275,3.0,64.0
CapExToSales,Capital Expenditure to Sales,Earnings Quality,0.04918539160246449,2.113359084490078,1.9210538614952872,2.113359084490078,18.0,65.0
CashRatio,Cash Ratio,Earnings Quality,0.06999005950081116,2.1054296700852015,2.3114657691949225,2.1054296700852015,19.0,66.0
OCFEqt,Operating Cash Flow to Equity,Capital Efficiency,0.06299085624761935,2.105351695912173,2.7986980744213654,2.105351695912173,8.0,67.0
PAdjChg1YCF,1Y Chg in Cash Flow to Price,Historical Growth,0.049521025507075045,2.0614868990888655,2.47001145558289,2.0614868990888655,24.0,68.0
OCFStab,Operating Cash Flow Stability,Earnings Quality,0.06968357037533002,2.057751927771914,2.1008211457105315,2.057751927771914,20.0,69.0
AdjAstAdjChg1YFCF,Adj 1Y Chg in Asset Adjusted FCF,Historical Growth,0.06360861320788058,2.0467069136573275,1.9160153593327454,2.0467069136573275,25.0,70.0
LogAssets,Log of Total Last Quarter Assets,Size,0.08899561083098817,2.042367993896694,2.1012173479991336,2.042367993896694,1.0,71.0
AdjChgEPS,Adj 1Y Chg in Earnings per Share,Historical Growth,0.06661038164287691,2.035302310856675,2.3467842959738356,2.035302310856675,26.0,72.0
CFAst,Cash Flow to Total Asset,Earnings Quality,0.08260148367569986,2.0223871271345493,2.043984266670204,2.0223871271345493,21.0,73.0
OPM,Operating Margin,Earnings Quality,0.08042737394337429,2.0222102946909812,1.7067940696690087,2.0222102946909812,22.0,74.0
12QTrendTTMEPS,12-Quarter Trendline in Trailing 12-Month Earnings,Historical Growth,0.06842361347141757,1.9996275092989528,2.27555937292153,1.9996275092989528,27.0,75.0
DebtChg1Y,Year over Year Change of Total Debt,Capital Efficiency,0.0412501843508668,1.9991667942695468,2.410180545142531,1.9991667942695468,9.0,76.0
WCapToSales,Working Capital to Sales,Earnings Quality,0.06373558694835069,1.9978692873080648,2.1976836090698706,1.9978692873080648,23.0,77.0
NIStab,Net Income Stability,Earnings Quality,0.05225806508571296,1.9884770570687589,2.369805393701775,1.9884770570687589,24.0,78.0
Alpha12M6MPChg,6M Chg in 12M CAPM Alpha,Price Momentum,0.026210761190431642,1.9884288557832963,2.098397056302449,1.9884288557832963,4.0,79.0
EbitToAst,EBIT to Assets,Capital Efficiency,0.07474672606719501,1.987034979753854,2.0522048238273745,1.987034979753854,10.0,80.0
AstAdjChg3YEPS,3Y Chg in Asset Adjusted EPS,Historical Growth,0.06267769564429138,1.9844797255661795,2.389494552660859,1.9844797255661795,28.0,81.0
AdjFCFP,Adj Free Cash Flow to Price,Valuation,0.10197694849486894,1.9761866538668025,1.7721779672548876,1.9761866538668025,6.0,82.0
ROA,Return on Assets,Capital Efficiency,0.08015614080699596,1.9700599923640214,2.0026651855529938,1.9700599923640214,11.0,83.0
AdjAstAdjChg3YFCF,Adjusted 3Y Chg in Asset Adjusted Free Cash Flow,Historical Growth,0.07676073245322934,1.965831934704024,2.1089863974009426,1.965831934704024,29.0,84.0
12QTTMCFTrend,12-Quarter Trendline in Trailing 12-Month Cash Flows,Historical Growth,0.0750047334787125,1.963621275495502,1.9295108745838532,1.963621275495502,30.0,85.0
EPSNumRevFY1C,Number of EPS FY1 Revisions,Analyst Expectations,0.05582942365102683,1.9611598542081539,2.7004598788330845,1.9611598542081539,9.0,86.0
FCFStab,Free Cash Flow Stability,Earnings Quality,0.055126299041631466,1.9521654774816104,2.3721630889951464,1.9521654774816104,25.0,87.0
YoYChgDA,1Y Chg in Debt to Assets,Volatility,0.0403176205964102,1.9348473681196154,2.3189111822071586,1.9348473681196154,2.0,88.0
ChgATO,Change of Asset Turnover,Historical Growth,0.05990899809577588,1.9285724290005877,2.172063591532572,1.9285724290005877,31.0,89.0
CashEV,Cash to EV Ratio,Valuation,0.04689117492873618,1.9162504824260775,2.170631027759347,1.9162504824260775,7.0,90.0
InvTurn,Inventory Turnover,Earnings Quality,0.049895787116345014,1.9051275251523727,2.008665324760234,1.9051275251523727,26.0,91.0
EBITMargin,EBIT Margin,Earnings Quality,0.07070477536194941,1.9038486936336967,1.7514010630969905,1.9038486936336967,27.0,92.0
ROE,Return on Equity,Capital Efficiency,0.05707794055050086,1.9000975396003068,2.1956024750159915,1.9000975396003068,12.0,93.0
InvPEGYC,Inverse P/E Ratio Adj for Growth and Yield,Valuation,0.0641904009923826,1.8967622968210474,1.9387829717882965,1.8967622968210474,8.0,94.0
ROASTAB,Return on Assets Stability,Historical Growth,0.04827283418124906,1.8958143044821327,2.4101809022948295,1.8958143044821327,32.0,95.0
DepToCapex,Depreciation to Capex Ratio,Earnings Quality,0.03692235752133888,1.879406467563406,1.9402141999074995,1.879406467563406,28.0,96.0
3YAvgAnnEPSGrw,3Y Average Annual Earnings Growth,Historical Growth,0.03729229186044569,1.8536075381971013,1.861980962328022,1.8536075381971013,33.0,97.0
CapExToAst,Capital Expenditure to Total Assets,Capital Efficiency,0.039916182670495015,1.851053237320384,2.240249871797481,1.851053237320384,13.0,98.0
ROIC,Return on Invested Capital,Capital Efficiency,0.08766097823810881,1.8469815414506008,1.9913722563606433,1.8469815414506008,14.0,99.0
AccrualRatioCF,Accrual Ratio - Cash Flows,Earnings Quality,0.04508702855529467,1.843271833986911,2.161149650014873,1.843271833986911,29.0,100.0
GrPftToAst,Gross Profit to Assets,Capital Efficiency,0.06897910011365749,1.8372205336343657,2.1197867824980428,1.8372205336343657,15.0,101.0
ShareChg,1Y Chg in Shares Outstanding,Capital Efficiency,0.06645696909378063,1.8329987780378911,1.6933220357830052,1.8329987780378911,16.0,102.0
CurLiaP,Current Liability to Price,Valuation,0.09502828190469903,1.8329162348514165,2.1133434509877906,1.8329162348514165,9.0,103.0
AstAdjChg3YCF,3Y Chg in Asset Adjusted Cash Flow,Historical Growth,0.06339044721364773,1.8305199756825972,2.4585393385612577,1.8305199756825972,34.0,104.0
PAdjChg3YEPS,3Y Chg in Earnings to Price,Historical Growth,0.045401009410693804,1.825325661299064,1.7815147896933456,1.825325661299064,35.0,105.0
SUEC,Standardized Unexpected Earnings,Analyst Expectations,0.043030377785034046,1.8100984118896701,2.1387512761058227,1.8100984118896701,10.0,106.0
SP,Sales to Price Ratio,Valuation,0.0809606050880971,1.8064039316338925,2.12050834603656,1.8064039316338925,10.0,107.0
52WSlope,Slope of 52W Price Trend,Price Momentum,0.08326956107653771,1.8001656782653166,2.1446012436610706,1.8001656782653166,5.0,108.0
6MChgTgtPrcGap,6M Chg in Target Price Gap,Analyst Expectations,0.04914213520207622,1.7983276175981706,2.2005809351497847,1.7983276175981706,11.0,109.0
Rev3MFY2C,3M Revision in FY2 EPS Estimate,Analyst Expectations,0.05684936580024935,1.7958229658944822,2.1293282737421158,1.7958229658944822,12.0,110.0
BuyBackChg,1Y Chg in Stock Buybacks,Capital Efficiency,0.04641721078239258,1.788407994557301,1.9962352601030535,1.788407994557301,17.0,111.0
OEA,Operating Earnings to Assets Ratio,Earnings Quality,0.07762914745876426,1.7866976685129834,1.810293559313563,1.7866976685129834,30.0,112.0
Chg1YEPS,1Y Chg in Earnings per Share,Historical Growth,0.036313159121338145,1.7791862653761008,1.707078362943086,1.7791862653761008,36.0,113.0
6MTTMSalesMom,6M Momentum in Trailing 12M Sales,Historical Growth,0.054397611406431734,1.7637039230402896,1.6438634128080245,1.7637039230402896,37.0,114.0
NetProfitMargin,Net Profit Margin,Earnings Quality,0.06959333992041272,1.7572169902405887,1.8317243438759754,1.7572169902405887,31.0,115.0
CashToSales,Cash to Sales,Earnings Quality,0.051056814867488365,1.7570299018068756,1.5800630047260666,1.7570299018068756,32.0,116.0
AstAdjChg1YCF,1Y Chg in Asset Adjusted Cash Flow,Historical Growth,0.05080784329997878,1.749195331995031,1.9188968916214937,1.749195331995031,38.0,117.0
LTDA,Long Term Debt to Assets Ratio,Capital Efficiency,0.04523689850318613,1.7407829115359625,1.8262499498125069,1.7407829115359625,18.0,118.0
CFIC,Cash Flow to Invested Capital,Earnings Quality,0.05995090212018073,1.7323376591480575,2.084098931612747,1.7323376591480575,33.0,119.0
QuickRatio,Quick Ratio,Earnings Quality,0.0513834640355737,1.7316180507783967,1.8135038505630645,1.7316180507783967,34.0,120.0
EBITEstDisp,EBIT Estimate Dispersion,Analyst Expectations,0.053869736353235,1.7204291297431238,1.8790781870841216,1.7204291297431238,13.0,121.0
SolvencyRatio,Solvency Ratio,Valuation,0.06932313821779656,1.7094936778350367,1.85138342015744,1.7094936778350367,11.0,122.0
LTDE,Long Term Debt to Equity Ratio,Capital Efficiency,0.054838547347579425,1.6961005790841261,1.9830784583380734,1.6961005790841261,19.0,123.0
FinLev,Degree of Financial Leverage,Capital Efficiency,0.05286873197533759,1.6889785326059434,1.5207686352967595,1.6889785326059434,20.0,124.0
PAdjChg3YCF,3Y Chg in Cash Flow to Price,Historical Growth,0.04198711334772187,1.6875264864622794,1.8536109628649082,1.6875264864622794,39.0,125.0
EBITDAMargin,EBITDA Margin,Earnings Quality,0.11051245520704533,1.655315533644407,1.6970199116291018,1.655315533644407,35.0,126.0
PTIToNOA,Pretax Income to Net Operating Assets,Earnings Quality,0.061529344209282355,1.644947792684224,1.8343385108187584,1.644947792684224,36.0,127.0
CashCycle,Cash Conversion Cycle,Earnings Quality,0.04472072165739838,1.6359611692558642,1.464742066001604,1.6359611692558642,37.0,128.0
Amihud,Amihud Illiquidity Measure,Volatility,0.06849254615835143,1.6192699125966465,1.5986725220977298,1.6192699125966465,3.0,129.0
SusGrwRate,Sustainable Growth Rate,Historical Growth,0.05630658794850696,1.61863091567853,1.7707759389795195,1.61863091567853,40.0,130.0
WCTurn,Working Capital Turnover Ratio,Capital Efficiency,0.031226402908256512,1.6134594443240013,1.9873625855683326,1.6134594443240013,21.0,131.0
FwdEPC,Forward Earnings to Price,Valuation,0.09138529002727513,1.6111375276113644,1.659138041398873,1.6111375276113644,12.0,132.0
AdjEPSNumRevFY2C,Adj Number of EPS FY2 Revisions,Analyst Expectations,0.04106204900207788,1.6090787012542391,2.1815129435777605,1.6090787012542391,14.0,133.0
ShortIntRatio,Short Interest Ratio,Price Momentum,0.10001902961281228,1.583858648664596,1.9923333914603893,1.583858648664596,6.0,134.0
IO_ChgofNumBY,Change in Number of Buyers,Price Momentum,0.043866379634564856,1.5764066880130418,1.2725581154355112,1.5764066880130418,7.0,135.0
ChgSalestoChgEPS,Change of Sales to Change of EPS,Earnings Quality,0.04662045246787372,1.5598854992799935,1.786153076488712,1.5598854992799935,38.0,136.0
PTMargin,Pretax Profit Margin,Capital Efficiency,0.06286413685849501,1.5573579859708564,1.5412090677026404,1.5573579859708564,22.0,137.0
AdjAccruals,Adjusted Accruals,Earnings Quality,0.03490135343567857,1.551933987532222,1.7598028708248368,1.551933987532222,39.0,138.0
TTMEPStoTTMSales,Trailing 12-Month Earnings/Trailing 12-Month Sales,Earnings Quality,0.09989807321861832,1.5483587692079466,1.6979118847861545,1.5483587692079466,40.0,139.0
CFEqt,Cash Flow to Equity,Valuation,0.05064954048682102,1.539221732424238,1.6988060275900758,1.539221732424238,13.0,140.0
Chg1YFCF,1Y Chg in Free Cash Flow per Share,Historical Growth,0.03781155971658201,1.5354140210001896,1.577055128147616,1.5354140210001896,41.0,141.0
AdjFwdEPC,Adjusted Forward Earnings to Price,Valuation,0.08139327371721716,1.5348595052398923,1.604856932807348,1.5348595052398923,14.0,142.0
AdjEPSNumRevFY1C,Adjusted Number of EPS FY1 Revisions,Analyst Expectations,0.03379666509684953,1.534457949075137,1.984334241831737,1.534457949075137,15.0,143.0
AccrualRatioBS,Accrual Ratio - Balance Sheet,Earnings Quality,0.04662237821722748,1.507712989190911,1.6309368840094989,1.507712989190911,41.0,144.0
WCA,Working Capital to Assets Ratio,Earnings Quality,0.0636911314255737,1.5024758519753394,1.2875252430759632,1.5024758519753394,42.0,145.0
GFP,Growth Flow to Price,Valuation,0.07558369962308076,1.4880506900872048,1.4923324013708699,1.4880506900872048,15.0,146.0
AdjGFP,Adj Growth Flow to Price,Valuation,0.09788278780383042,1.473709528790095,1.4275954347795707,1.473709528790095,16.0,147.0
Chg3YOPM,3Y Chg in Operating Margin,Historical Growth,0.036486321454438864,1.4660517464681575,1.448077736779264,1.4660517464681575,42.0,148.0
FwdFCFPC,Forward Free Cash Flow to Price Ratio,Valuation,0.07057980153440302,1.4645093287785829,1.5466338358009606,1.4645093287785829,17.0,149.0
DA,Debt to Assets Ratio,Capital Efficiency,0.03621418045100766,1.4633791861436494,1.8019610624812015,1.4633791861436494,23.0,150.0
EstDiffC,Analyst Earnings Estimate Diffusion,Analyst Expectations,0.02866554876397065,1.4467140238797087,1.8230830677716277,1.4467140238797087,16.0,151.0
ChgDeprCapex,Change in TTM Depr. to Capex,Earnings Quality,0.03641793997736675,1.4369807749775867,1.4951893414907176,1.4369807749775867,43.0,152.0
Chg1YCF,1Y Chg in Cash Flow per Share,Historical Growth,0.033239960301743254,1.4269979149054042,1.5496018904601814,1.4269979149054042,43.0,153.0
AstAdjChg3YOCF,3Y Chg in Asset Adjusted Operating Cash Flow,Historical Growth,0.05392942600199935,1.40854786222186,1.6287241181877663,1.40854786222186,44.0,154.0
Chg3YCF,3Y Chg in Cash Flow per Share,Historical Growth,0.049449659654583256,1.393014605456464,1.6865432631163755,1.393014605456464,45.0,155.0
DivperShareGrowth,Dividend per Share Growth,Historical Growth,0.027116055623047197,1.3836503039884542,1.43527017225981,1.3836503039884542,46.0,156.0
AstGrwth,Asset Growth - 1 Year,Capital Efficiency,0.055750926712066606,1.3294149114322664,1.0973377890844513,1.3294149114322664,24.0,157.0
AstP,Assets to Price Ratio,Valuation,0.07361097866185573,1.315792487342643,1.4806272754772851,1.315792487342643,18.0,158.0
IO_Concentration,Institution Ownership Concentration,Price Momentum,0.038762855283212216,1.3142005410042135,1.2960214474309264,1.3142005410042135,8.0,159.0
Chg4QSalesTrend,Change in Slope of 4-Quarter Trendline through Quarterly Sales,Historical Growth,0.07061299105638907,1.309907952624341,1.163863035314809,1.309907952624341,47.0,160.0
60MAVGTTMROA,Normalized ROA,Capital Efficiency,0.06113576351650596,1.2923156903614117,1.0731785894322585,1.2923156903614117,25.0,161.0
RONA,Return on Net Tangible Assets,Valuation,0.061782599846454955,1.2922945709934524,1.3213016365274954,1.2922945709934524,19.0,162.0
EP,Earnings to Price,Valuation,0.057538187088326476,1.2826393302060368,1.2350685589135482,1.2826393302060368,20.0,163.0
OCFEV,Operating Cash Flow to Enterprise Value,Valuation,0.05795939734544908,1.2766707394363468,1.3011984899467401,1.2766707394363468,21.0,164.0
LTGC,Expected LTG,Analyst Expectations,0.050000033982309455,1.2755176321864468,1.2075550500321912,1.2755176321864468,17.0,165.0
EPSToOCFChg,1Y Chg in EPS to Operating Cash Flow,Earnings Quality,0.024125062120958107,1.2733391428417,1.016770244404913,1.2733391428417,44.0,166.0
InvToAsset,Asset Adjusted Capital Investments,Earnings Quality,0.028815657523264537,1.2725251402372342,1.3822200094993675,1.2725251402372342,45.0,167.0
SEV,Sales to EV Ratio,Valuation,0.05036159964971909,1.270293096881158,1.3695752500838883,1.270293096881158,22.0,168.0
AdjFwdFCFPC,Adj Forward Free Cash Flow to Price Ratio,Valuation,0.07227449057065272,1.255473698411181,1.1907873585133888,1.255473698411181,23.0,169.0
Chg3YOCF,3Y Chg in Operating Cash Flow per Share,Historical Growth,0.028753556000216562,1.24283637142767,1.3355585514288286,1.24283637142767,48.0,170.0
ROA60MSlope,ROA 60 Month Slope,Earnings Quality,0.020811972306828297,1.2399405650007158,1.2304644943328427,1.2399405650007158,46.0,171.0
EBITP,EBIT to Price,Valuation,0.08023794441781718,1.231375989172403,1.0359272719052854,1.231375989172403,24.0,172.0
EBITDAP,EBITDA to Price,Valuation,0.06372563970059364,1.2167912143568995,1.2719129263381321,1.2167912143568995,25.0,173.0
RskAdjRS,Risk Adjusted Relative Strength,Price Momentum,0.04099822131610953,1.2106476991551796,1.51205991842572,1.2106476991551796,9.0,174.0
DivP,Dividends to Price Ratio,Valuation,0.05536279218461049,1.2040210374404412,1.2051503019936363,1.2040210374404412,26.0,175.0
IO_Level_AM,Institution Ownership Level - Active Manager,Price Momentum,0.05961054422765377,1.1954948575073043,1.2969976026970207,1.1954948575073043,10.0,176.0
SalesToEPSChg,1Y Chg in Sales to Earnings,Earnings Quality,0.030587734073106443,1.1758061661929942,1.1389860788545907,1.1758061661929942,47.0,177.0
OEP,Operating Earnings to Price Ratio,Valuation,0.05444946333136769,1.1730677523667576,1.1192010560796293,1.1730677523667576,27.0,178.0
PTIP,Pretax Income Per Share to Price,Valuation,0.05654788577653691,1.1728896318742148,1.2172806633970417,1.1728896318742148,28.0,179.0
STO_6M,6 Month Average Share Turn Over,Price Momentum,0.057945707291470194,1.1627685710309112,1.343338104715351,1.1627685710309112,11.0,180.0
PM1M,1M Price Reversal,Price Momentum,0.0684415549748052,1.1613827340671123,1.2898085368489767,1.1613827340671123,12.0,181.0
IO_TO,Institution Ownership Turnover,Price Momentum,0.036379150589332276,1.1585748112476733,0.9788754989933175,1.1585748112476733,13.0,182.0
NCAP,Net Current Assets to Price Ratio,Valuation,0.05753048930996796,1.1574269239033548,1.2379263434397578,1.1574269239033548,29.0,183.0
PAYOUTRATIO,Payout Ratio,Capital Efficiency,0.032429135807135356,1.1563964760619398,1.0722858065405456,1.1563964760619398,26.0,184.0
6MAvgChg1MRecC,6M Avg Chg 1M Recommendation,Analyst Expectations,0.02689553145491419,1.13454149472439,1.1093505519976712,1.13454149472439,18.0,185.0
InvToAstChg1Y,Year over Year Change of Inventory to Assets,Earnings Quality,0.030481470892932405,1.1066443552705303,1.1071715292606008,1.1066443552705303,48.0,186.0
CFEV,Net Cash Flow to Enterprise Value,Valuation,0.04127658150158786,1.10035229713191,1.1380413914688443,1.10035229713191,30.0,187.0
CashP,Cash to Price,Valuation,0.04324736126932871,1.0938493565872094,1.1949270510948677,1.0938493565872094,31.0,188.0
Chg3YEPS,3Y Chg in Earnings per Share,Historical Growth,0.03093278089301066,1.090529809289817,1.1122873926671681,1.090529809289817,49.0,189.0
