date,12QTTMCFTrend,12QTrendTTMEPS,3YAvgAnnEPSGrw,3YAvgAnnSalesGrw,4WChgFwd12MEPS,50DVolSig,52WSlope,60MAVGTTMEP,60MAVGTTMROA,60MAVGTTMROE,6MAvgChg1MRecC,6MChgTgtPrcGap,6MChgTgtPrcGapEMA,8WChgFwd12MEPS,AccrualRatioBS,AccrualRatioCF,Adj50DVolSig,AdjAccruals,AdjAstAdjChg1YFCF,AdjAstAdjChg3YFCF,AdjChgEPS,AdjChgEPStoSales,AdjFCFP,AdjIntCov,AdjInvPEGC,AdjRev3MFY1C,AdjRevMagC,Alpha12M6MPChg,Alpha60M,Amihud,AssetTurn,AstAdjChg1YCF,AstAdjChg1YEPS,AstAdjChg1YFCF,AstAdjChg1YOCF,AstAdjChg3YCF,AstAdjChg3YEPS,AstAdjChg3YFCF,AstAdjChg3YOCF,BVEV,BookLev,BuyBackChg,BuyToSellRecLess3MEMA,BuyToSellRecLess3MSMA,CACL,CFAst,CFEV,CFEqt,CFIC,CFP,CFROIC,CQDOHtoSales,CQDRItoSales,CQPTTMCFtoSales,CapAcqRatio,CapExToAst,CapExToSales,CashAdjEV,CashAst,CashBurn,CashCycle,CashEV,CashP,CashRatio,CashToSales,Chg1YFCF,Chg1YOCF,Chg1YOPM,Chg3YAstTo,Chg3YCF,Chg3YEPS,Chg3YFCF,Chg3YOCF,Chg3YOPM,Chg4QSalesTrend,ChgATO,ChgDeprCapex,ConsQPosChgTTMEPS,ConsQPosChginTTMCF,CurLiaP,DA,DIVIDENDGROWTH,DepToCapex,DivP,DivToCF,DivperShareGrowth,EBITEstDisp,EBITMargin,EP,EPSNumRevFY1C,EPSSurpC,EPSToSalesChg1Y,ETO,EbitToAst,EbitdaToAst,FCFEV,FCFEqt,FCFP,FCFSales,FY2OverFY1Growth,FinLev,FwdFCFPC,GPMargin,GrPftToAst,IO_BreadthStabBY,IO_Concentration,IO_InvDuration,IO_Level,IO_Level_AM,IO_TO,IndiDivP,IntCovRatio,InvPEGC,InvPEGYC,InvToAsset,InvToAst,InvToAstChg1Y,InvTurn,LTDA,LTDE,LTGC,LogAssets,LogMktCap,LogMktCapCubed,LogTTMSales,NIStab,NetProfitMargin,OCFAst,OCFEqt,OCFIC,OCFRatio,OCFStab,OEA,OEP,OPM,PAYOUTRATIO,PAdjChg1YCF,PAdjChg1YEPS,PAdjChg1YFCF,PAdjChg1YOCF,PAdjChg1YSales,PAdjChg3YCF,PAdjChg3YEPS,PAdjChg3YFCF,PAdjChg3YOCF,PAdjChg3YSales,PTIP,PTIToNOA,QuickRatio,RDInt,REToAst,ROA,ROA60MSlope,ROE,ROEStab,ROEStddev20Q,ROIC,RONA,RecTurn,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,SEV,SGAToSales,SGAToSalesChg1Y,SP,SUEC,SalesAcc,SalesToEPSChg,SalesToInvCap,ShareChg,SharpeRatio,ShortIntTrdVol,SolvencyRatio,SusGrwRate,TTMEPStoTTMSales,TTMOverheadtoSales,TTMRecInvToSales,TotalAccruals,UnexpectedInvChg,UnexpectedRecChg,WCA,WCAccruals,WCTurn,WCapToAst,WCapToSales,YoYChgDA
2018-06-30,,,0.009946753502514992,0.013005561498123255,,,,,,,,,,,0.04068492447689465,,,0.022105681293310624,,0.010936435566666432,,,,,,,,,,,0.00845961385545353,,,0.017736172716509846,,0.008140963691774842,,,0.010870521209913333,,,,,,0.016250972083093878,,,,0.008524253231572295,,0.021944948051705677,,,0.00878467151859476,,,,0.04902207965548335,0.023154257404484256,,,,,0.014880474071960756,,,,,0.020612435895307823,,0.011839922793207754,,0.01034243987739179,,0.011084541005188155,0.01702806020686543,,,0.005883235621341402,,,0.010512779711577568,,,,0.014916595418858234,,,,,0.0312762938271345,,,,,,,0.04259945923926912,0.013632513900113148,,,,,0.01741100329465706,,,,,,,,,,0.07103166894595299,,,,,,0.014661264015856757,,,0.03272925766020216,0.03852375686456814,,,,0.00782215334060959,0.04432232036074438,0.013921388749065546,,,,,,,,,0.016823908705820997,,,,,0.020406023142999576,0.011429218841465628,0.019823970734699877,,0.010004596086325963,0.01130720533680183,0.013114407032597973,0.008848656174928325,,,,,0.011170923969962726,,,,,,,,,,,0.022827184359244634,,,0.02273017407232369,0.03030837770338118,,,,,,,,,,,0.012754236644931059,,0.0599396615275103,0.013912081111038128,,
2018-07-31,,,0.010630200551639223,0.012907337870835891,,,,,,,,,,,0.03474916637551374,,,0.019836498192174853,,0.011225123375261527,,,,,,,,,,,0.007945416780550133,,,0.016931737453806515,,0.008809174744087704,,,0.011530090090820854,,,,,,0.015259060159651708,,,,0.008007353459294344,,0.0254384382213223,0.0035616745635219174,,0.004392335759297382,,,,0.05274638732661007,0.025492869355602393,,,,,0.01393175081959709,,,,,0.021497037133164414,,0.012440806254860628,,0.010856028586868353,,0.011588758290807815,0.008514030103432718,,,0.005724100371631333,,,0.010989807025542739,,,,0.015906541275477595,,,,,0.03641932784871893,,,,,,0.024952187526429196,0.049446731854631915,0.013242297822062517,,,,,0.019991786989473695,,,,,,,,,,0.03551583447297651,,,,,,0.015717283483729687,,,0.03331995320013095,0.03881984533525741,,,,0.007192288082989245,0.049736144061273094,0.01222452610569473,,,,,,,,,0.01652173292658004,,,,0.003593604493937123,0.020875284291224573,0.011836942726253751,0.019833734988769627,,0.009206331197242481,0.010854155684048246,0.012710426930528278,0.008089040693363813,,,,,0.010121021312248665,,,,,,,,,,,0.026991341380903748,,0.021119662691337793,0.020836693044373675,0.035109847277831556,,,,,,,,,,,0.011781741353941713,,0.02996983076375516,0.013058677318918894,,
2018-08-31,,,0.010371966125292372,0.012438665227610996,,,,,,,,,,,0.03391999396333751,,,0.0206998079817988,,0.011033853585555822,,,,,,,,,,,0.007713601738512039,,,0.00846586872690326,,0.008863566495667965,,,0.01141240757629153,,,,,,0.014657766419368405,,,,0.007744307444924829,,0.024765962917778186,0.005438091112850918,0.008297702085052799,0.0021961678796486913,,,,0.047584310626086486,0.025711359143167443,,,,,0.01417694247324904,,,,,0.020673747787285635,,0.011915763228610092,,0.01087452128375987,,0.011763862863530174,0.00425701505171636,,,0.005940555038152607,,,0.011112030191380675,,,,0.01588142672861648,,,,,0.035896801641371524,,,,,,0.03384702753835208,0.05003304344620515,0.013436654416173621,,,,,0.01996891912006799,,,,,,0.013172170741264994,,,,0.048407449946818684,,,,,,0.007858641741864845,,,0.03399137145442727,0.01940992266762871,,,,0.007345429304405882,0.04606757912650018,0.011828450320229856,,,,,,,,,0.015910654900357386,,,,0.005254284364121561,0.01961231759133324,0.01168258681727801,0.009916867494384815,,0.009115244543138381,0.010833631094922082,0.01298107934732993,0.004044520346681907,,,,,0.0050605106561243335,,0.013948728904509877,,,,,,,,,0.0279460443797371,0.008274291430094267,0.03261135701445299,0.02008937590927225,0.03532983105575684,,,,0.008949741491938112,,,,,,,0.01149553858815733,,0.014984915381877581,0.012783753527072532,,
2018-09-30,,,0.01051885097436729,0.012331666273056395,,,,,,,,,,,0.0321158604499252,,,0.02000909900385939,,0.010616461154043353,,,,,,,,,,,0.006959179923570579,,,0.010931415424250508,,0.008873142653234007,,,0.011381105492499361,,,,,,0.013967081159120945,,,,0.007006357232297083,,0.026831118955266728,0.006487262954167997,0.0041488510425263985,0.0010980839398243454,,,,0.05354859794583104,0.03238992036114228,,,,,0.007088471236624518,,,,,0.010336873893642816,,0.011833857253134985,,0.011332372165044563,,0.011604683557164671,0.0021285075258581795,,,0.006221158281517435,,,0.011446650682703095,0.012818557735689946,,,0.01577896325397585,,,,,0.04042492422357614,,0.007828276356531869,,,,0.04039695835198003,0.05763917468109128,0.0121473709363979,,,,,0.021633949525246842,,,,,,0.021608665406810983,,,,0.024203724973409335,,,,,,0.003929320870932422,,,0.016995685727213633,0.009704961333814353,,,,0.0068675281676130835,0.0468558169988239,0.010939649064190761,,,,,,,,,0.015907042228163994,,,,0.006141631229762596,0.018778553723014228,0.011759103590534694,0.013972872299517148,,0.00850035251763174,0.010683770968696,0.013366634654028483,0.0020222601733409533,,,,,0.0025302553280621663,,0.02478186059999289,,,,,,,,,0.031355729086259276,0.011912401879085023,0.034452312034481604,0.017791502459468436,0.03938210744534206,,,,0.012518035809950381,,0.002352955443784142,,,,,0.011052980651499731,,0.007492457690938789,0.012265023044474115,,
2018-10-31,,,0.010437716900481328,0.012319656087546732,,,,,,,,,,,0.031098816995460177,,,0.019699341949571476,,0.010672062404187065,,,,,,,,,,,0.006394029185387435,,,0.005465707712125256,,0.00899254041516729,,,0.011620961187800071,,,,,,0.013548715212589647,,,,0.006417165682635237,,0.02685072317547321,0.006989746193669253,0.0020744255212632,0.0005490419699121729,0.011726465218182703,,,0.02677429897291553,0.03572260247334204,,,,,0.0035442356183122605,,,,,0.016390698086841418,,0.01180855120770586,,0.011621577718100497,,0.01193816971459628,0.0010642537629290902,,,0.006260826216310107,,,0.01147070188641933,0.018628157620252994,,,0.01577459601227473,,,,,0.04182041829111582,,0.01213783209568572,,,,0.04340414719109166,0.060768508066703364,0.0112504807117624,,,,,0.021542803711459994,,,,,,0.02631887523992595,,,,0.012101862486704671,,,,,,0.0019646604354662117,,,0.031948659197702255,0.004852480666907178,,,,0.006517621595992032,0.04673250905016764,0.010615109407287788,,,,,,,,,0.01605143991627718,,,,0.0066284483352113096,0.019973781333225044,0.012141105020747549,0.006986436149758577,,0.007998420910155058,0.010524033038812566,0.01358314969276721,0.001011130086670477,,,,,0.0012651276640310836,,0.028194800305017618,,,,,,,,,0.033730798499335635,0.014086544668888082,0.036559766562467136,0.01670993701820214,0.04113051874504969,,,,0.015362542513834822,,0.0036527776319455895,,,,,0.010800015992713023,,0.0037462288454693958,0.012031243819996117,,
2018-11-30,,,0.010326627073625439,0.012290534337130062,,,,,,,,,,,0.029777142852990227,,,0.02008821840755983,,0.01069293698692605,,,,,,,,,,,0.006195039173300934,,,0.0027328538560626274,,0.004496270207583644,,,0.011740567439210037,,,,,,0.013369292795761798,,,,0.006149166241603379,,0.02695815423925456,0.0072517509248545995,0.0010372127606315998,0.0002745209849560864,0.017911460809704856,,,0.013387149486457762,0.036371508089567926,,,,,0.0017721178091561298,,,,,0.01857725868012176,,0.011679316338305953,,0.011775787261107985,,0.011501207336566639,0.000532126881464545,,,0.006114518607735398,,,0.011200828447151652,0.021565294346345548,,,0.015372916545588115,,,0.033263391522780086,,0.04161766850410791,,0.014482807977651179,,,,0.044408378368396846,0.05932653434894076,0.011090716462839377,,,,,0.021599584489963294,,,,,,0.028212729802604964,,,,0.006050931243352334,,,,,,0.0009823302177331056,,,0.015974329598851124,0.0024262403334535886,,,,0.006421442446659492,0.04529429589179727,0.010405184018531828,,,,,,,,,0.01566509565805047,,,,0.00672536643047785,0.02028881366693521,0.01222656889074842,0.01283447256160071,,0.0076538684165438865,0.005262016519406282,0.014224849333776258,0.0005055650433352384,,,,,0.0052376888328067575,,0.028695254192498926,,,,,,,,,0.03478233129261781,0.015027114905373097,0.03794221248499754,0.015963875992105244,0.040271384950071536,,,,0.015695072611324596,,0.004236872972344704,,,,,0.010566730267868278,,0.0018731144227346974,0.011623386405994165,,
2018-12-31,,,0.011868563655946341,0.012862381405965632,,,,,,,,,,,0.03932653722893558,,,0.03146418753592463,,0.014161051086443424,,,,,,,,,,,0.006532939921515417,,,0.0013664269280313141,,0.002248135103791823,,,0.00587028371960502,,,,,,0.006684646397880902,,,,0.0079222782359659,,0.021454969276012273,0.007595999751848552,0.00892734187872111,0.004986835016596075,0.020928793855184175,,,0.027758109506974358,0.02959323740327194,,,,,0.0008860589045780652,,,,,0.023105381798222795,,0.011683912210388638,,0.005887893630553994,,0.010279869816596024,0.0002660634407322726,,0.003602066306767925,0.007518900723116691,,,0.011000667678357662,0.010782647173172778,,,0.015736718399337987,,,0.04078249569879587,,0.03410939465445796,,0.01855349849534256,,,0.020332498456973123,0.03969585204272591,0.049317364191693316,0.014168471147785787,,,,,0.018592090919758525,,,,,,0.02423535377625853,,,,0.014452634345405455,,,,,,0.008012404211199186,,,0.007987164799425565,0.0012131201667267947,,,,0.009082689561715002,0.0366238299103923,0.014705598935535183,,,,,,,,,0.007832547829025238,,,,0.007417389289485407,0.016162632862801993,0.013144852764881561,0.011810739043906377,,0.009761400810613715,0.002631008259703142,0.0071124246668881315,0.007706789913062661,,,,,0.0026188444164033796,0.007929915554886766,0.014347627096249468,,,,,,,,,0.02964980240007419,0.014479668696420587,0.018971106242498776,0.020939448522384226,0.033298410617267044,,,,0.016399837972778608,,0.0044603823724658305,,,,,0.005283365133934141,,0.01833183749673763,0.015542608732901121,,
2019-01-31,,,0.012911331772669619,0.0136208364694149,,,,,,,,,,,0.03962939632484023,,,0.03264348681891555,,0.015517500620219844,,,,,,,,,,,0.006186502298944678,,,0.0006832134640156567,,0.001124067551895911,,,0.0029351418598025088,,,,,,0.014356494438109258,,,,0.00827623136091445,,0.019198288148646894,0.008068645675358246,0.004463670939360553,0.007615997712595203,0.023642137850478993,,,0.03515588316040689,0.024542058369430853,,,,,0.011740136521114814,,,,,0.025706618176320913,,0.012014361416661845,,0.002943946815276996,,0.010323181937518711,0.00013303172036613624,,0.006013478270346444,0.008463753993270358,,,0.011300965847693682,0.005391323586586386,,,0.01670348682882032,,,0.04441381108960594,,0.03141647254316034,,0.019215940354129782,,,0.030783518639949554,0.03804703845045459,0.04436549977026435,0.014464935668512337,,,,,0.01741156613257005,,,,,,0.023303009403077685,,,,0.019377271117511523,,,,,,0.0109867417163715,,,0.021644909455902386,0.0006065600833633972,,,,0.009239261401641972,0.03411734183661052,0.015020244501798112,,,,,,,,,0.003916273914512617,,,,0.00807181566385368,0.014577676748567008,0.013864316477783531,0.011784110632171467,,0.009908451937519039,0.0013155041298515704,0.003556212333444064,0.010126384048574178,,,,,0.0013094222082016892,0.012202204186828792,0.007173813548124731,,,,,,,,,0.014824901200037087,0.015629244913384063,0.009485553121249385,0.021482583266707243,0.016649205308633515,,,,0.017764838516810683,,0.0049057455006085255,,,,,0.002641682566967069,,0.028023260244132597,0.015067507417116358,,
2019-02-28,,,0.01354612998861674,0.006810418234707452,,,,,,,,,,,0.03476702221471811,,,0.031100154150056618,,0.01578977475810564,,,,,,,,,,,0.005944845801491881,,,0.0003416067320078284,,0.0005620337759479556,,,0.0014675709299012548,,,,,,0.018253391646414773,,,,0.008352720452812545,,0.017058709466840648,0.004034322837679124,0.01294036290972666,0.009316036969041581,0.023817121861032513,,,0.03748380640184116,0.02075525940346436,,,,,0.01627718805610484,,,,,0.027424640258150706,,0.01270631191961303,,0.0014719734076384984,,0.005161590968759356,6.651586018306813e-05,,0.007660439210216588,0.00910206905371217,,,0.011771566438219038,0.0026956617932931935,,,0.017956525101580773,,,0.04157907224970788,,0.0288766697074294,,0.01907494034014629,,,0.03350540750150174,0.03673224139736982,0.040375504604673505,0.014129176332095063,,,,,0.01640253163409068,,,,,,0.022619512575878516,,,,0.020582788622981508,,,0.019127033294606337,,,0.01196510802557885,,,0.02494484651582307,0.014024900450097117,,,,0.008734351128909287,0.03171107930484105,0.013417294478043818,,,,0.012850148363967459,,,,,0.001958136957256309,,,,0.008845718522325902,0.014238868813816235,0.014128084841897473,0.011897262746560059,,0.009602314359734064,0.0006577520649257853,0.0017781061667220324,0.00506319202428709,,,,,0.0006547111041008447,0.013290464269375198,0.0035869067740623662,,,,,,,,,0.007412450600018545,0.016923177790221535,0.004742776560624693,0.02068829058816012,0.00832460265431676,,,,0.01947455373053457,,0.005454617087651705,,,,,0.0013208412834835347,,0.030000249822352477,0.01466854410795329,,
2019-03-31,,,0.014236131735682753,0.011105959155557975,,,,,,,,,,,0.0334970622308089,,,0.029875037187088317,,0.01636927822233856,,,,,,,,,,,0.00561419711463291,,,0.0001708033660039142,,0.006462669465062066,,,0.0007337854649506274,,,,,,0.01916027151032707,,,,0.007957164751599785,,0.017073512812506,0.002017161418839562,0.017654954716906975,0.0046580184845207906,0.02521942066810618,,,0.04118799140112723,0.019421333370844493,,,,,0.017616486795047313,,,,,0.013712320129075353,,0.013645518726060204,,0.0007359867038192492,,0.002580795484379678,3.325793009153407e-05,,0.008799820594056627,0.010045098175328726,,,0.0124713825221703,0.0013478308966465968,,,0.019511001985686095,,,0.045113863514991456,,0.029105014909074526,,0.018247012509802672,,,0.03742931633516243,0.034716179324229504,0.04112043947588061,0.01314809471187331,,,,,0.016478493811210547,,,,,,0.023308101275591683,,,,0.022418141672153814,,,0.026117300220743475,,,0.013731513497778777,,,0.03237805536014131,0.007012450225048559,,,,0.008110013328405125,0.0322060602139561,0.012353768613159889,,,0.003496868723112939,0.0064250741819837295,,,,,0.0009790684786281545,,,,0.009906610374901335,0.014052962780792717,0.01450499071712568,0.012124505559529257,,0.00903750370099421,0.00032887603246289264,0.0008890530833610162,0.0076627162731014685,,,,,0.00032735555205042234,0.01467966619946137,0.0017934533870311831,,,,,,,,,0.01716873601573683,0.018403282160862046,0.0023713882803123466,0.0197207585950512,0.00416230132715838,,,,0.020588287403984877,,0.005921728867792031,,,,,0.0006604206417417674,,0.015000124911176239,0.013886194733178422,,
2019-04-30,,,0.013600160055246313,0.011714270384857674,,,,,,,,,,,0.03523377211519067,,,0.02970863391725293,,0.015413074735371193,,,,,,,,,,,0.00528998433353504,,,8.540168300195707e-05,,0.008626207116017807,0.005864698088875653,,0.00036689273247531354,,,,,,0.019051292574788627,,,,0.0074980879398391055,,0.01835804488597515,0.0010085807094197805,0.01854927450822879,0.0023290092422603944,0.027492947584712678,,,0.020593995700563604,0.02389343386227211,,,,,0.017721435538558324,,,,,0.006856160064537673,,0.013202120286542544,,0.008849105826581525,,0.0012903977421898384,1.6628965045767027e-05,,0.008760541490596546,0.010070136398559061,,,0.01222268085396402,0.0006739154483232981,,,0.019620490853911158,,,0.022556931757495718,,0.03207815649551065,,0.017888096563024036,,,0.05234162127837665,0.04012625416096865,0.054107007149364186,0.012000497628917221,,,,,0.017611100522447267,,,,,,0.026211079111800397,,,,0.030262394403102067,,,0.028956406863724096,,,0.016138818459051747,,,0.016189027680070647,0.0035062251125242776,,,,0.0076140894803160344,0.03502148326139993,0.011821280830089419,,,0.004971670609163007,0.0032125370909918635,,,,,0.000489534239314077,,,,0.01026691268979357,0.012659615895452036,0.01357391777225273,0.011143426377324557,,0.00853865168855901,0.00016443801623144624,0.0004445265416805079,0.008565881357865604,0.007586965485779822,,,,0.0001636777760252111,0.016630524746575316,0.0008967266935155911,,,,,,,,,0.02402803142273128,0.01809383189699737,0.0011856941401561728,0.019637204574020857,0.002081150663579189,,,,0.020280595724294852,,0.00583407984879404,,,,,0.0003302103208708835,,0.007500062455588116,0.013328285575564992,,
2019-05-31,,,0.013394146483537274,0.012175032376526864,,,,,,,,,,,0.017616886057595343,,,0.03420466670855112,,0.015254837391658078,,,,,,,,,,,0.005615813600233466,,,4.2700841500978546e-05,,0.009495765098766191,0.008647789957931345,,0.00018344636623765682,,,,,,0.020658564497507925,,,,0.007809894416481626,,0.0184196468646872,0.0005042903547098905,0.019189534557885045,0.0011645046211301976,0.02743316416352618,,,0.010296997850281805,0.025529007905163097,,,,,0.008860717769279165,,,,,0.003428080032268838,,0.013094713262630396,,0.013331666998370432,,0.0006451988710949194,8.314482522883517e-06,,0.008736780251041128,0.010303716890025221,,,0.012080167202667871,0.00033695772416164914,,,0.019040507022449492,,,0.011278465878747862,,0.03199754934513619,,0.018777437165520137,,,0.05762938939396551,0.04105806954958107,0.057375507444266845,0.01247732578910466,,,,,0.017519058217057147,,,,,,0.02576801910961546,,,,0.03282926895847871,,,0.032309698322418076,,,0.01700952100448553,,,0.008094513840035327,0.0017531125562621395,,,,0.008188542096041284,0.03482515691869706,0.012865673993844952,,,0.0063246605465886434,0.0016062685454959322,,,,,0.00024476711965703863,,,,0.010463199330392327,0.012063510234118035,0.013333594946335936,0.010809653380398269,,0.008998487777159683,8.221900811572315e-05,0.00022226327084025403,0.009817935051055306,0.01084484999973934,,,,8.183888801260557e-05,0.01683796003022188,0.0004483633467577957,,,,,,,,,0.02610341741119185,0.017815201503769727,0.0005928470700780866,0.020754301767639545,0.020693640306325742,,,,0.019133344149184033,,0.005865037435707545,,,,,0.009922931187950304,,0.0037500312277940592,0.0139298562617893,,
2019-06-30,,,0.012160362873070553,0.00608751618826343,,,,,,,,,,,0.00880844302879767,,,0.03439436745263481,,0.015659168894681892,,,,,,,,,,,0.006998131541299984,,,2.135042075048927e-05,,0.01024215122953523,0.01171398207663113,,9.172318311882839e-05,,,,,,0.01032928224875396,,,,0.008768877669855261,,0.02118504957540716,0.0002521451773549452,0.00959476727894252,0.0005822523105650987,0.025245870481397405,,,0.005148498925140902,0.024804332218168114,,,,,0.004430358884639582,,,,,0.015978953471323,0.00371352261875994,0.006547356631315196,,0.01531200514791417,,0.00032259943554745966,4.157241261441758e-06,,0.007846229456617374,0.01029614447912714,,,0.009522380242328897,0.00016847886208082454,,,0.020050025090795735,,,0.00563923293937393,,0.015998774672568092,,0.01587000293989929,,,0.04908650658615943,0.03724906916708078,0.05130204866953129,0.013209143532271705,,,0.029691085592684942,,0.019683235240953594,,,,,,0.012884009554807726,0.011391949983119334,,,0.02978900144490013,0.023225473532028394,,0.029686421516796277,,,0.017658158371161827,,,0.004047256920017663,0.0008765562781310695,,,,0.00837398797350773,0.03598040156639144,0.013003463595429135,,,0.007135798064413739,0.0008031342727479659,,,,,0.0001223835598285193,,,0.00434162473176786,0.010055827844955583,0.01169985981456162,0.01269815988885365,0.011097240769849989,,0.009603174783706326,4.110950405786157e-05,0.00011113163542012699,0.011110607374961456,0.013674050216805372,,,,4.091944400630278e-05,0.019689221968681583,0.0002241816733788978,,,,,,,,,0.030124969540491944,0.01781371105371519,0.00029642353503904327,0.018006824442107643,0.03329214440064405,,,,0.021764987229983834,,0.005735533111601272,,,,,0.012586553319847961,,0.0018750156138970292,0.015129147791781178,,
2019-07-31,,,0.012441466655167793,0.013182371256564877,,,,,,,,,,,0.004404221514398836,,,0.03656488415095161,,0.01676605201951548,,,,,,,,,,,0.008011200240218598,,,1.0675210375244637e-05,,0.011963649247400399,0.014775946020813339,,4.5861591559414206e-05,,,,,,0.005164641124376981,,,,0.009504960707119767,,0.019376420301878975,0.00012607258867747262,0.004797383639471261,0.0002911261552825494,0.021130209324019433,,,0.0025742494625704514,0.024006793692628182,,,,,0.0022151794423197913,,,,,0.007989476735661501,0.006351731038253111,0.003273678315657599,,0.007656002573957087,,0.00016129971777372986,2.0786206307208792e-06,,0.003923114728308688,0.011314412085736556,,,0.008994405121427665,8.423943104041228e-05,,,0.02233174093422635,,,0.0028196164696869656,,0.007999387336284048,,0.014907656186086835,,,0.045183572487128065,0.034050189628690566,0.048403976144200854,0.0141717665152088,,,0.043885519887669804,,0.017617675426551366,,,,0.007399964605085586,,0.017785272513109327,0.016285467488976357,,,0.027631070800643684,0.03848007054059265,,0.014843210758398142,,,0.015937935637177183,,,0.0020236284600088318,0.00043827813906553487,,,,0.009017651952415212,0.031200258983173176,0.013718824696186696,,,0.007840710608676848,0.00040156713637398304,,,,,6.119177991425966e-05,,,0.007372031942107481,0.011020055003505348,0.01242639441261011,0.013544909817217711,0.012061719564981619,,0.010371963678536418,2.0554752028930787e-05,5.556581771006351e-05,0.012179217680958632,0.012741136648436999,,,,2.0459722003151393e-05,0.01810618727154559,0.00011209083668944893,,,,,,,,,0.02768714619665544,0.018135616826157826,0.00014821176751952166,0.017602498877662364,0.03232615991600731,,,,0.023638343933107268,,0.00602774823947958,,,,,0.014795221715477725,,0.021503129342646823,0.016563628207666145,,
2019-08-31,,,0.012856686583594557,0.0164813555385507,,,,,,,,,,,0.002202110757199418,,,0.03551301624545858,,0.017157343876130188,,,,,,,,,,,0.007876434046912425,,,5.337605187622318e-06,,0.013137051220556514,0.016473913275212373,,2.2930795779707103e-05,,,,,,0.0025823205621884906,0.0035279665870813024,,,0.009173151067198178,,0.01892249706447066,6.303629433873631e-05,0.0023986918197356306,0.0001455630776412747,0.019499542957183646,,,0.0012871247312852257,0.02421981033095014,,,,,0.0011075897211598957,,,,,0.0039947383678307505,0.007909898341780451,0.0016368391578287995,,0.014919494439742186,,8.064985888686493e-05,1.0393103153604396e-06,,0.001961557364154344,0.005657206042868278,,,0.004497202560713833,4.211971552020614e-05,,,0.02542760803922986,,,0.0014098082348434828,,0.003999693668142024,,0.013418183680737135,,,0.022591786243564033,0.03318332367482956,0.05042258745685979,0.013526008711375496,,,0.05507371886701798,,0.016845269629605183,,,,0.011542081655037416,,0.008892636256554664,0.01941527600710599,,,0.027983150718378896,0.04232858563741736,,0.02019649110647711,,,0.015626347253273845,,,0.0010118142300044159,0.00021913906953276743,,,,0.008724855316355796,0.029599921411770126,0.013347857611363229,,,0.0076061074945092495,0.00020078356818699152,,,,,3.059588995712983e-05,,,0.0036860159710537404,0.012110905752358125,0.012883642925446163,0.014186241799814366,0.012574562742830765,,0.010037994606553413,1.0277376014465393e-05,2.7782908855031754e-05,0.011718865250103955,0.012566434407541457,,0.007320533095453181,,1.0229861001575697e-05,0.017738788707929692,5.6045418344724466e-05,,,,,,,,,0.027161978684200887,0.018632669208255397,7.410588375976083e-05,0.016342184214160824,0.03420457160090713,,,0.006066353571164262,0.025184900846763322,,0.00625784785541481,,,,,0.01481934146490374,,0.03218792828967019,0.016161946807913212,,
2019-09-30,,,0.013022017422460282,0.016676338966371777,,,,,,,,,,0.02453267266897593,0.0011010553785997087,,,0.03432680656371979,,0.017108172268947945,,,,,,,,,,,0.0080036427322201,,,2.6688025938111587e-06,,0.01317219143544823,0.01653656277881092,,0.009113416202970532,,,,,,0.001291160281094245,0.00542562896708843,,,0.009447439217842251,,0.018929868495255107,3.151814716936815e-05,0.001199345909867815,7.278153882063734e-05,0.018944759548700896,,,0.0006435623656426127,0.02261710722027298,,,,,0.011424595502706946,,,,,0.001997369183915375,0.008748043303547557,0.0008184195789143995,,0.016906918823428176,,4.032492944343246e-05,5.196551576802197e-07,,0.0009807786820771717,0.009007783647359581,,,0.002248601280356916,2.1059857760103068e-05,,,0.027083032324465798,,,0.0007049041174217413,,0.0019998468340710115,,0.012673627752857405,,,0.011295893121782015,0.033785687512277306,0.05059334564651599,0.013455579358464564,,,0.05833821050189998,,0.01575612367869957,,,,0.013110782125686324,,0.004446318128277331,0.020651516736082034,,,0.013991575359189445,0.045658637837431564,,0.010098245553238553,,,0.00781317362663692,,,0.0005059071150022078,0.00010956953476638369,,,,0.008905331287749797,0.030213593731405107,0.014201422411568725,,,0.007684263380208694,0.00010039178409349573,,,,,1.529794497856491e-05,,,0.0018430079855268698,0.006055452876179061,0.01269077864043592,0.013654295131482485,0.012139592910684317,,0.010361898198112925,5.138688007232696e-06,1.3891454427515873e-05,0.011294696507354674,0.012263985603504682,,0.011100357855972584,,5.114930500787847e-06,0.017901539736257546,2.8022709172362226e-05,,,,,,,,,0.02697022505989736,0.018525609162910576,3.705294187988041e-05,0.016331131174871356,0.03551397852104301,,,0.008924475817165742,0.02456691584317354,,0.006182481369301843,,,,,0.01376870837876094,,0.037332144585954,0.014904095155111347,,
