date,3YAvgAnnEPSGrw,3YAvgAnnSalesGrw,4WChgFwd12MEPS,6MAvgChg1MRecC,6MChgTgtPrc,6MChgTgtPrcGap,6MChgTgtPrcGapEMA,AccrualRatioCF,AdjAccruals,AdjChgEPStoSales,AdjEPSNumRevFY1C,AdjEPSNumRevFY2C,AdjIntCov,AdjRevMagC,Alpha12M6MPChg,AstAdjChg1YEPS,AstAdjChg1YFCF,AstAdjChg1YOCF,AstAdjChg3YFCF,BuyToSellRecLess3MEMA,BuyToSellRecLess3MSMA,CapAcqRatio,CapExToAst,CapExToSales,CashAst,Chg1YAstTo,Chg1YEPS,Chg1YOCF,Chg1YOPM,Chg3YAstTo,Chg3YFCF,ChgDeprCapex,DA,DIVIDENDGROWTH,DivToCF,DivperShareGrowth,EPSNumRevFY1C,EPSToOCFChg,EPSToSalesChg1Y,ETO,FCFEV,FCFEqt,FCFP,FCFSales,FinLev,FwdFCFPC,GPMargin,IO_ChgofIO_AM,IO_ChgofNumHD,IntCovRatio,InvPEGYC,InvToAsset,InvToAst,InvToAstChg1Y,InvTurn,LTDA,LTDE,NCAP,OCFEV,PAYOUTRATIO,PAdjChg1YEPS,PAdjChg1YFCF,PAdjChg1YOCF,PAdjChg1YSales,PAdjChg3YEPS,PAdjChg3YFCF,PM1M,PrcTo260DL,ROAStddev20Q,ROEStddev20Q,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,RskAdjRS,SEV,STO,STO_6M,SUEC,SalesToInvCap,ShareChg,SharpeRatio,SolvencyRatio,UnexpectedInvChg,UnexpectedRecChg,WCAccruals,WCapToSales
2013-10-31,0.035892877460324185,,,,,,,,,0.03368896965914242,0.012152056119203149,0.00604377589342165,,0.02338785101929418,,,,0.015227726547213445,0.02274391038161583,0.012832198196409655,,0.028688812414640094,,0.011195695875617147,,0.04366172072543412,0.012409862038419678,,,0.025368757356936056,0.02236541902746693,,,,,,0.024690432290059086,0.02044412664738203,0.016226690141657812,,0.021630324262154665,0.022055622025909855,0.026076338990954018,0.021864000544965262,0.03801288799931937,,,0.023351954122245652,,,0.02286708896706187,,0.07501566354173672,0.03359726791383871,,0.05206519699048104,0.037529904115722296,0.0222960131444334,,,,,0.05156232005683839,,,0.020795009875334725,,,,,0.02718533927809194,0.03325827767507525,0.031302626942823625,,,,,0.03451810378940326,,,,,0.037995177969372435,,,
2013-11-30,0.035892877460324185,,,,,,,,,0.03368896965914242,0.012152056119203149,0.00604377589342165,,0.02338785101929418,,,,0.015227726547213445,0.02274391038161583,0.012832198196409655,,0.028688812414640094,,0.011195695875617147,,0.04366172072543412,0.012409862038419678,,,0.025368757356936056,0.02236541902746693,,,,,,0.024690432290059086,0.02044412664738203,0.016226690141657812,,0.021630324262154665,0.022055622025909855,0.026076338990954018,0.021864000544965262,0.03801288799931937,,,0.023351954122245652,,,0.02286708896706187,,0.07501566354173672,0.03359726791383871,,0.05206519699048104,0.037529904115722296,0.0222960131444334,,,,,0.05156232005683839,,,0.020795009875334725,,,,,0.02718533927809194,0.03325827767507525,0.031302626942823625,,,,,0.03451810378940326,,,,,0.037995177969372435,,,
2013-12-31,0.02465191276867674,,,,,,,,,0.058792940069581745,0.030055149733122927,0.020545806876269522,,0.02580547675258209,,,,0.02064246138760678,0.017107986342423807,0.025375516820888486,,0.03266825998188611,,,,0.030815578276848377,0.018402530200567358,,,0.03969877625546431,0.01725518745093898,,,,,,0.02869995815400385,0.07418812934595007,,,0.02914042899139355,0.028308296066013493,0.030504833212648526,0.017759461329922527,0.023114496767237123,,,0.021764425599204093,,,,,,0.04104366181983653,,0.07133199421700138,0.06270593624232872,,,,,,0.061778286881702185,,,,,,,,0.02623005364024562,0.032234971503589824,0.031486422909630406,,,,,0.029566717649805743,,,,,0.0283243427526291,,,
2014-01-31,0.02465191276867674,,,,,,,,,0.058792940069581745,0.030055149733122927,0.020545806876269522,,0.02580547675258209,,,,0.02064246138760678,0.017107986342423807,0.025375516820888486,,0.03266825998188611,,,,0.030815578276848377,0.018402530200567358,,,0.03969877625546431,0.01725518745093898,,,,,,0.02869995815400385,0.07418812934595007,,,0.02914042899139355,0.028308296066013493,0.030504833212648526,0.017759461329922527,0.023114496767237123,,,0.021764425599204093,,,,,,0.04104366181983653,,0.07133199421700138,0.06270593624232872,,,,,,0.061778286881702185,,,,,,,,0.02623005364024562,0.032234971503589824,0.031486422909630406,,,,,0.029566717649805743,,,,,0.0283243427526291,,,
2014-02-28,0.02465191276867674,,,,,,,,,0.058792940069581745,0.030055149733122927,0.020545806876269522,,0.02580547675258209,,,,0.02064246138760678,0.017107986342423807,0.025375516820888486,,0.03266825998188611,,,,0.030815578276848377,0.018402530200567358,,,0.03969877625546431,0.01725518745093898,,,,,,0.02869995815400385,0.07418812934595007,,,0.02914042899139355,0.028308296066013493,0.030504833212648526,0.017759461329922527,0.023114496767237123,,,0.021764425599204093,,,,,,0.04104366181983653,,0.07133199421700138,0.06270593624232872,,,,,,0.061778286881702185,,,,,,,,0.02623005364024562,0.032234971503589824,0.031486422909630406,,,,,0.029566717649805743,,,,,0.0283243427526291,,,
2014-03-31,0.020102401502627085,,,0.04229257482585938,,,,,,0.049187975171995274,0.021323633576767108,0.011776027795194622,,0.015707840601736585,,,,0.03748796378536647,0.03659826018462365,0.01612473968731671,,0.02839317261190397,,,,0.05354076066891836,0.013846043951526632,,,0.01760275973817137,0.013773733275357513,,0.03731319924761693,,,,0.040092560012429286,0.06166620712573671,,,0.027036047540294234,0.026264748562317624,0.02783685454170814,0.03612503284902664,0.023709456550655986,,,0.044060541661232674,,,,,,0.06526423020774823,,0.026526424119735423,0.022531817822086384,,,,,,0.057048095287029144,,,,,,,,0.01574887653560524,0.019182290220870882,0.018186475454923145,,0.03188133874944455,,,0.019099443492778197,,,,,0.022668472641395883,,,
2014-04-30,0.020102401502627085,,,0.04229257482585938,,,,,,0.049187975171995274,0.021323633576767108,0.011776027795194622,,0.015707840601736585,,,,0.03748796378536647,0.03659826018462365,0.01612473968731671,,0.02839317261190397,,,,0.05354076066891836,0.013846043951526632,,,0.01760275973817137,0.013773733275357513,,0.03731319924761693,,,,0.040092560012429286,0.06166620712573671,,,0.027036047540294234,0.026264748562317624,0.02783685454170814,0.03612503284902664,0.023709456550655986,,,0.044060541661232674,,,,,,0.06526423020774823,,0.026526424119735423,0.022531817822086384,,,,,,0.057048095287029144,,,,,,,,0.01574887653560524,0.019182290220870882,0.018186475454923145,,0.03188133874944455,,,0.019099443492778197,,,,,0.022668472641395883,,,
2014-05-31,0.020102401502627085,,,0.04229257482585938,,,,,,0.049187975171995274,0.021323633576767108,0.011776027795194622,,0.015707840601736585,,,,0.03748796378536647,0.03659826018462365,0.01612473968731671,,0.02839317261190397,,,,0.05354076066891836,0.013846043951526632,,,0.01760275973817137,0.013773733275357513,,0.03731319924761693,,,,0.040092560012429286,0.06166620712573671,,,0.027036047540294234,0.026264748562317624,0.02783685454170814,0.03612503284902664,0.023709456550655986,,,0.044060541661232674,,,,,,0.06526423020774823,,0.026526424119735423,0.022531817822086384,,,,,,0.057048095287029144,,,,,,,,0.01574887653560524,0.019182290220870882,0.018186475454923145,,0.03188133874944455,,,0.019099443492778197,,,,,0.022668472641395883,,,
2014-06-30,0.027406432946962832,,,0.0344705596914064,,,0.037704808442833276,,,0.023376883110405828,0.021671387394322922,0.007138459793363549,,0.018140214366521856,,,,0.03275302942448193,0.013937781250145855,0.02361765235833683,,0.014413756024700974,,,,0.038049204095580796,0.020915466354679925,,0.016165516123047115,0.03803865779827931,0.009691251870556236,,0.019929115610786707,,,,0.020800639864085608,0.030486279584558944,,,0.013316207223124656,0.012646311522181888,0.015849343270849255,0.03990962160351409,0.030860950672901382,,,0.021621176066813862,,,,,,0.08698403475036999,,0.0269734927278393,0.027836838105926114,0.07476638588253719,,,0.011121665619573666,,0.041989980260398296,,,,,,,,0.01863283187622159,0.02124133427530842,0.021687018713106763,,,,,0.024964058013439882,,,,,0.06089165331083679,,,
2014-07-31,0.027406432946962832,,,0.0344705596914064,,,0.037704808442833276,,,0.023376883110405828,0.021671387394322922,0.007138459793363549,,0.018140214366521856,,,,0.03275302942448193,0.013937781250145855,0.02361765235833683,,0.014413756024700974,,,,0.038049204095580796,0.020915466354679925,,0.016165516123047115,0.03803865779827931,0.009691251870556236,,0.019929115610786707,,,,0.020800639864085608,0.030486279584558944,,,0.013316207223124656,0.012646311522181888,0.015849343270849255,0.03990962160351409,0.030860950672901382,,,0.021621176066813862,,,,,,0.08698403475036999,,0.0269734927278393,0.027836838105926114,0.07476638588253719,,,0.011121665619573666,,0.041989980260398296,,,,,,,,0.01863283187622159,0.02124133427530842,0.021687018713106763,,,,,0.024964058013439882,,,,,0.06089165331083679,,,
2014-08-31,0.027406432946962832,,,0.0344705596914064,,,0.037704808442833276,,,0.023376883110405828,0.021671387394322922,0.007138459793363549,,0.018140214366521856,,,,0.03275302942448193,0.013937781250145855,0.02361765235833683,,0.014413756024700974,,,,0.038049204095580796,0.020915466354679925,,0.016165516123047115,0.03803865779827931,0.009691251870556236,,0.019929115610786707,,,,0.020800639864085608,0.030486279584558944,,,0.013316207223124656,0.012646311522181888,0.015849343270849255,0.03990962160351409,0.030860950672901382,,,0.021621176066813862,,,,,,0.08698403475036999,,0.0269734927278393,0.027836838105926114,0.07476638588253719,,,0.011121665619573666,,0.041989980260398296,,,,,,,,0.01863283187622159,0.02124133427530842,0.021687018713106763,,,,,0.024964058013439882,,,,,0.06089165331083679,,,
2014-09-30,0.012300600851029318,,,0.026931407965033818,,,0.054263914198885516,,,0.0176972201242966,0.015689325968038518,0.008813574639290606,,0.014685957241210539,,,,0.034279885579611896,0.02982505132981884,0.04325434432607762,,0.0301791420244503,,,,0.03872090086546752,,,0.016082858172492758,,0.01098790637906556,,0.019244610671818117,0.04843119383023177,,,0.017157393911672758,0.060727233063430815,,,0.01354803010161501,0.025028464546483636,0.014939719351929857,0.022232932286628742,,,0.011517380941590695,0.019534296687104005,,,,0.06364712668549719,,0.03625741489558044,,0.023413925643396057,0.021639338960779658,0.06538069792318807,,,0.010877069682866988,,0.04850698485902464,,,,0.05498755181712172,,,,0.014624797289615209,0.01624532739064116,0.016899052487994795,,,,,0.021447367307019308,,,,,,,,
2014-10-31,0.012300600851029318,,,0.026931407965033818,,,0.054263914198885516,,,0.0176972201242966,0.015689325968038518,0.008813574639290606,,0.014685957241210539,,,,0.034279885579611896,0.02982505132981884,0.04325434432607762,,0.0301791420244503,,,,0.03872090086546752,,,0.016082858172492758,,0.01098790637906556,,0.019244610671818117,0.04843119383023177,,,0.017157393911672758,0.060727233063430815,,,0.01354803010161501,0.025028464546483636,0.014939719351929857,0.022232932286628742,,,0.011517380941590695,0.019534296687104005,,,,0.06364712668549719,,0.03625741489558044,,0.023413925643396057,0.021639338960779658,0.06538069792318807,,,0.010877069682866988,,0.04850698485902464,,,,0.05498755181712172,,,,0.014624797289615209,0.01624532739064116,0.016899052487994795,,,,,0.021447367307019308,,,,,,,,
2014-11-30,0.012300600851029318,,,0.026931407965033818,,,0.054263914198885516,,,0.0176972201242966,0.015689325968038518,0.008813574639290606,,0.014685957241210539,,,,0.034279885579611896,0.02982505132981884,0.04325434432607762,,0.0301791420244503,,,,0.03872090086546752,,,0.016082858172492758,,0.01098790637906556,,0.019244610671818117,0.04843119383023177,,,0.017157393911672758,0.060727233063430815,,,0.01354803010161501,0.025028464546483636,0.014939719351929857,0.022232932286628742,,,0.011517380941590695,0.019534296687104005,,,,0.06364712668549719,,0.03625741489558044,,0.023413925643396057,0.021639338960779658,0.06538069792318807,,,0.010877069682866988,,0.04850698485902464,,,,0.05498755181712172,,,,0.014624797289615209,0.01624532739064116,0.016899052487994795,,,,,0.021447367307019308,,,,,,,,
2014-12-31,,,,0.0413053453981109,,,0.017707720761718095,,0.058525161154152405,0.021148536787617776,0.017585536825360553,0.006486934742622603,,0.01204933530193323,,,,0.039367490323339395,0.03214788875286798,0.05164463923888473,,0.014141516118415963,,,,0.0588588093359897,,,0.029315123935167425,,0.012058454812770715,0.042205517113694344,0.02201169960597287,0.030024430398398517,,,0.015834197726428835,0.028897775929189354,,,0.015038892003573128,0.015214361562129068,0.0177235904987147,0.008610050370377589,,,0.005468566082705235,0.02307926165661193,,,,,,,,0.029528333479187766,0.0274148346885353,0.04475685300738622,,,,,0.05120726407185179,,,,0.03215222499086424,,,,0.012730718851160085,0.031203302262791107,0.013257566179769538,,,,,0.033174187624670684,,,,,0.037543454045388835,0.05058042436164742,,
2015-01-31,,,,0.0413053453981109,,,0.017707720761718095,,0.058525161154152405,0.021148536787617776,0.017585536825360553,0.006486934742622603,,0.01204933530193323,,,,0.039367490323339395,0.03214788875286798,0.05164463923888473,,0.014141516118415963,,,,0.0588588093359897,,,0.029315123935167425,,0.012058454812770715,0.042205517113694344,0.02201169960597287,0.030024430398398517,,,0.015834197726428835,0.028897775929189354,,,0.015038892003573128,0.015214361562129068,0.0177235904987147,0.008610050370377589,,,0.005468566082705235,0.02307926165661193,,,,,,,,0.029528333479187766,0.0274148346885353,0.04475685300738622,,,,,0.05120726407185179,,,,0.03215222499086424,,,,0.012730718851160085,0.031203302262791107,0.013257566179769538,,,,,0.033174187624670684,,,,,0.037543454045388835,0.05058042436164742,,
2015-02-28,,,,0.0413053453981109,,,0.017707720761718095,,0.058525161154152405,0.021148536787617776,0.017585536825360553,0.006486934742622603,,0.01204933530193323,,,,0.039367490323339395,0.03214788875286798,0.05164463923888473,,0.014141516118415963,,,,0.0588588093359897,,,0.029315123935167425,,0.012058454812770715,0.042205517113694344,0.02201169960597287,0.030024430398398517,,,0.015834197726428835,0.028897775929189354,,,0.015038892003573128,0.015214361562129068,0.0177235904987147,0.008610050370377589,,,0.005468566082705235,0.02307926165661193,,,,,,,,0.029528333479187766,0.0274148346885353,0.04475685300738622,,,,,0.05120726407185179,,,,0.03215222499086424,,,,0.012730718851160085,0.031203302262791107,0.013257566179769538,,,,,0.033174187624670684,,,,,0.037543454045388835,0.05058042436164742,,
2015-03-31,,,,0.018096185833018016,,,0.034657086434668874,,0.032123188731415814,0.02453283913037246,0.02602818366266021,0.010858317604529388,,0.01820243483534455,,,,0.03446602002464378,0.02828660546746857,0.03374611141517706,,0.01124382181222746,,,,0.05137339124308154,,,0.03246909310408948,,0.011304235775026098,0.020822030977432883,0.03900624728096305,0.05677948770492504,,,0.02296666379251213,0.029299867643139365,,,0.013075036647984904,0.023979370899940348,0.026128172314774278,0.018467451981500353,,,0.013329041836254333,0.02988804440253878,,,,,,,0.0140688583966496,0.02676171193316637,,0.07465456266230443,,,,,0.03707550014114333,,,,,,0.01735311523161675,,0.01869942766606171,0.027253673759443223,0.02017373920977488,,,,,0.021072534392896768,,,,,0.032354365341225266,0.0494035807100289,,
2015-04-30,,,,0.018096185833018016,,,0.034657086434668874,,0.032123188731415814,0.02453283913037246,0.02602818366266021,0.010858317604529388,,0.01820243483534455,,,,0.03446602002464378,0.02828660546746857,0.03374611141517706,,0.01124382181222746,,,,0.05137339124308154,,,0.03246909310408948,,0.011304235775026098,0.020822030977432883,0.03900624728096305,0.05677948770492504,,,0.02296666379251213,0.029299867643139365,,,0.013075036647984904,0.023979370899940348,0.026128172314774278,0.018467451981500353,,,0.013329041836254333,0.02988804440253878,,,,,,,0.0140688583966496,0.02676171193316637,,0.07465456266230443,,,,,0.03707550014114333,,,,,,0.01735311523161675,,0.01869942766606171,0.027253673759443223,0.02017373920977488,,,,,0.021072534392896768,,,,,0.032354365341225266,0.0494035807100289,,
2015-05-31,,,,0.018096185833018016,,,0.034657086434668874,,0.032123188731415814,0.02453283913037246,0.02602818366266021,0.010858317604529388,,0.01820243483534455,,,,0.03446602002464378,0.02828660546746857,0.03374611141517706,,0.01124382181222746,,,,0.05137339124308154,,,0.03246909310408948,,0.011304235775026098,0.020822030977432883,0.03900624728096305,0.05677948770492504,,,0.02296666379251213,0.029299867643139365,,,0.013075036647984904,0.023979370899940348,0.026128172314774278,0.018467451981500353,,,0.013329041836254333,0.02988804440253878,,,,,,,0.0140688583966496,0.02676171193316637,,0.07465456266230443,,,,,0.03707550014114333,,,,,,0.01735311523161675,,0.01869942766606171,0.027253673759443223,0.02017373920977488,,,,,0.021072534392896768,,,,,0.032354365341225266,0.0494035807100289,,
2015-06-30,,,,0.035691441784070625,,,0.03062191377059244,,0.06054305197431159,0.014730847202155537,0.021233371526268554,0.005305481392822052,,0.017218428542400376,,,,0.018847216807105067,0.014650656599419339,0.035971024834119486,0.027976033662249985,0.015385091097044851,,,,0.04222689767597088,,0.0162398487516794,0.04106339632878221,0.028139111978025322,0.012393392274031705,0.030412651166169796,0.027361772378691942,0.036229053353487695,,,0.02122890117770015,0.016724164452934922,,,0.01965418550422077,0.015594579081541155,0.019418983702229966,0.010242335048725754,,,0.006874363727080978,0.04602645554052294,,,,,,,0.02142446961434159,,,0.053182898727931444,,,0.02553456396748822,,0.01786122182569625,,,,,,0.019026660323931226,,0.00885325991277548,0.02489993652091063,0.00945752065405696,,,,,0.014728042989751484,,,,0.04381996599296879,0.026704435561386866,0.04650237257440557,,
2015-07-31,,,,0.035691441784070625,,,0.03062191377059244,,0.06054305197431159,0.014730847202155537,0.021233371526268554,0.005305481392822052,,0.017218428542400376,,,,0.018847216807105067,0.014650656599419339,0.035971024834119486,0.027976033662249985,0.015385091097044851,,,,0.04222689767597088,,0.0162398487516794,0.04106339632878221,0.028139111978025322,0.012393392274031705,0.030412651166169796,0.027361772378691942,0.036229053353487695,,,0.02122890117770015,0.016724164452934922,,,0.01965418550422077,0.015594579081541155,0.019418983702229966,0.010242335048725754,,,0.006874363727080978,0.04602645554052294,,,,,,,0.02142446961434159,,,0.053182898727931444,,,0.02553456396748822,,0.01786122182569625,,,,,,0.019026660323931226,,0.00885325991277548,0.02489993652091063,0.00945752065405696,,,,,0.014728042989751484,,,,0.04381996599296879,0.026704435561386866,0.04650237257440557,,
