factorAbbreviation,factorName,styleName,cagr,tstat,newey_west_tstat,rank_score,rank_style,rank_total
AnnVol1M,1M Realized Price Volatility,Volatility,0.0073957359715823845,0.5468217516222441,0.650382570266078,0.5468217516222441,5.0,189.0
Chg1YTurnover,1Y Chg in Share Turnover,Price Momentum,0.008534324696747309,0.5442262229687154,0.6116752001841491,0.5442262229687154,31.0,190.0
LogAssets,Log of Total Last Quarter Assets,Size,0.006649310787313123,0.5218911225620023,0.5960160699186361,0.5218911225620023,4.0,191.0
PM9M,9 Month Price Momentum,Price Momentum,0.005215150920842904,0.481714275674523,0.5224071761098563,0.481714275674523,32.0,192.0
PrcTo52WH,Closing Price to 52 Week High,Price Momentum,0.006240480731870779,0.47648137376347416,0.49222328380815134,0.47648137376347416,33.0,193.0
SalesToEPSChg,1Y Chg in Sales to Earnings,Earnings Quality,0.006854693026322689,0.47363707769981733,0.5690852213445401,0.47363707769981733,41.0,194.0
SusGrwRate,Sustainable Growth Rate,Historical Growth,0.006631600628233203,0.46935311360779824,0.4450846357626846,0.46935311360779824,37.0,195.0
52WVPT20DLag,52-Week Volume Price Trend with 20-Day Lag,Price Momentum,0.006292248511897469,0.4633310151871657,0.5480249422536779,0.4633310151871657,34.0,196.0
PAYOUTRATIO,Payout Ratio,Capital Efficiency,0.005272047762239662,0.4185794327659886,0.38322019152645537,0.4185794327659886,27.0,197.0
TTMOverheadtoSales,Trailing 12-Month Overhead/Trailing 12-Month Sales,Historical Growth,0.00473661143539994,0.4029425112955593,0.45034233887221775,0.4029425112955593,38.0,198.0
TotalAccruals,Balance Sheet Accruals,Earnings Quality,0.004920297017475095,0.4026714058223811,0.411690916743025,0.4026714058223811,42.0,199.0
CashCycle,Cash Conversion Cycle,Earnings Quality,0.004591393292125989,0.391380081395694,0.4641708318732348,0.391380081395694,43.0,200.0
Alpha12M6MPChg,6M Chg in 12M CAPM Alpha,Price Momentum,0.0026580378888889644,0.3538589643908649,0.34162733058257766,0.3538589643908649,35.0,201.0
InvToAsset,Asset Adjusted Capital Investments,Earnings Quality,0.003298661397203251,0.34165510195181825,0.37659494538929184,0.34165510195181825,44.0,202.0
Chg1YAmihud,1Y Chg in Amihud,Volatility,0.003210330164977515,0.3296641184018893,0.3460734002740177,0.3296641184018893,6.0,203.0
EPSToOCFChg,1Y Chg in EPS to Operating Cash Flow,Earnings Quality,0.0030041697739204842,0.32570391284484745,0.36712685595616856,0.32570391284484745,45.0,204.0
PM5D,5 Day Price Reversal,Price Momentum,0.002753895876534962,0.31127249560918746,0.3098503999240935,0.31127249560918746,36.0,205.0
PM1M,1M Price Reversal,Price Momentum,-0.0019279948090684673,0.2601845117733884,0.27490562450460926,0.2601845117733884,37.0,206.0
InvTurn,Inventory Turnover,Earnings Quality,0.0014902583810287862,0.2504084942587794,0.28015298259321947,0.2504084942587794,46.0,207.0
4WChgFwd12MEPS,4-Week Change in 12-Month Forward Earnings Consensus Estimate/Price,Valuation,-0.0025927527550360097,0.1695497167255395,0.15874996250401027,0.1695497167255395,35.0,208.0
130DMinRtn,130 Day Minimum Return,Volatility,-0.005268479142780724,0.14577813048934393,0.148863027220431,0.14577813048934393,7.0,209.0
EPSEstDispFY2C,Analyst Dispersion for FY2 EPS,Analyst Expectations,-0.0008430679295631238,0.11667607515577154,0.11797054344472442,0.11667607515577154,16.0,210.0
IO_ChgofNumHD,Change in Number of Holders,Price Momentum,-0.0017045424846084956,0.09890968484250305,0.10909990728262636,0.09890968484250305,38.0,211.0
RSI26W,26W Relative Price Strength,Price Momentum,-0.009002587496362624,0.020234776181646763,0.02146191988792261,0.020234776181646763,39.0,212.0
YoYChgDA,1Y Chg in Debt to Assets,Volatility,-0.0031845805235196645,-0.03444489269293408,-0.03583191937260675,-0.03444489269293408,8.0,213.0
14DayRSI,14-Day Relative Strength Index,Price Momentum,-0.011567090771551714,-0.08004809732927684,-0.0800595513083759,-0.08004809732927684,40.0,214.0
IO_StabofChgHD,Stability of Change in Number of Holders,Price Momentum,-0.0060634738998411875,-0.15918026971511906,-0.16757596271740502,-0.15918026971511906,41.0,215.0
HL1M,1M Price High - 1M Price Low,Price Momentum,-0.008460961654273458,-0.1712928588496286,-0.16077449512870737,-0.1712928588496286,42.0,216.0
ChgSalesMargin,Sales to Gross Profit Margin Growth,Earnings Quality,-0.008109862810209423,-0.20479343383584675,-0.22234111258596262,-0.20479343383584675,47.0,217.0
RevEstDisp,Revenue Estimate Dispersion,Analyst Expectations,-0.010362886076012323,-0.22468036072537592,-0.2322813648538083,-0.22468036072537592,17.0,218.0
Alpha36M6MPChg,6M Chg in 36M CAPM Alpha,Price Momentum,-0.006371565386227629,-0.22730698440944969,-0.22899284721213717,-0.22730698440944969,43.0,219.0
20DStochastic,20-Day Lane's Stochastic Indicator,Price Momentum,-0.00953902980135235,-0.23123272723553712,-0.21761694450207988,-0.23123272723553712,44.0,220.0
EBITEstDisp,EBIT Estimate Dispersion,Analyst Expectations,-0.021282931994181076,-0.5534214174906378,-0.603286767222368,-0.5534214174906378,18.0,221.0
5DMoneyFlowVol,5-Day Money Flow/Volume,Price Momentum,-0.02309714900263249,-0.85230680918555,-0.889418069113773,-0.85230680918555,45.0,222.0
Alpha18M6MPChg,6M Chg in 18M CAPM Alpha,Price Momentum,-0.019199567758401148,-0.8878827729329759,-0.8912909543152443,-0.8878827729329759,46.0,223.0
5DVolSig,5 Day Volume Signal,Price Momentum,-0.045516562039011665,-1.0256520390841133,-1.1541063949683326,-1.0256520390841133,47.0,224.0
CVVolPrc30D,30 Day Coefficient of Variation of Volume to Price,Price Momentum,-0.05727345934354411,-1.2414432500711194,-1.4266863086475559,-1.2414432500711194,48.0,225.0
CVVolPrc20D,20 Day Coefficient of Variation of Volume to Price,Price Momentum,-0.058560934498336326,-1.2493533428822796,-1.387982657485842,-1.2493533428822796,49.0,226.0
IO_ChgofIO_AM,Change of Ownership Level - All Managers,Price Momentum,-0.022033589841300327,-1.4478546210287937,-1.2483615282671214,-1.4478546210287937,50.0,227.0
