,ddt,ticker,isin,gvkeyiid,sec,mp_ls_weight,ls_weight,factor_weight,factor,style,name,count,style_ls_weight
1478,2026-08-31,601166 CH Equity,CNE000001QZ7,28248301W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1479,2026-08-31,601168 CH Equity,CNE100000619,28541101W,Materials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1480,2026-08-31,601169 CH Equity,CNE100000734,28610901W,Financials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1481,2026-08-31,601179 CH Equity,CNE100000KW8,29372801W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1482,2026-08-31,601186 CH Equity,CNE1000009T1,28841402W,Industrials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1483,2026-08-31,601211 CH Equity,CNE1000022F3,31995701W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1484,2026-08-31,601225 CH Equity,CNE100001T64,31705701W,Energy,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1485,2026-08-31,601229 CH Equity,CNE100002FM5,32288601W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1486,2026-08-31,601231 CH Equity,CNE100001BZ8,31164401W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1487,2026-08-31,601233 CH Equity,CNE1000012X7,29730101W,Materials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1488,2026-08-31,601288 CH Equity,CNE100000RJ0,26978301W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1489,2026-08-31,601318 CH Equity,CNE000001R84,16070902W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1490,2026-08-31,601319 CH Equity,CNE100003F27,31421406W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1491,2026-08-31,601328 CH Equity,CNE1000000S2,26746202W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1492,2026-08-31,601336 CH Equity,CNE1000019Y0,31039501W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1493,2026-08-31,601360 CH Equity,CNE100002RZ2,18671701W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1494,2026-08-31,601377 CH Equity,CNE100000V95,29537901W,Financials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1495,2026-08-31,601390 CH Equity,CNE100000866,28731101W,Industrials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1496,2026-08-31,601398 CH Equity,CNE000001P37,27937802W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1497,2026-08-31,601456 CH Equity,CNE1000041D8,32001602W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1498,2026-08-31,601555 CH Equity,CNE1000019P8,31039601W,Financials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1499,2026-08-31,601577 CH Equity,CNE100003F50,32832601W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1500,2026-08-31,601600 CH Equity,CNE1000000T0,14635202W,Materials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1501,2026-08-31,601601 CH Equity,CNE1000008M8,28768601W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1502,2026-08-31,601607 CH Equity,CNE000000C82,26012601W,Health Care,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1503,2026-08-31,601615 CH Equity,CNE100003HQ0,33080601W,Industrials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1504,2026-08-31,601618 CH Equity,CNE100000FX6,29267601W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1505,2026-08-31,601628 CH Equity,CNE000001Q93,25950302W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1506,2026-08-31,601658 CH Equity,CNE100003PZ4,32249402W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1507,2026-08-31,601665 CH Equity,CNE100005154,34857501W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1508,2026-08-31,601668 CH Equity,CNE100000F46,29243101W,Industrials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1509,2026-08-31,601669 CH Equity,CNE1000017G1,30319701W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1510,2026-08-31,601688 CH Equity,CNE100000LQ8,29404801W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1511,2026-08-31,601689 CH Equity,CNE1000023J3,31939401W,Consumer Discretionary,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1512,2026-08-31,601696 CH Equity,CNE100003R64,33709101W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1513,2026-08-31,601699 CH Equity,CNE000001NT7,27871801W,Energy,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1514,2026-08-31,601727 CH Equity,CNE100000D55,27283602W,Industrials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1515,2026-08-31,601766 CH Equity,CNE100000CP9,28945301W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1516,2026-08-31,601799 CH Equity,CNE1000011H2,29652801W,Consumer Discretionary,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1517,2026-08-31,601800 CH Equity,CNE100001FN5,28200502W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1518,2026-08-31,601816 CH Equity,CNE100003RV9,33678201W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1519,2026-08-31,601818 CH Equity,CNE100000SL4,26978401W,Financials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1520,2026-08-31,601825 CH Equity,CNE100004QD7,31861901W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1521,2026-08-31,601838 CH Equity,CNE100002SN6,32652701W,Financials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1522,2026-08-31,601857 CH Equity,CNE1000007Q1,13387003W,Energy,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1523,2026-08-31,601869 CH Equity,CNE1000036B2,31877303W,Information Technology,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1524,2026-08-31,601872 CH Equity,CNE000001PQ8,28153901W,Energy,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1525,2026-08-31,601877 CH Equity,CNE100000KD8,29373001W,Industrials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1526,2026-08-31,601878 CH Equity,CNE100002R65,32478801W,Financials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1527,2026-08-31,601881 CH Equity,CNE100002FG7,31539405W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1528,2026-08-31,601888 CH Equity,CNE100000G29,29278401W,Consumer Discretionary,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1529,2026-08-31,601899 CH Equity,CNE100000B24,25954302W,Materials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1530,2026-08-31,601901 CH Equity,CNE1000015Y8,29838601W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1531,2026-08-31,601919 CH Equity,CNE100000601,27324002W,Industrials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1532,2026-08-31,601933 CH Equity,CNE100000XX9,29598701W,Consumer Staples,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1533,2026-08-31,601939 CH Equity,CNE100000742,27436402W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1534,2026-08-31,601958 CH Equity,CNE1000009Y1,28865301W,Materials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1535,2026-08-31,601985 CH Equity,CNE1000022N7,31983201W,Utilities,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1536,2026-08-31,601988 CH Equity,CNE000001N05,26746102W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1537,2026-08-31,601991 CH Equity,CNE000001Q02,21350202W,Utilities,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1538,2026-08-31,601995 CH Equity,CNE1000048J0,32067606W,Financials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1539,2026-08-31,601998 CH Equity,CNE1000000R4,28445801W,Financials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1540,2026-08-31,603019 CH Equity,CNE100001TW7,31862501W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1541,2026-08-31,603119 CH Equity,CNE100006M74,35806301W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1542,2026-08-31,603129 CH Equity,CNE100002W84,32524101W,Consumer Discretionary,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1543,2026-08-31,603160 CH Equity,CNE100002G84,32266101W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1544,2026-08-31,603179 CH Equity,CNE100002YB9,32373801W,Consumer Discretionary,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1545,2026-08-31,603259 CH Equity,CNE1000031K4,32714001W,Health Care,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1546,2026-08-31,603260 CH Equity,CNE100002V10,32572201W,Materials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1547,2026-08-31,603288 CH Equity,CNE100001SL2,31713601W,Consumer Staples,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1548,2026-08-31,603296 CH Equity,CNE100006M82,35777801W,Information Technology,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1549,2026-08-31,603298 CH Equity,CNE100002FY0,32317601W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1550,2026-08-31,603308 CH Equity,CNE100001SN8,31699001W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1551,2026-08-31,603338 CH Equity,CNE1000023M7,31944801W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1552,2026-08-31,603345 CH Equity,CNE100002YQ7,32356401W,Consumer Staples,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1553,2026-08-31,603369 CH Equity,CNE100001TH8,31795301W,Consumer Staples,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1554,2026-08-31,603486 CH Equity,CNE1000031N8,32732601W,Consumer Discretionary,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1555,2026-08-31,603501 CH Equity,CNE100002XM8,32414701W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1556,2026-08-31,603568 CH Equity,CNE1000023N5,31977701W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1557,2026-08-31,603605 CH Equity,CNE100002TP9,32595101W,Consumer Staples,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1558,2026-08-31,603606 CH Equity,CNE100001T23,31851701W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1559,2026-08-31,603659 CH Equity,CNE100002TX3,32579001W,Materials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1560,2026-08-31,603799 CH Equity,CNE100001VW3,31912901W,Industrials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1561,2026-08-31,603806 CH Equity,CNE100001VX1,31833601W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1562,2026-08-31,603893 CH Equity,CNE100003RK2,33774001W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1563,2026-08-31,603939 CH Equity,CNE100001TS5,31925501W,Consumer Staples,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1564,2026-08-31,603979 CH Equity,CNE1000022P2,31999701W,Materials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1565,2026-08-31,603986 CH Equity,CNE1000030S9,32212201W,Information Technology,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1566,2026-08-31,603993 CH Equity,CNE100001NR0,28453202W,Materials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1567,2026-08-31,605117 CH Equity,CNE1000052S3,34754501W,Industrials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1568,2026-08-31,605499 CH Equity,CNE100005576,34875601W,Consumer Staples,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1569,2026-08-31,688002 CH Equity,CNE100003MX6,33290501W,Information Technology,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1570,2026-08-31,688008 CH Equity,CNE100003MN7,34655901W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1571,2026-08-31,688012 CH Equity,CNE100003MM9,33303201W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1572,2026-08-31,688017 CH Equity,CNE1000043F9,33965501W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1573,2026-08-31,688019 CH Equity,CNE100003ML1,33304501W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1574,2026-08-31,688036 CH Equity,CNE100003P74,33374501W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1575,2026-08-31,688037 CH Equity,CNE100005X23,33665101W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1576,2026-08-31,688041 CH Equity,CNE100005PT2,35397101W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1577,2026-08-31,688048 CH Equity,CNE100005ZH6,35290901W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1578,2026-08-31,688065 CH Equity,CNE100004447,18769301W,Materials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1579,2026-08-31,688072 CH Equity,CNE100005998,35309601W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1580,2026-08-31,688082 CH Equity,CNE100004ZD8,35106701W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1581,2026-08-31,688099 CH Equity,CNE100003LZ3,33319901W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1582,2026-08-31,688110 CH Equity,CNE1000055X6,35143501W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1583,2026-08-31,688111 CH Equity,CNE100003PM2,33547701W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1584,2026-08-31,688120 CH Equity,CNE100005QL7,35344301W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1585,2026-08-31,688122 CH Equity,CNE100003MF3,33282901W,Materials,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1586,2026-08-31,688126 CH Equity,CNE1000040F5,33825701W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1587,2026-08-31,688169 CH Equity,CNE100003R80,33730101W,Consumer Discretionary,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1588,2026-08-31,688180 CH Equity,CNE1000041Z1,33015805W,Health Care,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1589,2026-08-31,688183 CH Equity,CNE100005428,34709601W,Information Technology,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1590,2026-08-31,688187 CH Equity,CNE100004QK2,28208205W,Industrials,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1591,2026-08-31,688188 CH Equity,CNE100003LY6,33321201W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1592,2026-08-31,688200 CH Equity,CNE100003RC9,33702601W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1593,2026-08-31,688213 CH Equity,CNE100005QT0,35343101W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1594,2026-08-31,688220 CH Equity,CNE100005RF7,35190301W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1595,2026-08-31,688223 CH Equity,CNE100005R96,35201601W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1596,2026-08-31,688234 CH Equity,CNE100005RH3,35188401W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1597,2026-08-31,688235 CH Equity,CNE100005XT6,02637605W,Health Care,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1598,2026-08-31,688249 CH Equity,CNE1000060L1,35660501W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1599,2026-08-31,688271 CH Equity,CNE100005PN5,35426501W,Health Care,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1600,2026-08-31,688331 CH Equity,CNE100005B03,34408204W,Health Care,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1601,2026-08-31,688347 CH Equity,CNE100006M90,31849305W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1602,2026-08-31,688361 CH Equity,CNE100005ZD5,35673901W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1603,2026-08-31,688375 CH Equity,CNE100005Q55,35398201W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1604,2026-08-31,688387 CH Equity,CNE100005P31,35460701W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1605,2026-08-31,688396 CH Equity,CNE100003S06,33738301W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1606,2026-08-31,688411 CH Equity,            ,36563501W,Industrials,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1607,2026-08-31,688469 CH Equity,CNE1000060N7,35665701W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1608,2026-08-31,688472 CH Equity,CNE100006KH6,35692601W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1609,2026-08-31,688498 CH Equity,CNE100005VF9,35528101W,Information Technology,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1610,2026-08-31,688506 CH Equity,CNE100006FN4,35558801W,Health Care,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1611,2026-08-31,688521 CH Equity,CNE100004413,33929301W,Information Technology,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
1612,2026-08-31,688525 CH Equity,CNE100005VN3,35555001W,Information Technology,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1613,2026-08-31,688578 CH Equity,CNE100005XJ7,34554801W,Health Care,4.8940086183546664e-05,0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,0.0002503315892020606
1614,2026-08-31,688608 CH Equity,CNE100005XM1,34600801W,Information Technology,-4.8940086183546664e-05,-0.001633007368593529,0.029969299052029146,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,93,-0.0002503315892020606
1615,2026-08-31,688617 CH Equity,CNE100004C45,34621901W,Health Care,0.0,0.0,0.0,Rev3MFY2C,Analyst Expectations,MXCN1A_Analyst Expectations,265,0.0
