date,mp_return,bm_return,combined,bm_cum,mp_cum,combined_cum,rolling_corr_24m
2021-04-30,0.0019935736355268,0.0455049865559131,0.0474985601914399,1.394134790597057,1.016300135795007,1.419786821683539,-0.44530014369973997
2021-05-31,0.0016585269005724,0.0125787903187468,0.0142373172193192,1.4116713198040474,1.0179856969092784,1.4400007770476564,-0.44842865407941324
2021-06-30,0.001149403051916,0.013688650422611,0.014838053474527,1.4309951950124709,1.0191557727761127,1.46136758558085,-0.45402708791531105
2021-07-31,0.0042844631179433,0.0172805889462257,0.021565052064169,1.4557236347615055,1.023522308096011,1.49288205364879,-0.44028222402708456
2021-08-31,0.0007830504265643,0.023124381750894,0.0239074321774583,1.4893863438155295,1.0243237776759635,1.528573030095343,-0.44495424968459885
2021-09-30,-0.0052057947912289,-0.0430136918462918,-0.0482194866375207,1.425322338582573,1.0189913582896062,1.454866023296186,-0.3317154174807888
2021-10-31,0.0061319288010002,0.0555148876478975,0.0616468164488977,1.504448948071023,1.0252397407474725,1.5445538819920637,-0.2671453739324516
2021-11-30,0.001591437889484,-0.0224925739515698,-0.0209011360620858,1.4706100188501743,1.0268713461167027,1.5122709511493249,-0.2708454406984359
2021-12-31,0.0027019218803039,0.0418808184841061,0.044582740364410005,1.5322003701105464,1.0296458722750326,1.5796921343250545,-0.2550453703916612
2022-01-31,-0.0063985795554027,-0.0542653342575202,-0.060663913812922896,1.4490550048770015,1.0230576012473889,1.483861826837407,-0.14156943216457094
2022-02-28,-0.0047713035049524,-0.0269186132866446,-0.031689916791597,1.4100484535696405,1.018176282928789,1.4368383690147024,-0.11928215335028025
2022-03-31,0.0034424354009593,0.0247705864280142,0.028213021828973502,1.444976180656475,1.0216812890095601,1.477375921284421,0.1757420375110571
2022-04-30,0.00693747160608,-0.0853215450509328,-0.07838407344485279,1.3216885803610687,1.028769173942527,1.361573178564806,-0.050430793210305885
2022-05-31,0.0013350523359372,-0.0014873439979613,-0.00015229166202410018,1.3197227747838947,1.0301426346313394,1.361365822322475,-0.07884534011900818
2022-06-30,-0.0005809373495209,-0.0875144889173743,-0.0880954262668952,1.204227910636063,1.0295441862995482,1.2414357198997943,-0.044700759370009585
2022-07-31,0.0057583534465532,0.0781672032666923,0.0839255567132455,1.298359038506176,1.0354726656131052,1.3456239038160933,-0.016466880667321417
2022-08-31,-0.0043815529215002,-0.0434835841457469,-0.0478651370672471,1.2419017340039016,1.0309356873299544,1.2812154312189719,0.08698633098647637
2022-09-30,0.0034660241897827,-0.0947168505001166,-0.0912508263103339,1.1242727131284185,1.0345089353603503,1.16430346443869,0.034381120361249566
2022-10-31,0.0044457167928495,0.0709034978088439,0.0753492146016934,1.2039875809802623,1.0391080691066348,1.252032816042176,0.07513002274599466
2022-11-30,-0.0034977282112184,0.0680134771724532,0.0645157489612348,1.2858749628351804,1.0354735514988158,1.3328086508931811,0.2811390639372408
2022-12-31,-0.0034416435908406,-0.0440388941886591,-0.0474805377794997,1.2292464514070358,1.031909820586815,1.2695261793916035,0.33194390681939306
2023-01-31,-0.0063486861420304,0.0695807226170851,0.06323203647505471,1.314778307770425,1.0253585490090302,1.3498009050729303,0.20023859453985132
2023-02-28,-0.0003465577201375,-0.0253013215458941,-0.025647879266031598,1.2815126790439588,1.0250032030879621,1.3151813744264396,0.21296814845157663
2023-03-31,0.0004083096886009,0.0285690759113355,0.0289773855999364,1.3181243120529047,1.02542172182663,1.353291892247049,0.20220097131803177
2023-04-30,-0.0015803969802752,0.0157379110058519,0.0141575140255767,1.3388688351706433,1.0238011484339464,1.3724511411922358,0.18339666026992288
2023-05-31,-0.0011167495545998,-0.012433824424607,-0.0135505739792068,1.3222215751465534,1.022657818957434,1.3538536404706636,0.1828610221766193
2023-06-30,0.0010098307665811,0.0591575067052743,0.0601673374718554,1.400440906844144,1.0236905302867019,1.435311409344362,0.18528605778238494
2023-07-31,-0.0032478916445719,0.0327375489359231,0.029489657291351203,1.4462879095638228,1.0203656943667563,1.4776382509122936,0.1506424306119248
2023-08-31,0.0004071780794899,-0.0257508485687908,-0.0253436704893009,1.4090447686177718,1.0207811649105658,1.4401894739787855,0.1435367262622301
2023-09-30,0.0010517023591337,-0.0445487173930685,-0.0434970150339348,1.346273631426437,1.0218547228698613,1.3775455307774156,0.09314966012594557
2023-10-31,0.003777777718393,-0.0304033252115174,-0.0266255474931244,1.3053424363864885,1.0257150628733538,1.3408676268237603,-0.0026158122408792704
2023-11-30,0.0015176197329997,0.0921301344100408,0.0936477541430405,1.4256038105019058,1.0272717082932055,1.466436868678914,0.03357504171475371
2023-12-31,-0.0010589163465126,0.0480775791623283,0.047018662815815696,1.494143390555428,1.0261839134889839,1.5353867693480086,-0.00031631313538718896
2024-01-31,0.002301445308093,0.0107907395894842,0.0130921848975772,1.5102663027922605,1.0285456196419236,1.5554883368216064,-0.07840563499088662
2024-02-29,0.0025783246021241,0.0410628446224543,0.0436411692245784,1.5722821333223478,1.0311975441174532,1.623371666555696,-0.10113906537362578
2024-03-31,0.0011330528053171,0.0301390529668579,0.031272105772175,1.6196692278173943,1.0323659453876515,1.6741379170197779,-0.11224541735635415
2024-04-30,-0.000299128485279,-0.0391920772812981,-0.0394912057665771,1.5561910262706344,1.032057135326154,1.6080241920571212,0.04968420093243436
2024-05-31,0.0015058765174206,0.0421599405236175,0.043665817041038106,1.6217999473815916,1.033611285930878,1.6782398822250504,0.06528108139472787
2024-06-30,0.0002320537404173,0.0196799094875939,0.0199119632280112,1.653716823553046,1.0338511392959155,1.7116569330476974,0.04879831156737012
2024-07-31,-0.002057131834386,0.0169392528064841,0.0148821209720981,1.6817295508975467,1.0317243712052537,1.7371300185880438,-0.07427889162411679
2024-08-31,-0.0006898154547319,0.0247893106848869,0.024099495230154998,1.7234184672227013,1.0310126717889727,1.7789939751851653,-0.17440616873261489
2024-09-30,0.0004474735064517,0.0167354270294926,0.0171829005359443,1.7522606112221868,1.0314740226444143,1.8095622517148162,-0.03473876194534764
2024-10-31,0.0008234988951793,-0.0201432812011152,-0.0193197823059359,1.7169643329927002,1.0323234403624684,1.7746019029426467,-0.18025953993350152
2024-11-30,0.0075202341782474,0.0444709136553173,0.051991147833564705,1.7933193055944778,1.040086754381688,1.866865492824263,0.017888999088426782
2024-12-31,-0.0011708336078244,-0.0267184789264738,-0.027889312534298202,1.7454045415195132,1.038868985854605,1.8147998976353905,-0.054245939158643806
2025-01-31,0.005773046299844,0.0347533449875628,0.0405263912874068,1.8060631876937996,1.0448664246094155,1.888347188395308,0.19039105918798796
2025-02-28,-0.0029079898993971,-0.0081681647369554,-0.0110761546363525,1.791310966051366,1.0418279636004322,1.8674315629295202,0.20548344266965882
2025-03-31,-0.0023624056616275,-0.0462550922316689,-0.0486174978932964,1.7084537121010601,1.0393667433207807,1.776641712852919,0.27214711646671164
2025-04-30,0.0033428399603138,0.0067338929590887,0.0100767329194025,1.7199582565239064,1.0428411800037745,1.7945444568868076,0.26926864157281205
2025-05-31,0.0038573801035258,0.0573730878076493,0.0612304679111751,1.8186375726009438,1.0468638148226583,1.9044252536693924,0.29647095869414253
2025-06-30,1.7914398040877292e-05,0.0415821046301868,0.04160001902822768,1.894260350429225,1.0468825687577314,1.9836493804598765,0.2889357844233178
2025-07-31,0.0003685276550157,0.0126261993410631,0.012994726996078801,1.9181776592176163,1.0472683739358724,2.0094263626148936,0.3492235141377621
2025-08-31,0.0021054633134345,0.0248437631391109,0.0269492264525454,1.9658324106419531,1.0494733590765146,2.063578848700717,0.34881204814163164
2025-09-30,0.0027829639312623,0.0305454787888261,0.0333284427200884,2.025879702843604,1.0523940055816452,2.132354718158025,0.3763983135923327
2025-10-31,0.0028333730932569,0.0197283813607058,0.0225617544539627,2.065847030212216,1.055375830440565,2.1804643817178553,0.472494409126965
2025-11-30,0.0014487535745313,0.0012207816132758,0.0026695351878071,2.06836897828254,1.0569048099473897,2.186285208110611,0.5206366119115002
2025-12-31,0.0026539721614985,0.0075222242000008,0.0101761963614993,2.0839277134655076,1.0597098058903438,2.2085332756905856,0.5870620779537786
2026-01-31,0.0018275310588929,0.0213095342287219,0.023137065287614802,2.1283352424057833,1.0616464584740217,2.2596322542801084,0.5925789571649026
2026-02-28,0.0017329466317241,0.0065499188185154,0.008282865450239499,2.1422756654621264,1.063486235128316,2.278348484209332,0.5826952880393587
2026-03-31,-0.002888244160069,-0.0645130945438229,-0.0674013387038919,2.004070832917237,1.060414627220393,2.1247847463396403,0.6477086362723475
2026-04-30,0.0011954651967487,0.0946705635378419,0.09586602873459059,2.193797348039264,1.0616823160013582,2.3284794218870557,0.5598707034107154
2026-05-31,0.0014502497216216,0.0443576411002256,0.045807890821847205,2.2911090234502165,1.0632220204845897,2.4351421530257755,0.5580941538262311
2026-06-30,0.0002057419438971,-0.008614101985987,-0.0084083600420899,2.2713731766612013,1.0634407698498782,2.414666601049465,0.566401050866771
