date,cew_return,gross_stock,cost_stock,tax_stock,net_stock,cost_factor_level,cost_factor_at_base,turnover_oneway
2018-06-30,-0.005776332664037891,-0.0060961830007799376,0.0,0.0,-0.0060961830007799376,0.00026537806786215186,0.0004422967797702531,0.0
2018-07-31,-0.004495174446546329,-0.003958320507869959,0.0002752004460850964,8.273841509278978e-05,-0.0043162593690478455,0.00029698222317550314,0.000494970371959172,0.1376002230425482
2018-08-31,0.0051798595851486814,0.00536156759911834,0.000695158147546331,0.0002625405956560961,0.004403868855915913,0.00041270824973895176,0.0006878470828982529,0.3475790737731655
2018-09-30,0.0012364433694047143,0.0018201656620076218,0.0004057643956087389,0.00012983026745679835,0.0012845709989420847,0.0002132792323094239,0.0003554653871823732,0.20288219780436945
2018-10-31,0.0005233243153548413,-4.208537932406421e-08,0.0004995120539385635,0.00020729559838430632,-0.0007068497377021939,0.0003684750073882037,0.0006141250123136728,0.24975602696928176
2018-11-30,0.001984764923801571,0.00304820107110041,0.000356441956441072,7.685099789031176e-05,0.002614908116769026,0.000442067848527782,0.0007367797475463033,0.178220978220536
2018-12-31,0.0017097496329381158,0.0020665685691149734,0.0007664399778997537,0.000313758549368207,0.0009863700418470127,0.00033035294596729274,0.0005505882432788212,0.38321998894987686
2019-01-31,0.00041114408147580587,-0.000547626747540868,0.00034429557841238027,9.063220471887989e-05,-0.0009825545306721283,0.00036687765522303104,0.0006114627587050518,0.17214778920619014
2019-02-28,0.0034575542633297294,0.004014421687896737,0.0006463808674893661,0.0002378111234245599,0.003130229696982811,0.0006676860207960134,0.0011128100346600223,0.3231904337446831
2019-03-31,-0.00024346838746288049,-0.0003992417240995126,0.0006356122916220217,0.00024046965475260372,-0.001275323670474138,0.0005228416229326222,0.0008714027048877036,0.31780614581101085
2019-04-30,0.005976509775249083,0.00746765046229092,0.000638275962197795,0.00024304113388431877,0.006586333366208806,0.0005683260612962238,0.000947210102160373,0.31913798109889746
2019-05-31,0.00307735006240974,0.0031977588199465397,0.0005572652789705033,0.00019038016319288144,0.002450113377783155,0.0006380972322561601,0.0010634953870936003,0.27863263948525163
2019-06-30,0.001731862999207121,0.0020014520064147064,0.0006414615437669342,0.00020356073024412774,0.0011564297324036445,0.0003144217034453556,0.0005240361724089261,0.3207307718834671
2019-07-31,0.0034550178555401243,0.003427397180327275,0.0003465307322756339,0.0001297713045681369,0.0029510951434835037,0.0004394467348452622,0.0007324112247421037,0.17326536613781696
2019-08-31,0.0029088184653377463,0.0024707679621648946,0.0005500442363061402,0.000191129762992471,0.0017295939628662834,0.0005586333815242525,0.0009310556358737542,0.2750221181530701
2019-09-30,0.00041258146051801703,0.002118029095619448,0.0004946981741456403,0.00012631368254365085,0.0014970172389301571,0.00038359660652948104,0.000639327677549135,0.24734908707282016
2019-10-31,-0.0064174385247688145,-0.005286307133799179,0.0008256909585054645,0.00022269815638586047,-0.006334696248690504,0.0005415312034845862,0.0009025520058076437,0.41284547925273224
2019-11-30,0.0040695918446205515,0.003648582966230121,0.0005899666551153016,0.00021960106995980925,0.0028390152411550103,0.000596592801259018,0.0009943213354316966,0.2949833275576508
2019-12-31,-0.0006150015751945046,-0.0004169076186910039,0.0008536161048913508,0.0002568893933960606,-0.0015274131169784153,0.0004356729454164667,0.0007261215756941112,0.4268080524456754
2020-01-31,0.0003277839361009106,0.0007825788316398929,0.0005190792737840699,0.00011982802767819466,0.00014367153017762834,0.00048788629727174393,0.0008131438287862399,0.25953963689203496
2020-02-29,0.0005764725296066389,0.000269618241606141,0.0007063445875855928,0.00025506074532388094,-0.0006917870913033328,0.0004886596671816282,0.000814432778636047,0.3531722937927964
2020-03-31,0.015913683257195745,0.015727148891360676,0.0004378551269318221,0.00013381417987275645,0.015155479584556097,0.0006334741567436622,0.001055790261239437,0.21892756346591105
2020-04-30,0.009976607272482733,0.0072468256645115865,0.0006703359971448036,0.00021533965928460843,0.006361150008082174,0.00047629214404119327,0.0007938202400686555,0.33516799857240176
2020-05-31,0.009445006226728853,0.009620738800687877,0.0004582809848412104,0.00016068140138337245,0.009001776414463295,0.0005765094310027245,0.0009608490516712075,0.2291404924206052
2020-06-30,-0.0018539337170807146,-0.0009824400557334485,0.0007339509101955952,0.0002315603911903538,-0.0019479513571193975,0.00042002124219092874,0.000700035403651548,0.3669754550977976
2020-07-31,0.017666168718165457,0.016066625314311134,0.00040848171377451414,0.00013979664127763172,0.015518346959258989,0.0005033924286527872,0.0008389873810879787,0.20424085688725707
2020-08-31,-0.011818460596806364,-0.007745254146167433,0.0005818659796260735,0.0001681255467570071,-0.008495245672550514,0.0005063479127314889,0.0008439131878858148,0.2909329898130367
2020-09-30,0.007762275977643771,0.007004034210633594,0.0004965102532112707,0.0001512602981317888,0.0063562636592905345,0.0002880220731252705,0.00048003678854211754,0.2482551266056353
2020-10-31,-0.0023097692645608816,-0.0017425252169044987,0.0005466872802002291,0.00018249667607496845,-0.002471709173179696,0.0003113502325487313,0.0005189170542478855,0.2733436401001146
2020-11-30,-0.035185324399103726,-0.033387135533752874,0.00031072275443691825,0.00010134967345283912,-0.033799207961642624,0.0005498604314675971,0.0009164340524459952,0.15536137721845913
2020-12-31,-0.000760196478843131,-0.00033697201027333345,0.0014862438057470005,0.0006709176753562934,-0.0024941334913766273,0.0005424428118888591,0.0009040713531480984,0.7431219028735002
2021-01-31,-0.00024793287083707104,0.00010103777465778323,0.0006111020348790603,0.0001740910263759636,-0.0006841552865972407,0.0005257801022724057,0.0008763001704540095,0.30555101743953017
2021-02-28,-0.006377026209520833,-0.0022484488097065693,0.0007698977678787737,0.00013964142089543623,-0.0031579879984807795,0.0005730245883826613,0.0009550409806377688,0.3849488839393868
2021-03-31,0.0025312928963614483,0.0037159974244054942,0.0005783440463261504,0.00018794408830306245,0.002949709289776281,0.0005579191472439218,0.0009298652454065364,0.2891720231630752
2021-04-30,0.005893304313178532,0.006522696250673635,0.0010979929320143627,0.0003896250948551495,0.005035078223804123,0.00045059810076832226,0.0007509968346138705,0.5489964660071813
2021-05-31,0.006328969574400302,0.007966941011548443,0.0004568556022200392,0.0001234375626189163,0.007386647846709487,0.0004898726643437566,0.0008164544405729276,0.2284278011100196
2021-06-30,0.002576200201153356,0.0030193649351990246,0.0011169303938098917,0.00033995925097376,0.001562475290415373,0.0003881955849222856,0.0006469926415371427,0.5584651969049459
2021-07-31,0.0027217994727324517,0.0032069508149107796,0.00039867744973079645,0.00011300755076285278,0.00269526581441713,0.00042216579373963143,0.0007036096562327191,0.19933872486539822
2021-08-31,0.0021142336365944942,0.002309985068659051,0.0007386023746122183,0.0001999550231974086,0.0013714276708494243,0.0004756282714454086,0.0007927137857423477,0.3693011873061091
2021-09-30,-0.009349669308490769,-0.008761215097697029,0.00043296307109427535,0.00014092297619935408,-0.009335101144990659,0.00026750846713791604,0.00044584744522986006,0.21648153554713767
2021-10-31,0.0001167951182723672,0.0017194457599818865,0.000834636790300381,0.0002480064969672753,0.0006368024727142302,0.00043057188003836383,0.0007176198000639398,0.4173183951501905
2021-11-30,0.0035588120219835753,0.0037970267790226886,0.000520762764467807,0.00019746707239796715,0.0030787969421569145,0.000600093277989484,0.0010001554633158067,0.2603813822339035
2021-12-31,0.006243592800904446,0.006409341515902568,0.0009693247197285606,0.00033962125575712936,0.0051003955404168785,0.00030406710277694493,0.0005067785046282416,0.4846623598642803
2022-01-31,-0.01833116289501371,-0.017927239380073342,0.0002924433174171009,6.435079848140325e-05,-0.018284033495971845,0.0003273301990214748,0.000545550331702458,0.14622165870855044
2022-02-28,-0.01048539686930237,-0.009907068912322767,0.0007014450934312914,0.00020720573896762618,-0.010815719744721685,0.0005257265117113693,0.0008762108528522822,0.35072254671564573
2022-03-31,0.006434197043498027,0.00695857574420291,0.0004993529862129675,0.00015302012878214876,0.006306202629207794,0.0004645046243672488,0.0007741743739454147,0.24967649310648377
2022-04-30,0.01650995963102997,0.01705331063894417,0.0008103872092604798,0.00021528110568520942,0.016027642323998482,0.00032541053210015847,0.0005423508868335975,0.4051936046302399
2022-05-31,0.0034287161107706436,0.0035233488844154965,0.0003305967126817937,9.384161819359446e-05,0.0030989105535401086,0.0005655376067191203,0.0009425626778652006,0.16529835634089685
2022-06-30,-0.0007007435313146753,-0.00034841209633611377,0.0009647117293480943,0.0002948331857854328,-0.001607957011469641,0.00038690997742955695,0.0006448499623825949,0.4823558646740472
2022-07-31,0.014759240752785164,0.014694211885840119,0.0003545833858996013,9.321941104987567e-05,0.014246409088890643,0.0003870399186230412,0.000645066531038402,0.17729169294980063
2022-08-31,-0.009473394852550132,-0.008670531662353282,0.0006457408754804929,0.00018327495041314747,-0.009499547488246923,0.0005825123867146591,0.0009708539778577652,0.32287043774024643
2022-09-30,0.006583137301643558,0.007561777004195432,0.0005371188040925996,0.0001696325747288725,0.00685502562537396,0.0003783856230137546,0.0006306427050229243,0.2685594020462998
2022-10-31,0.008772654075020647,0.009964588327535839,0.0005074636349216894,0.00017213621151652397,0.009284988481097625,0.00042017633533108616,0.000700293892218477,0.2537318174608447
2022-11-30,-0.005930675518664094,-0.005045733303776815,0.00040662633672308804,0.00013202503078241345,-0.005584384671282316,0.0005358367648893539,0.0008930612748155899,0.203313168361544
2022-12-31,-0.006654173352182533,-0.006270316934689659,0.0007820178361277106,0.00024266674660591516,-0.0072950015174232845,0.0003615470298571051,0.0006025783830951753,0.3910089180638553
2023-01-31,-0.0144133864232858,-0.013932797897564768,0.0003510284540092125,0.00011184416623602258,-0.014395670517810003,0.0004814203805843004,0.000802367300973834,0.17551422700460625
2023-02-28,-0.0003367235359442334,0.0013859817815895029,0.0011248491937107712,0.0003688698021958154,-0.00010773721431708372,0.0006317564782788145,0.0010529274637980242,0.5624245968553856
2023-03-31,-0.0031313119059070485,-0.005348922289929004,0.00065861029223042,0.0002553297597905828,-0.0062628623419500075,0.0006315031506888356,0.0010525052511480594,0.32930514611521
2023-04-30,-0.002415119212749582,-0.0016406746028032404,0.0011931057908607307,0.00039500499112890753,-0.003228785384792879,0.00038111683907626764,0.0006351947317937794,0.5965528954303654
2023-05-31,-0.0001385941424630498,-0.000204202538423908,0.00036308516645557976,8.909483125706474e-05,-0.0006563825361365525,0.0005718630581528778,0.0009531050969214631,0.18154258322778988
2023-06-30,0.001337950402287595,0.001782388894906996,0.0009669159376323072,0.00027693271788078544,0.0005385402393939033,0.0004444384926194032,0.0007407308210323387,0.4834579688161536
2023-07-31,-0.006195206173695901,-0.005751842151057328,0.000491529039815591,0.00012646700656673553,-0.006369838197439655,0.00044336402263856986,0.0007389400377309498,0.24576451990779552
2023-08-31,0.0008421196623586173,0.0013535482618240418,0.000913359565563359,0.000281092972748155,0.00015909572351252777,0.0006052450971900948,0.0010087418286501579,0.45667978278167953
2023-09-30,-7.185533317850593e-05,0.0005301112334825506,0.0004686202667866427,0.00013499245766756456,-7.350149097165668e-05,0.0004428180593388093,0.0007380300988980155,0.23431013339332135
2023-10-31,0.007239276568307087,0.007898768279588974,0.0006678724919330918,0.00017937347996487772,0.007051522307691005,0.0006619484972606093,0.0011032474954343488,0.3339362459665459
2023-11-30,0.0020736832962659183,0.002898141720932391,0.000595716152233998,0.00015399821968977093,0.002148427349008622,0.0007216340280271574,0.0012027233800452623,0.297858076116999
2023-12-31,-0.0016947719176594331,-0.0012742894202305525,0.0008481562249284943,0.00026635250878236067,-0.002388798153941407,0.00039848741684819983,0.0006641456947469997,0.42407811246424715
2024-01-31,0.009654449003185189,0.010136946299533059,0.00039777785078992623,0.00011555825930326211,0.00962361018943987,0.0004659021540451171,0.0007765035900751952,0.1988889253949631
2024-02-29,0.006253646022618655,0.006834970100686764,0.0005428432422665662,0.0001279898948463357,0.006164136963573862,0.0005813240780681076,0.000968873463446846,0.2714216211332831
