date,cew_return,ew_return,ew_all_return,ew_top50_return,cew_cumulative,ew_cumulative,ew_all_cumulative,ew_top50_cumulative
2018-06-30,-0.006360823603691655,-0.006958255325262013,-0.006272563876782836,-0.006958255325262012,0.9936391763963084,0.9930417446747379,0.9937274361232171,0.9930417446747379
2018-07-31,-0.0037093031933052535,-0.005320792425263287,-0.0021423904709185274,-0.005141530272913472,0.9899534674263084,0.9877579756817023,0.9915984839333764,0.987935990482226
2018-08-31,0.004881582887857538,0.0060232830702515614,0.0019544512369990374,0.004454158134554733,0.9947860073326719,0.9937075215741319,0.9935365148169064,0.9923364136106518
2018-09-30,-0.00015111113737937483,-0.0025035750237538553,-0.0012278738342300184,-0.0027673302938181978,0.9946356840876547,0.9912197002422025,0.9923165773270106,0.9895902909916082
2018-10-31,0.0007997673375791859,-0.001903153643977949,-2.4424225859329224e-05,-0.0010603661743962519,0.9954311612205787,0.9893332568577038,0.992292340762802,0.9885409629205298
2018-11-30,0.002351853188453136,0.0023644366794435463,0.0014600662363769006,0.0025358587591028325,0.997772269170981,0.9916724726984115,0.9937411533061652,0.9910477631800839
2018-12-31,0.003273640471707074,0.004483618382027782,0.003907388812566289,0.004494580581162466,1.0010386168528862,0.9961187536259531,0.9976240863711804,0.9955021072114776
2019-01-31,-0.006314588325720229,-0.00852958844231318,-0.0054022984568281975,-0.0093049077655698,0.9947174700893119,0.9876222706178538,0.9922346233088828,0.9862390519234444
2019-02-28,0.003159512082943007,0.004982979218078656,0.0019520934848671835,0.004809247650115672,0.9978602919551737,0.9925435718676542,0.9941715580525037,0.9909821197663594
2019-03-31,0.0019052334990563836,0.003110032699570311,0.00137290493225325,0.002642156141231515,0.9997614488107849,0.995630414831911,0.9955364610880599,0.9936004492599507
2019-04-30,0.004297614862999695,0.004127104368214783,-0.0012537098714300637,0.004001445153809836,1.004058038472648,0.9997394854660911,0.9942883471994253,0.9975762869624651
2019-05-31,0.003637517667361663,0.005697265617779201,0.004402011559894222,0.005228588339161866,1.0077103173266488,1.0054352668633733,0.9986652159976652,1.0027922027039013
2019-06-30,0.0015705761204446872,-0.00044295547575354016,0.0012175078212071084,-0.0014168825538146807,1.009293003087368,1.0049899038064003,0.9998810987089098,1.0013713639267887
2019-07-31,0.003976108599520113,0.005139329416269169,0.0013664034103453274,0.0055898793429170045,1.013306061676379,1.0101548779820861,1.0012473396521255,1.0069689090285916
2019-08-31,0.0034221349478372066,0.00472756988114465,0.004208811762521273,0.005025804611940335,1.0167737317628969,1.0149304557585257,1.0054614012324465,1.012029738015668
2019-09-30,-0.002077985507825935,-0.00426799171777738,-0.006016352339979083,-0.00452200492650772,1.0146608906835555,1.0105987409792283,0.9994121911783831,1.0074533345545889
2019-10-31,-0.006840384031233803,-0.0068423530308688515,-0.00463280669001978,-0.006911030668377624,1.0077202205298061,1.0036838676208968,0.9947821076930046,1.0004907936625227
2019-11-30,0.003110802797839037,0.003068061748760319,-1.4843306884317203e-05,0.00284820769966985,1.0108550394112692,1.0067632317029924,0.9947673418368971,1.0033403992444812
2019-12-31,-0.0013351984945063995,-0.002278399403368761,-0.0026232091363177423,-0.0032286974318654683,1.009505347284483,1.0044694229565467,0.99215785905728,1.0001009166741537
2020-01-31,0.0019255840768954552,0.004516951830698818,0.003530129938670026,0.003552811227547474,1.011449234706755,1.0090065629554514,0.995660305219425,1.0036540864395942
2020-02-29,0.00021579273711237984,0.001429670270672422,-0.0005443008713406325,0.001599173089292459,1.0116674981055627,1.0104491096414223,0.9951183664477348,1.0052591030455866
2020-03-31,0.022974274458006958,0.028781112541212378,0.015145657640295592,0.030852174627108334,1.0349098248672852,1.0395309591831798,1.0101900885375223,1.0362735324382395
2020-04-30,0.005555805441206626,0.00025874486173354166,-0.0088039263741302,0.0011112157954512065,1.040659582503441,1.0397999324774814,1.0012964493741618,1.0374250559558928
2020-05-31,0.007595670233861698,0.010160295671362635,0.0006633349458303053,0.010349089061130523,1.0485640895178454,1.0503646072305155,1.0019606443001674,1.0481614602542288
2020-06-30,-0.0009147663990773864,-0.0021137917604440192,-0.004170251820793066,-0.0022853494033425463,1.0476048983214754,1.0481443551782896,0.9977822160989116,1.0457660450864301
2020-07-31,0.016933437518445928,0.02030763950469582,0.011831476472578054,0.02063137658921722,1.0653444504112202,1.069429692892132,1.0095874529134425,1.0673416381868246
2020-08-31,-0.010172997006671448,-0.011032310118789877,-0.007109362175901516,-0.010593178594334632,1.0545067045061127,1.0576314128699038,1.002409930062435,1.0560350975923418
2020-09-30,0.008706754171562017,0.010105654384164456,0.004769675914003325,0.00999458304322633,1.0636880351545115,1.0683194703942025,1.0071911005618115,1.0665897280717902
2020-10-31,-0.0006934980793805466,-0.002069918756390713,-0.004732649550848258,-0.002990306215182152,1.0629503695450717,1.066108135884616,1.0024244180521193,1.0634002981788877
2020-11-30,-0.03186172543163224,-0.04109835623294398,-0.03353647151699928,-0.04357624110266533,1.0290829367231746,1.0222928439331902,0.96880664010817,1.0170613103967983
2020-12-31,0.0010120959631294147,-0.0021867982154267105,-0.0011287535120055668,0.0005265949391762628,1.0301244674091576,1.0200572957664336,0.9677130962106936,1.017596889735685
2021-01-31,0.0017117708848422106,-0.0030123393817527056,0.00013179772936678196,-0.002826447181972635,1.0318878044802322,1.0169845370027522,0.9678406385994527,1.0147207058743075
2021-02-28,-0.0009617347925778894,-0.010091506425291328,-0.010764933137769118,-0.00891859274834468,1.0308954020766268,1.006721631013167,0.9574218988369138,1.0056708251453017
2021-03-31,0.0014176669841357561,-0.0020589454170139698,0.008441766715555825,-0.002409021702497346,1.0323568684522482,1.0046488461247836,0.9655042311552595,1.0032481423019584
2021-04-30,-0.000545911378691593,0.003993571625389916,0.00756286500031144,0.005285333798630467,1.0317932930908895,1.008660983250148,0.9728062093127162,1.00855064361688
2021-05-31,0.004042750202001984,0.0011681340183590694,0.0017263469118623536,0.0013241154771816293,1.035964575634957,1.009839234457674,0.9744856103080038,1.0098860811336148
2021-06-30,0.0059484307335938924,0.01269331982673405,0.0029902186981351207,0.010833638461931581,1.0421269391555785,1.0226574468342295,0.9773995354010105,1.0208268218243532
2021-07-31,0.008983856880153981,0.011554633438259744,0.011428575984409734,0.014813421103212744,1.0514892584279052,1.0344738787653056,0.9885698202584677,1.0359487594094916
2021-08-31,0.003605203593822253,0.005658620600209745,0.0033194580943680064,0.0065856668907398296,1.055280091281255,1.040327573966066,0.9918513363501726,1.0427711728548377
2021-09-30,-0.012118304674833632,-0.016998288095700767,-0.008224922452601736,-0.01841725748000614,1.0424918856178225,1.0226437861498894,0.983693436024183,1.0235661876716422
2021-10-31,0.01712271807814697,0.019299724188086228,0.008593713016606818,0.018093289273344432,1.0603421802740123,1.0423805291652424,0.9921470151096946,1.0420858667955997
2021-11-30,0.014872404840752888,0.016160583308252,0.007935537559546976,0.016527282241548046,1.076112018448774,1.059226006545717,1.0000202350126899,1.0593087140360589
2021-12-31,0.004142079067797297,0.003551768830822624,0.006118220221280276,0.0033566331375526302,1.0805693595149959,1.062988132460563,1.0061385790362338,1.0628644247684904
2022-01-31,-0.01537155713380433,-0.02422110062656082,-0.018822313500689962,-0.023389694372483442,1.0639593258681728,1.0372413899393957,0.9872007232764751,1.03800435071377
2022-02-28,-0.010918153895241608,-0.010886411379999099,-0.008232589164319388,-0.011128220434173514,1.0523428542100666,1.0259495534681533,0.979073505299021,1.026453209487396
2022-03-31,0.003175974113713056,0.00544654328328661,0.0030747724923541795,0.0034333428477819382,1.0556850678737886,1.0315374321175863,0.9820839335811071,1.0299773752727723
2022-04-30,0.009660960402159717,0.008286263203214983,0.006060429733069437,0.008462450376947825,1.0658839995116687,1.0400850227840812,0.9880357842525519,1.0386935077003971
2022-05-31,0.003353950042459376,0.0026162656987769994,-0.000238988572988499,0.0015961453793793621,1.0694589211970875,1.0428061615530029,0.9877996549904118,1.0403514135433045
2022-06-30,-0.0007742039649893942,-0.0012831496602589093,-0.0012741067481948825,-0.002512787266840112,1.0686309418599034,1.0414680851810902,0.9865410927841239,1.0377372317583138
2022-07-31,0.012700640629803243,0.017484701925931535,0.004589916495477389,0.017021821831019787,1.082203239418354,1.059677844215852,0.9910692340193602,1.0554014100247195
