case,full_sharpe,full_cagr,full_mdd,full_calmar,y2023_sharpe,y2023_cagr,y2023_mdd,y2023_calmar,last24_sharpe,last24_cagr,last24_mdd,last24_calmar
shrink0.4,0.8715,0.0213,-0.0361,0.5918,1.2015,0.0232,-0.0122,1.9081,1.7449,0.0351,-0.0122,2.8866
