case,full_sharpe,full_cagr,full_mdd,full_calmar,y2023_sharpe,y2023_cagr,y2023_mdd,y2023_calmar,last24_sharpe,last24_cagr,last24_mdd,last24_calmar
wrebal6,0.4656,0.0105,-0.0375,0.2797,0.8691,0.0177,-0.0162,1.092,1.3457,0.0258,-0.0162,1.5945
