case,full_sharpe,full_cagr,full_mdd,full_calmar,y2023_sharpe,y2023_cagr,y2023_mdd,y2023_calmar,last24_sharpe,last24_cagr,last24_mdd,last24_calmar
scale1,0.6903,0.0162,-0.0499,0.324,1.3403,0.0233,-0.011,2.1151,1.8887,0.0321,-0.011,2.9181
