case,full_sharpe,full_cagr,full_mdd,full_calmar,y2023_sharpe,y2023_cagr,y2023_mdd,y2023_calmar,last24_sharpe,last24_cagr,last24_mdd,last24_calmar
hyst0.2,0.8548,0.021,-0.0348,0.6028,1.1227,0.0224,-0.0137,1.6425,1.7248,0.0365,-0.0137,2.6696
