case,full_sharpe,full_cagr,full_mdd,full_calmar,y2023_sharpe,y2023_cagr,y2023_mdd,y2023_calmar,last24_sharpe,last24_cagr,last24_mdd,last24_calmar
scale0.9,0.707,0.0166,-0.0487,0.3401,1.3321,0.0232,-0.0112,2.0832,1.8771,0.0324,-0.0112,2.9001
