date,cew_return,gross_stock,cost_stock,net_stock,cost_factor_level,cost_factor_at_base,turnover_oneway
2018-06-30,-0.007361785965802647,-0.007237250715194253,0.0,-0.007237250715194253,0.00041217618250030604,0.0006869603041671767,0.0
2018-07-31,-0.004034312882104668,-0.0033060632877135853,0.0008755337135854227,-0.004181597001299008,0.0005294899217691218,0.0008824832029485364,0.21888342839635566
2018-08-31,0.00299620867526625,0.0034978547480292214,0.000841697751549719,0.0026561569964795024,0.000761671891665545,0.0012694531527759085,0.21042443788742976
2018-09-30,0.0002674778501309434,0.000958510956211722,0.0009403102999769762,1.8200656234745806e-05,0.00036814956757433574,0.0006135826126238929,0.23507757499424403
2018-10-31,0.0009822641662189532,0.0005861639825045966,0.0005127780166840841,7.338596582051246e-05,0.00048576858929167305,0.0008096143154861218,0.12819450417102102
2018-11-30,0.0015545890912535317,0.002955455477199084,0.0006694188013447782,0.002286036675854306,0.0007250684044411876,0.0012084473407353127,0.16735470033619454
2018-12-31,0.0023888802591738286,0.0027175700760318808,0.001069297196619165,0.0016482728794127157,0.000323093102955404,0.0005384885049256734,0.2673242991547913
2019-01-31,-0.005618137908458366,-0.006526898367137244,0.00048632413295529955,-0.007013222500092543,0.0002842988762966315,0.00047383146049438587,0.12158103323882488
2019-02-28,0.0026681896976389857,0.003391088264793923,0.0007106361168459985,0.0026804521479479246,0.0006599925067656232,0.0010999875112760386,0.17765902921149962
2019-03-31,-0.002063756353374462,-0.0022860876517656237,0.0007550904229346915,-0.0030411780747003152,0.0006136682227049717,0.0010227803711749528,0.18877260573367288
2019-04-30,0.0033716359034317795,0.00487969857072807,0.0008284018371853525,0.004051296733542717,0.0005603051185800199,0.0009338418643000333,0.2071004592963381
2019-05-31,-0.00014008397001340507,0.00039307761501701814,0.000661071641894269,-0.0002679940268772509,0.0007115050801112548,0.0011858418001854248,0.16526791047356726
2019-06-30,5.393343350671154e-05,0.00024062174105861736,0.000954344561965721,-0.0007137228209071037,0.00037291130693516,0.0006215188448919334,0.23858614049143026
2019-07-31,0.005427262185502466,0.005005416382541572,0.0006235598259786701,0.004381856556562902,0.0005358520491561492,0.000893086748593582,0.15588995649466753
2019-08-31,0.001966921823076408,0.0009286033844724665,0.0006093912248036199,0.00031921215966884665,0.0006838967301346118,0.0011398278835576864,0.15234780620090496
2019-09-30,-0.0025160307043918485,-2.400851572919877e-06,0.0007642764913484457,-0.0007666773429213656,0.0004231531978915518,0.000705255329819253,0.19106912283711142
2019-10-31,-0.007462343424795094,-0.006012187527252685,0.0007128489731526268,-0.006725036500405311,0.000714151036168319,0.0011902517269471984,0.1782122432881567
2019-11-30,0.003142913805518505,0.0030490723036359366,0.0010174752861661048,0.0020315970174698316,0.0007664093451219663,0.0012773489085366105,0.2543688215415262
2019-12-31,-0.002872453765529076,-0.00255200613199362,0.0010611855411271636,-0.0036131916731207835,0.0004371968105161829,0.0007286613508603049,0.2652963852817909
2020-01-31,0.0012737843817356809,0.0016624414713947728,0.000963307221093188,0.0006991342503015848,0.0005753532022073034,0.0009589220036788391,0.240826805273297
2020-02-29,0.000688778998100011,0.0004443667312966368,0.000850071655889779,-0.0004057049245931422,0.0008814756303744851,0.0014691260506241419,0.21251791397244474
2020-03-31,0.018586286749860414,0.019281471291842864,0.0010028969796179452,0.01827857431222492,0.0010610776863835016,0.0017684628106391694,0.2507242449044863
2020-04-30,0.002628148066882203,-0.00019110911331043836,0.0009812827301509525,-0.0011723918434613909,0.0008260491086722458,0.0013767485144537432,0.24532068253773814
2020-05-31,0.009531187906065199,0.010078518545296813,0.0008645601958027303,0.009213958349494083,0.0009156961297624962,0.0015261602162708271,0.21614004895068256
2020-06-30,-0.002553951432594694,-0.001405047210184916,0.0010875919219534376,-0.0024926391321383537,0.0006289885011904829,0.001048314168650805,0.2718979804883594
2020-07-31,0.019369523552908708,0.01765280758360767,0.0006964257452705065,0.016956381838337163,0.0007732212706217948,0.0012887021177029913,0.17410643631762662
2020-08-31,-0.012067455022096716,-0.007879952089983997,0.0008172125316551281,-0.008697164621639124,0.0009318335736499714,0.0015530559560832857,0.20430313291378202
2020-09-30,0.007368904683097538,0.006709302430229371,0.0010037894089022128,0.005705513021327158,0.0005270603573143837,0.0008784339288573061,0.2509473522255532
2020-10-31,-0.003225538660413508,-0.0024811071569193948,0.0006041594976518311,-0.003085266654571226,0.0005025888252787936,0.0008376480421313228,0.1510398744129578
2020-11-30,-0.037023991326390955,-0.03452878520696166,0.0007186307093984301,-0.03524741591636009,0.0009952554653520748,0.0016587591089201248,0.17965767734960753
2020-12-31,-0.0004919519077705804,-0.00016911509781848775,0.0018233693720819595,-0.001992484469900447,0.0007265817538245992,0.0012109695897076654,0.45584234302048987
2021-01-31,-0.003395137731889001,-0.002968596466671877,0.0010580393702440047,-0.004026635836915882,0.0007115302998169994,0.0011858838330283323,0.2645098425610012
2021-02-28,-0.005260710571051601,-0.0014980679996484873,0.0010277921887170908,-0.002525860188365578,0.001024998562608234,0.00170833093768039,0.2569480471792727
2021-03-31,0.0043292786592209285,0.005559035791595774,0.0012477734694322515,0.004311262322163522,0.0008808653954443838,0.0014681089924073064,0.3119433673580629
2021-04-30,0.004743571062388134,0.005764424931582544,0.0010408054508015997,0.004723619480780945,0.0007884460158945098,0.0013140766931575164,0.26020136270039995
2021-05-31,0.002818805220217875,0.005102680155685204,0.0009017665660406166,0.004200913589644588,0.0008116194185845344,0.001352699030974224,0.22544164151015417
2021-06-30,0.0021095285557433023,0.002161774160847547,0.0016219081146636172,0.0005398660461839299,0.0005875139146848976,0.0009791898578081627,0.4054770286659043
2021-07-31,0.007745565449559973,0.008255914984234934,0.001015690252708217,0.007240224731526718,0.0005834741302908059,0.0009724568838180098,0.25392256317705425
2021-08-31,0.0018509814040845556,0.002515323250132608,0.0007670806399878616,0.0017482426101447465,0.0008590744108018718,0.0014317906846697864,0.1917701599969654
2021-09-30,-0.010506356518697598,-0.008926286926391112,0.0009653611732038364,-0.009891648099594948,0.0004520437332106015,0.0007534062220176692,0.2413402933009591
