date,cew_return,gross_stock,cost_stock,net_stock,cost_factor_level,cost_factor_at_base,turnover_oneway
2018-06-30,-0.008610245841098787,-0.008436040333705382,0.0,-0.008436040333705382,0.0004416253619557141,0.0007360422699261902,0.0
2018-07-31,-0.004243953383971532,-0.003500460581647772,0.0011725299599367352,-0.004672990541584507,0.0005284091343491306,0.0008806818905818844,0.2931324899841838
2018-08-31,0.002271515859464951,0.0028271496076882,0.0008142140417730815,0.002012935565915118,0.0007618180096871208,0.001269696682811868,0.20355351044327036
2018-09-30,-0.0001971787904516561,0.00030913410094962374,0.0008630805848029303,-0.0005539464838533065,0.0003927043869894354,0.000654507311649059,0.21577014620073257
2018-10-31,-0.0008733838771885522,-0.001280458976818802,0.0006321667213875245,-0.0019126256982063264,0.0004508321455706095,0.0007513869092843493,0.1580416803468811
2018-11-30,0.002287042706467913,0.0035069226302237876,0.0008712950845115472,0.0026356275457122403,0.000703230889852843,0.0011720514830880716,0.21782377112788678
2018-12-31,0.0037621463881613157,0.00429586615303265,0.0011227073786912879,0.0031731587743413616,0.0003278695252256966,0.0005464492087094943,0.28067684467282195
2019-01-31,-0.00809130475847444,-0.009094107387119934,0.0005774805174927061,-0.00967158790461264,0.0002725805468705721,0.00045430091145095354,0.14437012937317653
2019-02-28,0.0033702617623502266,0.0038754480844082778,0.0007451532930637175,0.0031302947913445602,0.00066157439461086,0.0011026239910181,0.18628832326592937
2019-03-31,-0.0005079089858128134,-0.0010634374459221859,0.0008118715127449963,-0.001875308958667182,0.0006437156130000115,0.0010728593550000192,0.2029678781862491
2019-04-30,0.0036078983889997235,0.005200082933541064,0.0009976472238980118,0.004202435709643052,0.000595908204149288,0.0009931803402488135,0.24941180597450296
2019-05-31,0.001131640831432901,0.0015029717442472793,0.0007631974020642305,0.0007397743421830488,0.0007418707265852728,0.0012364512109754547,0.19079935051605762
2019-06-30,-0.0001725334662484179,-0.00012517786677781573,0.0010868433953454479,-0.0012120212621232636,0.000376522510740532,0.0006275375179008867,0.271710848836362
2019-07-31,0.004996749944235521,0.004676573348479537,0.000478359192580062,0.004198214155899474,0.0005538305868702799,0.0009230509781171331,0.1195897981450155
2019-08-31,0.00046417196574260577,-0.00067330581734467,0.0007202870420232895,-0.0013935928593679595,0.00070187275768102,0.0011697879294683667,0.18007176050582235
2019-09-30,-0.0025091410661529758,-0.0003831798267307277,0.0008537654571627731,-0.0012369452838935009,0.00046124538513961946,0.0007687423085660324,0.21344136429069327
2019-10-31,-0.007281565829954676,-0.00564840668780155,0.0007438192992002493,-0.006392225987001799,0.0007003509601080874,0.0011672516001801458,0.1859548248000623
2019-11-30,0.0029651811086255937,0.0027282951604935585,0.00109869487116543,0.0016296002893281284,0.0007410915225982358,0.0012351525376637263,0.2746737177913575
2019-12-31,-0.0011273920575258151,-0.0008351060196089873,0.0015648876281149286,-0.0023999936477239157,0.0005571095436553845,0.0009285159060923075,0.39122190702873216
2020-01-31,0.0017858883459612503,0.0022156478386315317,0.00085437216277177,0.0013612756758597617,0.0005995754564964032,0.0009992924274940054,0.2135930406929425
2020-02-29,0.0010505002992798982,0.000984573610695645,0.0008199395143391673,0.00016463409635647768,0.0008517767709916714,0.0014196279516527858,0.2049848785847918
2020-03-31,0.01837739287993001,0.01894671096485962,0.0010105267926287151,0.017936184172230907,0.0009895786429897952,0.0016492977383163253,0.2526316981571788
2020-04-30,-0.0008704053237916071,-0.004316884343414618,0.001189949043290157,-0.005506833386704775,0.0007037318963585701,0.0011728864939309503,0.2974872608225393
2020-05-31,0.008558205914042712,0.008969152474931269,0.001092263256932185,0.007876889217999084,0.0008189484158856674,0.0013649140264761124,0.2730658142330462
2020-06-30,-0.004500066169772917,-0.0037843259427786866,0.0015697242761991551,-0.005354050218977842,0.0005609872627253963,0.000934978771208994,0.39243106904978875
2020-07-31,0.018331027554633884,0.01575836033479537,0.0011071880235921916,0.01465117231120318,0.0007690688681509613,0.001281781446918269,0.2767970058980479
2020-08-31,-0.01279054961671811,-0.00956288725094854,0.001009659131902462,-0.010572546382851003,0.0009220720569625753,0.0015367867616042923,0.2524147829756155
2020-09-30,0.007585386406345632,0.007410574696591925,0.0012603975621537705,0.006150177134438155,0.0005213171644902912,0.000868861940817152,0.3150993905384426
2020-10-31,-0.003289729805659575,-0.0025413239618944008,0.0007951210576516211,-0.003336445019546022,0.00046760700455529607,0.0007793450075921602,0.19878026441290528
2020-11-30,-0.03758435293631873,-0.035355842741753754,0.0005362326874741563,-0.03589207542922791,0.0009507446964933916,0.0015845744941556526,0.13405817186853905
2020-12-31,-0.00030868560491325236,-0.0002398796422240202,0.0021251017726970248,-0.002364981414921045,0.0007035927065722447,0.001172654510953741,0.5312754431742561
2021-01-31,-0.004049722138335105,-0.004513435722634706,0.000785662256733411,-0.005299097979368117,0.0005981973511741724,0.0009969955852902875,0.19641556418335276
2021-02-28,-0.00853326035737475,-0.004127135247912909,0.0009135529394933383,-0.0050406881874062465,0.0008696034745071484,0.0014493391241785806,0.22838823487333457
2021-03-31,0.0020347277476722046,0.0032336080048651177,0.001107485969691244,0.0021261220351738736,0.0007555039006306866,0.0012591731677178111,0.276871492422811
2021-04-30,0.00664137837866385,0.007598140695414805,0.0012121105311976904,0.006386030164217115,0.0007493429935676616,0.001248904989279436,0.3030276327994226
2021-05-31,0.0011282082116693553,0.0036083214918717346,0.0010057386869390546,0.00260258280493268,0.0007912618094394077,0.0013187696823990127,0.25143467173476364
2021-06-30,0.004393370883500846,0.0032061161349444334,0.0016944771494531987,0.0015116389854912347,0.0006430860190096674,0.001071810031682779,0.4236192873632997
2021-07-31,0.005334969757719826,0.0062878659770165615,0.0014573787986321344,0.004830487178384427,0.0005569580917072476,0.0009282634861787459,0.3643446996580336
2021-08-31,0.001477410757664831,0.002002554874369357,0.0012308216168577738,0.0007717332575115832,0.0008567110599387116,0.0014278517665645193,0.3077054042144435
2021-09-30,-0.011852447950964767,-0.011072336397761241,0.0008384323752244065,-0.011910768772985648,0.0004658326208368987,0.0007763877013948312,0.20960809380610163
2021-10-31,0.016550638589005677,0.017008916273044832,0.0007302821845295338,0.0162786340885153,0.0005122224986500482,0.0008537041644167471,0.18257054613238344
2021-11-30,0.007741329631753555,0.008335897780439666,0.0005600746093762923,0.007775823171063374,0.0008164069130594932,0.0013606781884324887,0.14001865234407307
2021-12-31,0.007310914410472922,0.0078116021634028095,0.0012591730817129601,0.00655242908168985,0.0005676559199323186,0.0009460931998871977,0.31479327042824
2022-01-31,-0.013489907027973471,-0.013016536320524554,0.00086888389291671,-0.013885420213441264,0.0005334556255280194,0.0008890927092133657,0.2172209732291775
2022-02-28,-0.010475055144247167,-0.009558920376190425,0.000839176978906243,-0.010398097355096668,0.0008688378320113047,0.0014480630533521745,0.20979424472656075
2022-03-31,0.005326403280868376,0.006131248720790213,0.0011944947666654203,0.0049367539541247925,0.0007971409069030184,0.0013285681781716975,0.29862369166635505
2022-04-30,0.009214800636165551,0.009556191766856561,0.000867679912257854,0.008688511854598707,0.0006085799000903015,0.001014299833483836,0.2169199780644635
2022-05-31,0.0020227365716074886,0.0033127985875777114,0.001082048320399851,0.0022307502671778607,0.0009774830569130673,0.0016291384281884454,0.27051208009996275
2022-06-30,-0.0005927475128576128,0.00020837780468515622,0.0016626785530533669,-0.0014543007483682107,0.0006881398560375849,0.0011468997600626416,0.4156696382633417
2022-07-31,0.013127019108783125,0.013389563011176175,0.0007032496519724782,0.012686313359203696,0.0006539155307563266,0.001089859217927211,0.17581241299311953
2022-08-31,-0.008329033139109826,-0.0070044662475012625,0.000750659166950956,-0.007755125414452219,0.0010000776208413953,0.001666796034735659,0.18766479173773898
2022-09-30,0.007755909758518569,0.008595182331116117,0.0009173774503703516,0.007677804880745765,0.000602880900014307,0.001004801500023845,0.2293443625925879
2022-10-31,0.012792168212360558,0.014447538125616714,0.0006313348612467917,0.013816203264369923,0.0007829262486921234,0.001304877081153539,0.1578337153116979
2022-11-30,-0.005011201562117602,-0.003908694766644684,0.0007624629057289283,-0.004671157672373612,0.0010435928320116621,0.0017393213866861035,0.19061572643223207
2022-12-31,-0.010201534839017583,-0.009475608517933469,0.0015216574479650629,-0.010997265965898532,0.000543867814426519,0.0009064463573775317,0.3804143619912657
2023-01-31,-0.018050361480542884,-0.016948184610924406,0.001274083709606809,-0.018222268320531216,0.0007995767546122284,0.001332627924353714,0.31852092740170224
2023-02-28,-0.00040860377125942894,0.0009592930819140092,0.001432700416170671,-0.00047340733425666175,0.00100812874647188,0.0016802145774531335,0.3581751040426677
2023-03-31,0.003820661919788972,0.004174147237081705,0.0009684994737823289,0.0032056477632993767,0.0008868211352356843,0.0014780352253928072,0.2421248684455822
2023-04-30,-0.0018811109532501213,-0.0010492629496116359,0.0008559250583755141,-0.00190518800798715,0.0006331637718426373,0.0010552729530710623,0.2139812645938785
2023-05-31,-0.003799289561997199,-0.0028795152838620884,0.0007677065293448962,-0.0036472218132069844,0.0011099983964270351,0.001849997327378392,0.19192663233622403
2023-06-30,0.0037484611443671942,0.004570468969910145,0.0016178447790265156,0.0029526241908836293,0.0008220078255429508,0.0013700130425715847,0.4044611947566289
2023-07-31,-0.00526061328643766,-0.00444040019704444,0.0008824355261226202,-0.005322835723167061,0.0008202130893932203,0.0013670218156553672,0.22060888153065503
2023-08-31,0.0004653777323407744,0.0014463661234623026,0.0011122487881630799,0.0003341173352992227,0.0010094683956838174,0.0016824473261396959,0.27806219704076995
2023-09-30,-0.0002343205194846111,0.0003769072834530435,0.000973323379843224,-0.0005964160963901806,0.0006113494848201638,0.0010189158080336064,0.243330844960806
2023-10-31,0.008468418226696982,0.009299145840363652,0.0009089286724637982,0.008390217167899854,0.0008353726150229794,0.0013922876917049657,0.22723216811594954
2023-11-30,0.005016940659133912,0.006061780508562825,0.000982867433485109,0.005078913075077716,0.0010416012199874719,0.0017360020333124532,0.24571685837127724
2023-12-31,0.0019597814302556174,0.0025975709427787804,0.001343123993248435,0.0012544469495303454,0.0006377895125231644,0.0010629825208719407,0.3357809983121087
